id	iri
0-0-GO:0006096-PATO:0002304-0-0-0	ZP:0018247
0-0-GO:0006119-PATO:0001236-0-0-0	ZP:0018248
0-0-GO:0009060-PATO:0001236-0-0-0	ZP:0018249
0-0-GO:0018158-PATO:0002302-0-0-0	ZP:0018250
0-0-GO:0042776-PATO:0002302-0-0-0	ZP:0018251
0-0-ZFA:0000155-PATO:0000921-0-0-0	ZP:0018252
GO:0000262-BFO:0000050-ZFA:0001094-PATO:0000470-0-0-0	ZP:0018253
GO:0000262-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0	ZP:0018254
0-0-ZFA:0000035-PATO:0001715-0-0-0	ZP:0018255
0-0-ZFA:0000152-PATO:0001715-0-0-0	ZP:0018256
BSPO:0000016-BFO:0000050-ZFA:0001135-PATO:0001334-0-0-0	ZP:0018257
0-0-GO:0032782-PATO:0001236-0-0-0	ZP:0018258
GO:0046691-BFO:0000050-ZFA:0009111-PATO:0001851-0-0-0	ZP:0018259
GO:0046691-BFO:0000050-ZFA:0009111-PATO:0001997-0-0-0	ZP:0018260
GO:0046691-BFO:0000050-ZFA:0009111-PATO:0002364-0-0-0	ZP:0018261
GO:0042587-BFO:0000050-ZFA:0000123-PATO:0001997-0-0-0	ZP:0018262
ZFA:0005249-BFO:0000050-ZFA:0000123-PATO:0001571-0-0-0	ZP:0018263
GO:0016055-BFO:0000066-ZFA:0005002-PATO:0002302-0-0-0	ZP:0018264
ZFA:0009065-BFO:0000050-ZFA:0001052-PATO:0000070-0-0-0	ZP:0018265
0-0-ZFA:0005010-PATO:0000051-0-0-0	ZP:0018266
0-0-GO:1903409-PATO:0002304-0-0-0	ZP:0018267
GO:0048699-BFO:0000066-ZFA:0000445-PATO:0002302-0-0-0	ZP:0018269
GO:0001750-BFO:0000050-ZFA:0009262-PATO:0000573-0-0-0	ZP:0018270
GO:0001750-BFO:0000050-ZFA:0009275-PATO:0000587-0-0-0	ZP:0018271
GO:0001750-BFO:0000050-ZFA:0009275-PATO:0015001-0-0-0	ZP:0018272
GO:0097381-BFO:0000050-ZFA:0009275-PATO:0000937-0-0-0	ZP:0018273
GO:1903047-BFO:0000066-ZFA:0000445-PATO:0002302-0-0-0	ZP:0018274
GO:0030016-BFO:0000050-ZFA:0001117-PATO:0000937-0-0-0	ZP:0018275
0-0-ZFA:0000094-PATO:0000117-0-0-0	ZP:0018276
0-0-ZFA:0000166-PATO:0001905-GO:0060091-BFO:0000050-ZFA:0000166	ZP:0018277
0-0-ZFA:0000075-PATO:0001905-GO:0005929-BFO:0000050-ZFA:0009033	ZP:0018278
0-0-GO:0061564-PATO:0001236-0-0-0	ZP:0018279
GO:0051301-BFO:0000066-ZFA:0000445-PATO:0002302-0-0-0	ZP:0018280
GO:0005739-BFO:0000050-ZFA:0009116-PATO:0001509-0-0-0	ZP:0018281
GO:0005739-BFO:0000050-ZFA:0009116-PATO:0001624-0-0-0	ZP:0018282
GO:0005746-BFO:0000050-ZFA:0009116-PATO:0001624-0-0-0	ZP:0018283
GO:0005746-BFO:0000050-ZFA:0009117-PATO:0001624-0-0-0	ZP:0018284
ZFA:0001261-BFO:0000050-ZFA:0000008-PATO:0001450-0-0-0	ZP:0018285
0-0-ZFA:0000111-PATO:0001899-0-0-0	ZP:0018286
GO:0098645-BFO:0000050-ZFA:0001058-PATO:0000937-0-0-0	ZP:0018287
0-0-ZFA:0001486-PATO:0001598-0-0-0	ZP:0018288
ZFA:0009327-BFO:0000050-ZFA:0001486-PATO:0000470-0-0-0	ZP:0018289
0-0-GO:0000266-PATO:0001507-0-0-0	ZP:0018290
GO:0005739-BFO:0000050-ZFA:0000075-PATO:0001629-0-0-0	ZP:0018291
GO:0043005-BFO:0000050-ZFA:0000075-PATO:0001997-0-0-0	ZP:0018292
GO:0005739-BFO:0000050-ZFA:0009052-PATO:0000060-0-0-0	ZP:0018293
GO:0005739-BFO:0000050-ZFA:0009052-PATO:0001629-0-0-0	ZP:0018294
GO:0032060-BFO:0000066-ZFA:0009052-PATO:0001236-0-0-0	ZP:0018295
GO:0030424-BFO:0000050-ZFA:0009310-PATO:0002364-0-0-0	ZP:0018296
GO:0030425-BFO:0000050-ZFA:0009310-PATO:0001997-0-0-0	ZP:0018297
0-0-GO:0035479-PATO:0000297-0-0-0	ZP:0018298
ZFA:0009395-BFO:0000050-ZFA:0000477-PATO:0000462-0-0-0	ZP:0018299
ZFA:0009395-BFO:0000050-ZFA:0000477-PATO:0001997-0-0-0	ZP:0018300
0-0-ZFA:0005110-PATO:0002290-0-0-0	ZP:0018301
ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0000051-0-0-0	ZP:0018302
ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0000411-0-0-0	ZP:0018303
ZFA:0009324-BFO:0000050-ZFA:0000529-PATO:0000640-0-0-0	ZP:0018304
ZFA:0009325-BFO:0000050-ZFA:0000529-PATO:0000051-0-0-0	ZP:0018305
ZFA:0009354-BFO:0000050-ZFA:0000529-PATO:0000640-0-0-0	ZP:0018306
ZFA:0009021-BFO:0000050-ZFA:0000669-PATO:0000470-0-0-0	ZP:0018307
ZFA:0009256-BFO:0000050-ZFA:0000669-PATO:0001997-0-0-0	ZP:0018308
ZFA:0009324-BFO:0000050-ZFA:0000669-PATO:0000640-0-0-0	ZP:0018309
ZFA:0009325-BFO:0000050-ZFA:0000669-PATO:0000051-0-0-0	ZP:0018310
ZFA:0009354-BFO:0000050-ZFA:0000669-PATO:0000470-0-0-0	ZP:0018311
ZFA:0009354-BFO:0000050-ZFA:0000669-PATO:0000640-0-0-0	ZP:0018312
GO:0005840-BFO:0000050-ZFA:0009256-PATO:0000470-0-0-0	ZP:0018313
0-0-GO:0007250-PATO:0002304-0-0-0	ZP:0018314
ZFA:0009327-BFO:0000050-ZFA:0000123-PATO:0001997-0-0-0	ZP:0018315
ZFA:0001261-BFO:0000050-ZFA:0000008-PATO:0000051-0-0-0	ZP:0018316
GO:0005583-BFO:0000050-ZFA:0001269-PATO:0000591-0-0-0	ZP:0018317
GO:0043534-BFO:0000066-ZFA:0001269-PATO:0001507-0-0-0	ZP:0018318
ZFA:0005097-BFO:0000050-ZFA:0001269-PATO:0000574-0-0-0	ZP:0018320
ZFA:0005097-BFO:0000050-ZFA:0001269-PATO:0002058-0-0-0	ZP:0018321
ZFA:0001057-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0018322
ZFA:0001057-BFO:0000050-ZFA:0000477-PATO:0001997-0-0-0	ZP:0018323
ZFA:0009395-BFO:0000050-ZFA:0000671-PATO:0001997-0-0-0	ZP:0018324
ZFA:0009021-BFO:0000050-ZFA:0000007-PATO:0000070-0-0-0	ZP:0018325
ZFA:0009250-BFO:0000050-ZFA:0000007-PATO:0000070-0-0-0	ZP:0018326
ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0000070-0-0-0	ZP:0018327
ZFA:0009354-BFO:0000050-ZFA:0000007-PATO:0000070-0-0-0	ZP:0018328
0-0-ZFA:0001486-PATO:0000140-0-0-0	ZP:0018329
GO:0098645-BFO:0000050-ZFA:0001058-PATO:0002264-0-0-0	ZP:0018330
ZFA:0009327-BFO:0000050-ZFA:0001486-PATO:0000070-0-0-0	ZP:0018331
GO:0005583-BFO:0000050-ZFA:0001269-PATO:0000915-0-0-0	ZP:0018332
0-0-ZFA:0000123-PATO:0000595-0-0-0	ZP:0018333
ZFA:0009327-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0018334
GO:0005634-BFO:0000050-ZFA:0009327-PATO:0000051-0-0-0	ZP:0018335
0-0-ZFA:0001301-PATO:0000587-0-0-0	ZP:0018336
0-0-ZFA:0001301-PATO:0001999-GO:0030424-BFO:0000050-ZFA:0001301	ZP:0018337
GO:0030424-BFO:0000050-ZFA:0001291-PATO:0000646-0-0-0	ZP:0018338
GO:0030424-BFO:0000050-ZFA:0001301-PATO:0000646-0-0-0	ZP:0018339
GO:0030424-BFO:0000050-ZFA:0001555-PATO:0000051-0-0-0	ZP:0018340
GO:0030424-BFO:0000050-ZFA:0007067-PATO:0000646-0-0-0	ZP:0018341
GO:0061564-BFO:0000066-ZFA:0001555-PATO:0001236-0-0-0	ZP:0018342
GO:0097155-BFO:0000066-ZFA:0007067-PATO:0002302-0-0-0	ZP:0018343
GO:0008219-BFO:0000066-ZFA:0000109-PATO:0002304-0-0-0	ZP:0018344
GO:0008219-BFO:0000066-ZFA:0000128-PATO:0002304-0-0-0	ZP:0018345
GO:0000278-BFO:0000066-ZFA:0000029-PATO:0002302-0-0-0	ZP:0018346
0-0-ZFA:0000100-PATO:0000141-0-0-0	ZP:0018347
0-0-ZFA:0009183-PATO:0001629-0-0-0	ZP:0018348
0-0-ZFA:0000012-PATO:0000592-0-0-0	ZP:0018349
0-0-ZFA:0000006-PATO:0001714-0-0-0	ZP:0018350
GO:0040007-BFO:0000066-ZFA:0000140-PATO:0001433-0-0-0	ZP:0018351
GO:0040007-BFO:0000066-ZFA:0000140-PATO:0002304-0-0-0	ZP:0018352
GO:0001525-BFO:0000066-ZFA:0005035-PATO:0000502-0-0-0	ZP:0018353
GO:0005929-BFO:0000050-ZFA:0000678-PATO:0000574-0-0-0	ZP:0018354
0-0-GO:0043970-PATO:0002304-0-0-0	ZP:0018355
0-0-GO:0043974-PATO:0002304-0-0-0	ZP:0018356
0-0-ZFA:0000005-PATO:0000586-0-0-0	ZP:0018357
BSPO:0000010-BFO:0000050-ZFA:0001094-PATO:0000587-0-0-0	ZP:0018358
0-0-GO:0030218-PATO:0002304-0-0-0	ZP:0018359
0-0-GO:0007585-PATO:0000912-0-0-0	ZP:0018360
0-0-ZFA:0005277-PATO:0002462-0-0-0	ZP:0018361
ZFA:0009114-BFO:0000050-ZFA:0005277-PATO:0000937-0-0-0	ZP:0018362
GO:0005739-BFO:0000050-ZFA:0009114-PATO:0000051-0-0-0	ZP:0018363
GO:0005741-BFO:0000050-ZFA:0009114-PATO:0001453-GO:0005743-BFO:0000050-ZFA:0009114	ZP:0018364
GO:0005759-BFO:0000050-ZFA:0009114-PATO:0000051-0-0-0	ZP:0018365
GO:0005773-BFO:0000050-ZFA:0009114-PATO:0000467-0-0-0	ZP:0018366
GO:0016528-BFO:0000050-ZFA:0009114-PATO:0000025-0-0-0	ZP:0018367
GO:0016529-BFO:0000050-ZFA:0009114-PATO:0000586-0-0-0	ZP:0018368
GO:0030017-BFO:0000050-ZFA:0009114-PATO:0001654-GO:0030017-BFO:0000050-ZFA:0009114	ZP:0018369
GO:0030061-BFO:0000050-ZFA:0009114-PATO:0000051-0-0-0	ZP:0018370
GO:0030061-BFO:0000050-ZFA:0009114-PATO:0001851-0-0-0	ZP:0018371
GO:0098723-BFO:0000050-ZFA:0009114-PATO:0000937-0-0-0	ZP:0018372
0-0-ZFA:0005605-PATO:0000574-0-0-0	ZP:0018373
0-0-ZFA:0000360-PATO:0000467-0-0-0	ZP:0018374
0-0-ZFA:0000360-PATO:0001199-0-0-0	ZP:0018375
ZFA:0001319-BFO:0000050-ZFA:0000360-PATO:0000592-0-0-0	ZP:0018376
0-0-ZFA:0001000-PATO:0002254-0-0-0	ZP:0018377
GO:0008283-BFO:0000066-ZFA:0001000-PATO:0000462-0-0-0	ZP:0018378
0-0-ZFA:0001161-PATO:0002031-0-0-0	ZP:0018379
0-0-ZFA:0001109-PATO:0000467-0-0-0	ZP:0018380
ZFA:0005769-BFO:0000050-ZFA:0000598-PATO:0000462-0-0-0	ZP:0018381
ZFA:0009006-BFO:0000050-ZFA:0000598-PATO:0000462-0-0-0	ZP:0018382
GO:0098743-BFO:0000066-ZFA:0009183-PATO:0001997-0-0-0	ZP:0018383
GO:0008219-BFO:0000066-ZFA:0000029-PATO:0001236-0-0-0	ZP:0018384
GO:0003140-BFO:0000066-ZFA:0000121-PATO:0001236-0-0-0	ZP:0018385
0-0-ZFA:0000242-PATO:0000956-0-0-0	ZP:0018386
0-0-ZFA:0009133-PATO:0000937-0-0-0	ZP:0018387
0-0-GO:0001556-PATO:0001507-0-0-0	ZP:0018388
GO:0030263-BFO:0000066-ZFA:0000413-PATO:0000467-0-0-0	ZP:0018389
0-0-ZFA:0000403-PATO:0001997-0-0-0	ZP:0018390
GO:0030263-BFO:0000066-ZFA:0009005-PATO:0000470-0-0-0	ZP:0018391
ZFA:0001058-BFO:0000050-ZFA:0001269-PATO:0001905-0-0-ZFA:0000082	ZP:0018392
ZFA:0001058-BFO:0000050-ZFA:0001269-PATO:0001999-0-0-ZFA:0000005	ZP:0018393
GO:0043534-BFO:0000066-ZFA:0001269-PATO:0001236-0-0-0	ZP:0018394
ZFA:0005097-BFO:0000050-ZFA:0001269-PATO:0000122-0-0-0	ZP:0018395
ZFA:0005097-BFO:0000050-ZFA:0001269-PATO:0001323-0-0-0	ZP:0018396
0-0-ZFA:0005605-PATO:0000573-0-0-0	ZP:0018397
ZFA:0009395-BFO:0000050-ZFA:0000477-PATO:0000470-0-0-0	ZP:0018398
0-0-ZFA:0000303-PATO:0000956-0-0-0	ZP:0018399
0-0-ZFA:0001565-PATO:0000639-0-0-0	ZP:0018400
0-0-ZFA:0001566-PATO:0000639-0-0-0	ZP:0018401
GO:0001652-BFO:0000050-ZFA:0001109-PATO:0000937-0-0-0	ZP:0018402
GO:0005694-BFO:0000050-ZFA:0001109-PATO:0000051-0-0-0	ZP:0018403
GO:0005694-BFO:0000050-ZFA:0001109-PATO:0000627-0-0-0	ZP:0018404
GO:0005730-BFO:0000050-ZFA:0001109-PATO:0000616-0-0-0	ZP:0018405
ZFA:0001109-BFO:0000050-ZFA:0000598-PATO:0000467-0-0-0	ZP:0018406
ZFA:0009016-BFO:0000050-ZFA:0000598-PATO:0000586-0-0-0	ZP:0018407
0-0-ZFA:0001115-PATO:0000462-0-0-0	ZP:0018408
0-0-ZFA:0000012-PATO:0000587-0-0-0	ZP:0018409
0-0-ZFA:0000054-PATO:0000587-0-0-0	ZP:0018410
0-0-ZFA:0001115-PATO:0000591-0-0-0	ZP:0018411
ZFA:0009248-BFO:0000050-ZFA:0000012-PATO:0000330-0-0-0	ZP:0018412
BSPO:0000010-BFO:0000050-ZFA:0001094-PATO:0000122-0-0-0	ZP:0018413
0-0-ZFA:0000114-PATO:0002000-0-0-ZFA:0005064	ZP:0018414
0-0-ZFA:0001606-PATO:0001714-0-0-0	ZP:0018415
ZFA:0009048-BFO:0000050-ZFA:0001076-PATO:0000470-0-0-0	ZP:0018416
ZFA:0009094-BFO:0000050-ZFA:0001338-PATO:0000470-0-0-0	ZP:0018417
GO:0008283-BFO:0000066-ZFA:0009399-PATO:0000912-0-0-0	ZP:0018418
0-0-ZFA:0001161-PATO:0000770-0-0-0	ZP:0018419
0-0-ZFA:0001161-PATO:0001906-0-0-0	ZP:0018420
0-0-ZFA:0001227-PATO:0002282-0-0-0	ZP:0018421
0-0-GO:0036060-PATO:0001507-0-0-0	ZP:0018422
GO:0005902-BFO:0000050-ZFA:0001288-PATO:0001645-0-0-ZFA:0005283	ZP:0018423
GO:0098846-BFO:0000050-ZFA:0005285-PATO:0000051-0-0-0	ZP:0018424
0-0-ZFA:0000144-PATO:0001453-0-0-ZFA:0000152	ZP:0018425
ZFA:0009248-BFO:0000050-ZFA:0000152-PATO:0000628-0-0-0	ZP:0018426
GO:0005912-BFO:0000050-ZFA:0001331-PATO:0000462-0-0-0	ZP:0018427
GO:0005912-BFO:0000050-ZFA:0001331-PATO:0000646-0-0-0	ZP:0018428
0-0-ZFA:0009154-PATO:0001501-0-0-0	ZP:0018429
0-0-ZFA:0009223-PATO:0000462-0-0-0	ZP:0018430
0-0-ZFA:0009224-PATO:0000462-0-0-0	ZP:0018431
BSPO:0000084-BFO:0000050-ZFA:0000180-PATO:0001715-0-0-0	ZP:0018432
BSPO:0000084-BFO:0000050-ZFA:0001286-PATO:0001715-0-0-0	ZP:0018433
0-0-GO:0060217-PATO:0001236-0-0-0	ZP:0018434
GO:0001917-BFO:0000050-ZFA:0009127-PATO:0000462-0-0-0	ZP:0018435
0-0-ZFA:0000119-PATO:0000638-0-0-0	ZP:0018436
0-0-GO:0030237-PATO:0002302-0-0-0	ZP:0018437
0-0-GO:0030237-PATO:0002304-0-0-0	ZP:0018438
0-0-GO:0030238-PATO:0002302-0-0-0	ZP:0018439
0-0-GO:0030238-PATO:0002304-0-0-0	ZP:0018440
0-0-ZFA:0001329-PATO:0000591-0-0-0	ZP:0018441
0-0-ZFA:0000242-PATO:0001696-0-0-0	ZP:0018442
0-0-GO:0055009-PATO:0001236-0-0-0	ZP:0018443
0-0-GO:0055010-PATO:0001236-0-0-0	ZP:0018444
0-0-ZFA:0001117-PATO:0001794-0-0-0	ZP:0018445
GO:0031175-BFO:0000066-ZFA:0000075-PATO:0001236-0-0-0	ZP:0018446
0-0-ZFA:0005285-PATO:0000591-0-0-0	ZP:0018447
0-0-ZFA:0009256-PATO:0001926-0-0-0	ZP:0018448
0-0-ZFA:0000477-PATO:0000646-0-0-0	ZP:0018449
0-0-ZFA:0009044-PATO:0000328-0-0-0	ZP:0018450
BSPO:0000010-BFO:0000050-ZFA:0001094-PATO:0000051-0-0-0	ZP:0018451
0-0-ZFA:0001634-PATO:0001450-0-0-0	ZP:0018452
BSPO:0000078-BFO:0000050-ZFA:0000151-PATO:0000937-0-0-0	ZP:0018453
0-0-ZFA:0005781-PATO:0000600-0-0-0	ZP:0018454
ZFA:0001486-BFO:0000050-ZFA:0005781-PATO:0000937-0-0-0	ZP:0018455
ZFA:0009000-BFO:0000050-ZFA:0005781-PATO:0010001-0-0-0	ZP:0018456
BSPO:0000072-BFO:0000050-ZFA:0001058-PATO:0000405-0-0-0	ZP:0018457
BSPO:0000072-BFO:0000050-ZFA:0001058-PATO:0000646-0-0-0	ZP:0018458
ZFA:0009048-BFO:0000050-ZFA:0001076-PATO:0001997-0-0-0	ZP:0018459
ZFA:0009165-BFO:0000050-ZFA:0000099-PATO:0001997-0-0-0	ZP:0018460
ZFA:0009181-BFO:0000050-ZFA:0000100-PATO:0001997-0-0-0	ZP:0018461
0-0-GO:0060271-PATO:0002302-0-0-0	ZP:0018462
0-0-GO:0032367-PATO:0001507-0-0-0	ZP:0018463
CHEBI:16113-BFO:0000050-ZFA:0001094-PATO:0000470-0-0-0	ZP:0018464
0-0-ZFA:0000075-PATO:0001997-0-0-0	ZP:0018465
GO:0042552-BFO:0000066-ZFA:0009073-PATO:0001507-0-0-0	ZP:0018466
0-0-ZFA:0001329-PATO:0000411-0-0-0	ZP:0018467
GO:0030424-BFO:0000050-ZFA:0009063-PATO:0000051-0-0-0	ZP:0018468
0-0-ZFA:0001706-PATO:0000051-0-0-0	ZP:0018469
0-0-ZFA:0000543-PATO:0001997-0-0-0	ZP:0018470
0-0-ZFA:0005864-PATO:0000051-0-0-0	ZP:0018471
ZFA:0009073-BFO:0000050-ZFA:0000012-PATO:0000462-0-0-0	ZP:0018472
GO:0030424-BFO:0000050-ZFA:0009063-PATO:0002009-0-0-0	ZP:0018473
GO:0007411-BFO:0000066-ZFA:0009063-PATO:0001236-0-0-0	ZP:0018474
ZFA:0009135-BFO:0000050-ZFA:0000175-PATO:0001997-0-0-0	ZP:0018475
GO:0030424-BFO:0000050-ZFA:0009063-PATO:0000052-0-0-0	ZP:0018476
0-0-ZFA:0000024-PATO:0001608-0-0-0	ZP:0018477
GO:0005892-BFO:0000050-ZFA:0001056-PATO:0002057-0-0-0	ZP:0018478
GO:0008045-BFO:0000066-ZFA:0000075-PATO:0002302-0-0-0	ZP:0018479
GO:0043025-BFO:0000050-ZFA:0009052-PATO:0000628-0-0-0	ZP:0018480
GO:0098522-BFO:0000050-ZFA:0001056-PATO:0001323-0-0-0	ZP:0018481
0-0-GO:0032222-PATO:0002302-0-0-0	ZP:0018482
GO:0005892-BFO:0000050-ZFA:0001056-PATO:0001671-0-0-0	ZP:0018483
GO:0032222-BFO:0000066-ZFA:0001056-PATO:0002302-0-0-0	ZP:0018484
0-0-ZFA:0001624-PATO:0000060-0-0-0	ZP:0018485
0-0-ZFA:0000151-PATO:0000060-0-0-0	ZP:0018486
0-0-ZFA:0001620-PATO:0000060-0-0-0	ZP:0018487
0-0-ZFA:0001557-PATO:0000060-0-0-0	ZP:0018488
0-0-GO:0060047-PATO:0000380-0-0-0	ZP:0018489
0-0-GO:0042311-PATO:0002051-0-0-0	ZP:0018490
0-0-ZFA:0000005-PATO:0001714-0-0-0	ZP:0018491
0-0-GO:0008015-PATO:0000595-0-0-0	ZP:0018492
GO:0044424-BFO:0000050-ZFA:0005277-PATO:0001629-0-0-0	ZP:0018493
GO:0044424-BFO:0000050-ZFA:0001089-PATO:0001629-0-0-0	ZP:0018494
GO:0005739-BFO:0000050-ZFA:0005277-PATO:0000470-0-0-0	ZP:0018495
GO:0030017-BFO:0000050-ZFA:0005277-PATO:0000591-0-0-0	ZP:0018496
GO:0048844-BFO:0000066-ZFA:0005297-PATO:0001236-0-0-0	ZP:0018497
0-0-ZFA:0000014-PATO:0000470-0-0-0	ZP:0018498
0-0-ZFA:0005044-PATO:0000470-0-0-0	ZP:0018499
0-0-ZFA:0005084-PATO:0000470-0-0-0	ZP:0018500
0-0-GO:0060973-PATO:0002052-0-0-0	ZP:0018501
0-0-ZFA:0001051-PATO:0000600-0-0-0	ZP:0018502
ZFA:0009065-BFO:0000050-ZFA:0001051-PATO:0000470-0-0-0	ZP:0018503
GO:0043534-BFO:0000066-ZFA:0005081-PATO:0001236-0-0-0	ZP:0018504
GO:0001568-BFO:0000066-ZFA:0005005-PATO:0001236-0-0-0	ZP:0018505
ZFA:0009065-BFO:0000050-ZFA:0005081-PATO:0000470-0-0-0	ZP:0018506
0-0-ZFA:0005081-PATO:0000600-0-0-0	ZP:0018507
GO:0060973-BFO:0000066-ZFA:0005005-PATO:0002052-0-0-0	ZP:0018508
0-0-ZFA:0005005-PATO:0001847-0-0-0	ZP:0018509
ZFA:0009065-BFO:0000050-ZFA:0005005-PATO:0001997-0-0-0	ZP:0018510
GO:0043534-BFO:0000066-ZFA:0001051-PATO:0001236-0-0-0	ZP:0018511
GO:0001568-BFO:0000066-ZFA:0001051-PATO:0001236-0-0-0	ZP:0018512
0-0-ZFA:0005005-PATO:0000051-0-0-0	ZP:0018513
GO:0043534-BFO:0000066-ZFA:0005005-PATO:0001236-0-0-0	ZP:0018514
GO:0001568-BFO:0000066-ZFA:0005081-PATO:0001236-0-0-0	ZP:0018515
GO:0043534-BFO:0000066-ZFA:0001051-PATO:0002051-0-0-0	ZP:0018516
0-0-ZFA:0001054-PATO:0000470-0-0-0	ZP:0018517
GO:0043534-BFO:0000066-ZFA:0005005-PATO:0002302-0-0-0	ZP:0018518
0-0-ZFA:0005005-PATO:0000470-0-0-0	ZP:0018519
0-0-ZFA:0005081-PATO:0000470-0-0-0	ZP:0018520
0-0-ZFA:0009102-PATO:0002058-0-0-0	ZP:0018521
0-0-ZFA:0001260-PATO:0001672-0-0-0	ZP:0018522
ZFA:0009248-BFO:0000050-ZFA:0001115-PATO:0001672-0-0-0	ZP:0018523
0-0-ZFA:0001463-PATO:0001444-0-0-0	ZP:0018524
BSPO:0000071-BFO:0000050-ZFA:0007042-PATO:0001672-0-0-0	ZP:0018525
BSPO:0000071-BFO:0000050-ZFA:0000075-PATO:0001672-0-0-0	ZP:0018526
0-0-GO:1990791-PATO:0001507-0-0-0	ZP:0018527
BSPO:0000084-BFO:0000050-ZFA:0000075-PATO:0002001-GO:0043209-BFO:0000050-ZFA:0000075	ZP:0018528
0-0-GO:0014003-PATO:0002302-0-0-0	ZP:0018529
GO:0022010-BFO:0000066-ZFA:0000075-PATO:0002051-0-0-0	ZP:0018530
GO:0022010-BFO:0000066-ZFA:0000075-PATO:0002052-0-0-0	ZP:0018531
GO:0022010-BFO:0000066-ZFA:0000075-PATO:0000694-0-0-0	ZP:0018532
GO:0032291-BFO:0000066-ZFA:0000075-PATO:0000694-0-0-0	ZP:0018533
GO:0014003-BFO:0000066-ZFA:0000075-PATO:0002052-0-0-0	ZP:0018534
0-0-GO:0070444-PATO:0002052-0-0-0	ZP:0018535
GO:0032291-BFO:0000066-ZFA:0000075-PATO:0002052-0-0-0	ZP:0018536
0-0-ZFA:0000175-PATO:0001997-0-0-0	ZP:0018537
ZFA:0001086-BFO:0000050-ZFA:0001056-PATO:0000462-0-0-0	ZP:0018538
ZFA:0009117-BFO:0000050-ZFA:0001056-PATO:0000462-0-0-0	ZP:0018539
0-0-GO:0048794-PATO:0002302-0-0-0	ZP:0018540
0-0-ZFA:0000037-PATO:0000462-0-0-0	ZP:0018541
0-0-ZFA:0009051-PATO:0000462-0-0-0	ZP:0018542
0-0-ZFA:0001135-PATO:0001997-0-0-0	ZP:0018543
GO:0006915-BFO:0000066-ZFA:0009115-PATO:0002051-0-0-0	ZP:0018544
GO:0098723-BFO:0000050-ZFA:0005277-PATO:0000051-0-0-0	ZP:0018545
0-0-ZFA:0001094-PATO:0000470-0-0-0	ZP:0018546
0-0-ZFA:0001078-PATO:0001997-0-0-0	ZP:0018547
GO:0035845-BFO:0000066-ZFA:0009262-PATO:0002302-0-0-0	ZP:0018548
BSPO:0000079-BFO:0000050-ZFA:0001464-PATO:0000592-0-0-0	ZP:0018549
GO:0001750-BFO:0000050-ZFA:0009262-PATO:0000330-0-0-0	ZP:0018550
0-0-ZFA:0001623-PATO:0002000-GO:0031514-BFO:0000050-ZFA:0001623	ZP:0018551
GO:0060271-BFO:0000066-ZFA:0000150-PATO:0002052-0-0-0	ZP:0018552
0-0-ZFA:0009262-PATO:0002001-GO:0001750-BFO:0000050-ZFA:0009262	ZP:0018553
GO:0097381-BFO:0000050-ZFA:0009262-PATO:0000330-0-0-0	ZP:0018554
0-0-ZFA:0001464-PATO:0000628-0-0-0	ZP:0018555
GO:0032391-BFO:0000050-ZFA:0009154-PATO:0001997-0-0-0	ZP:0018556
BSPO:0000079-BFO:0000050-ZFA:0001466-PATO:0000646-0-0-0	ZP:0018557
0-0-ZFA:0005041-PATO:0001671-0-0-0	ZP:0018558
0-0-ZFA:0000028-PATO:0001671-0-0-0	ZP:0018559
0-0-ZFA:0000028-PATO:0001672-0-0-0	ZP:0018560
0-0-GO:0002244-PATO:0002302-0-0-0	ZP:0018561
GO:0006915-BFO:0000066-ZFA:0005023-PATO:0002304-0-0-0	ZP:0018562
0-0-GO:0060218-PATO:0002302-0-0-0	ZP:0018563
GO:0006915-BFO:0000066-ZFA:0000094-PATO:0002304-0-0-0	ZP:0018564
GO:0006915-BFO:0000066-ZFA:0000033-PATO:0002304-0-0-0	ZP:0018565
0-0-GO:0061515-PATO:0002302-0-0-0	ZP:0018566
0-0-GO:0002573-PATO:0002302-0-0-0	ZP:0018567
0-0-GO:0060215-PATO:0000462-0-0-0	ZP:0018568
0-0-GO:0061515-PATO:0000462-0-0-0	ZP:0018569
GO:0005929-BFO:0000050-ZFA:0000047-PATO:0000051-0-0-0	ZP:0018570
0-0-GO:0050883-PATO:0002052-0-0-0	ZP:0018571
0-0-ZFA:0000396-PATO:0000615-0-0-0	ZP:0018572
0-0-ZFA:0000152-PATO:0001997-0-0-0	ZP:0018573
0-0-ZFA:0009102-PATO:0001562-0-0-0	ZP:0018574
0-0-ZFA:0001094-PATO:0000462-0-0-0	ZP:0018575
0-0-ZFA:0001094-PATO:0001997-0-0-0	ZP:0018576
0-0-ZFA:0001157-PATO:0002002-ZFA:0009000-BFO:0000050-ZFA:0001157	ZP:0018577
BSPO:0000072-BFO:0000050-ZFA:0001157-PATO:0002002-ZFA:0009000-BFO:0000050-ZFA:0001157	ZP:0018578
0-0-ZFA:0000944-PATO:0002002-0-0-ZFA:0000940	ZP:0018579
