affected_entity_1_rel	affected_entity_1_sub	affected_entity_1_super	affected_entity_2_rel	affected_entity_2_sub	affected_entity_2_super	id	iri	pato_id	pattern
BFO:0000066	GO:0004565	ZFA:0000368				GO:0004565-BFO:0000066-ZFA:0000368-PATO:0002051-0-0-0	ZP:0139863	PATO:0002051	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0006915	ZFA:0000529				GO:0006915-BFO:0000066-ZFA:0000529-PATO:0002051-0-0-0	ZP:0139864	PATO:0002051	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0044242	ZFA:0000123				GO:0044242-BFO:0000066-ZFA:0000123-PATO:0002051-0-0-0	ZP:0139865	PATO:0002051	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0044843	ZFA:0000529				GO:0044843-BFO:0000066-ZFA:0000529-PATO:0000502-0-0-0	ZP:0139866	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	ZFA:0009111	ZFA:0000123				ZFA:0009111-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0139867	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009111	ZFA:0000123				ZFA:0009111-BFO:0000050-ZFA:0000123-PATO:0001671-0-0-0	ZP:0139868	PATO:0001671	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009141	ZFA:0000152				ZFA:0009141-BFO:0000050-ZFA:0000152-PATO:0000470-0-0-0	ZP:0139869	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009141	ZFA:0000368				ZFA:0009141-BFO:0000050-ZFA:0000368-PATO:0000470-0-0-0	ZP:0139870	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009141	ZFA:0005145				ZFA:0009141-BFO:0000050-ZFA:0005145-PATO:0000470-0-0-0	ZP:0139871	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009309	ZFA:0000152				ZFA:0009309-BFO:0000050-ZFA:0000152-PATO:0001671-0-0-0	ZP:0139872	PATO:0001671	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009309	ZFA:0000368				ZFA:0009309-BFO:0000050-ZFA:0000368-PATO:0001671-0-0-0	ZP:0139873	PATO:0001671	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009309	ZFA:0005145				ZFA:0009309-BFO:0000050-ZFA:0005145-PATO:0001671-0-0-0	ZP:0139874	PATO:0001671	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009327	ZFA:0000152				ZFA:0009327-BFO:0000050-ZFA:0000152-PATO:0000462-0-0-0	ZP:0139875	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009327	ZFA:0000368				ZFA:0009327-BFO:0000050-ZFA:0000368-PATO:0000462-0-0-0	ZP:0139876	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009327	ZFA:0005145				ZFA:0009327-BFO:0000050-ZFA:0005145-PATO:0000462-0-0-0	ZP:0139877	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000339				0-0-ZFA:0000339-PATO:0000462-0-0-0	ZP:0139878	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0009389				0-0-ZFA:0009389-PATO:0000470-0-0-0	ZP:0139879	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0009389				0-0-ZFA:0009389-PATO:0001671-0-0-0	ZP:0139880	PATO:0001671	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0072672				0-0-GO:0072672-PATO:0002051-0-0-0	ZP:0139881	PATO:0002051	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	BSPO:0000070	ZFA:0005097			ZFA:0009141	BSPO:0000070-BFO:0000050-ZFA:0005097-PATO:0002002-0-0-ZFA:0009141	ZP:0139882	PATO:0002002	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	BSPO:0000070	ZFA:0005097			ZFA:0009327	BSPO:0000070-BFO:0000050-ZFA:0005097-PATO:0002002-0-0-ZFA:0009327	ZP:0139883	PATO:0002002	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	MPATH:513	ZFA:0001094				MPATH:513-BFO:0000050-ZFA:0001094-PATO:0000467-0-0-0	ZP:0139884	PATO:0000467	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	BSPO:0000079	ZFA:0001115				BSPO:0000079-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0139885	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0031941	ZFA:0005491				GO:0031941-BFO:0000050-ZFA:0005491-PATO:0001997-0-0-0	ZP:0139886	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009181	ZFA:0005046				ZFA:0009181-BFO:0000050-ZFA:0005046-PATO:0001997-0-0-0	ZP:0139887	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0005491				0-0-ZFA:0005491-PATO:0001786-0-0-0	ZP:0139888	PATO:0001786	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	GO:0043256	ZFA:0005491				GO:0043256-BFO:0000050-ZFA:0005491-PATO:0000470-0-0-0	ZP:0139889	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000471				0-0-ZFA:0000471-PATO:0000645-0-0-0	ZP:0139890	PATO:0000645	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0001708	ZFA:0009076				GO:0001708-BFO:0000066-ZFA:0009076-PATO:0002052-0-0-0	ZP:0139891	PATO:0002052	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
		ZFA:0000110				0-0-ZFA:0000110-PATO:0000628-0-0-0	ZP:0139892	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000683				0-0-ZFA:0000683-PATO:0000628-0-0-0	ZP:0139893	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	GO:0030424	ZFA:0009247				GO:0030424-BFO:0000050-ZFA:0009247-PATO:0001786-0-0-0	ZP:0139894	PATO:0001786	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	MPATH:243	ZFA:0000008				MPATH:243-BFO:0000050-ZFA:0000008-PATO:0000470-0-0-0	ZP:0139895	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0005755				0-0-ZFA:0005755-PATO:0000462-0-0-0	ZP:0139896	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000250				0-0-ZFA:0000250-PATO:0000628-0-0-0	ZP:0139897	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000369				0-0-ZFA:0000369-PATO:0000141-0-0-0	ZP:0139898	PATO:0000141	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005484			ZFA:0005484	0-0-ZFA:0005484-PATO:0000642-0-0-ZFA:0005484	ZP:0139899	PATO:0000642	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0005859			ZFA:0005859	0-0-ZFA:0005859-PATO:0000642-0-0-ZFA:0005859	ZP:0139900	PATO:0000642	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0007051				0-0-ZFA:0007051-PATO:0000141-0-0-0	ZP:0139901	PATO:0000141	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	GO:0030424	ZFA:0001314				GO:0030424-BFO:0000050-ZFA:0001314-PATO:0000936-0-0-0	ZP:0139902	PATO:0000936	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		GO:0021587				0-0-GO:0021587-PATO:0045073-0-0-0	ZP:0139903	PATO:0045073	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000358			ZFA:0001691	0-0-ZFA:0000358-PATO:0001905-0-0-ZFA:0001691	ZP:0139904	PATO:0001905	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0005035				0-0-ZFA:0005035-PATO:0000467-0-0-0	ZP:0139905	PATO:0000467	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005934			ZFA:0005937	0-0-ZFA:0005934-PATO:0001999-0-0-ZFA:0005937	ZP:0139906	PATO:0001999	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
BFO:0000066	GO:0030182	ZFA:0000197				GO:0030182-BFO:0000066-ZFA:0000197-PATO:0000502-0-0-0	ZP:0139907	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
		ZFA:0000213	BFO:0000050	ZFA:0009248	ZFA:0000197	0-0-ZFA:0000213-PATO:0001999-ZFA:0009248-BFO:0000050-ZFA:0000197	ZP:0139908	PATO:0001999	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsPartOfThing.yaml
BFO:0000066	GO:0030182	ZFA:0000213				GO:0030182-BFO:0000066-ZFA:0000213-PATO:0000502-0-0-0	ZP:0139909	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	ZFA:0009248	ZFA:0000197				ZFA:0009248-BFO:0000050-ZFA:0000197-PATO:0000462-0-0-0	ZP:0139910	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000197				0-0-ZFA:0000197-PATO:0000462-0-0-0	ZP:0139911	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0009000	ZFA:0001180			ZFA:0000105	ZFA:0009000-BFO:0000050-ZFA:0001180-PATO:0001646-0-0-ZFA:0000105	ZP:0139912	PATO:0001646	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
		ZFA:0009041			ZFA:0000105	0-0-ZFA:0009041-PATO:0001646-0-0-ZFA:0000105	ZP:0139913	PATO:0001646	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0005830				0-0-ZFA:0005830-PATO:0000070-0-0-0	ZP:0139914	PATO:0000070	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0032456	ZFA:0009150				GO:0032456-BFO:0000066-ZFA:0009150-PATO:0002052-0-0-0	ZP:0139915	PATO:0002052	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	CHEBI:16856	ZFA:0000123				CHEBI:16856-BFO:0000050-ZFA:0000123-PATO:0001997-0-0-0	ZP:0139916	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000161				0-0-ZFA:0000161-PATO:0000628-0-0-0	ZP:0139917	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005771				0-0-ZFA:0005771-PATO:0001672-0-0-0	ZP:0139918	PATO:0001672	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0001501	ZFA:0001216				ZFA:0001501-BFO:0000050-ZFA:0001216-PATO:0001672-0-0-0	ZP:0139919	PATO:0001672	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000257				0-0-ZFA:0000257-PATO:0001672-0-0-0	ZP:0139920	PATO:0001672	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000257				0-0-ZFA:0000257-PATO:0000645-0-0-0	ZP:0139921	PATO:0000645	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001205			ZFA:0001205	0-0-ZFA:0001205-PATO:0000651-0-0-ZFA:0001205	ZP:0139922	PATO:0000651	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0001216			ZFA:0001516	0-0-ZFA:0001216-PATO:0002000-0-0-ZFA:0001516	ZP:0139923	PATO:0002000	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
BFO:0000050	ZFA:0005147	ZFA:0000383				ZFA:0005147-BFO:0000050-ZFA:0000383-PATO:0000117-0-0-0	ZP:0139924	PATO:0000117	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0005147	ZFA:0000383				ZFA:0005147-BFO:0000050-ZFA:0000383-PATO:0000587-0-0-0	ZP:0139925	PATO:0000587	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		GO:0043403				0-0-GO:0043403-PATO:0001507-0-0-0	ZP:0139926	PATO:0001507	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000383				0-0-ZFA:0000383-PATO:0000470-0-0-0	ZP:0139927	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	GO:0031514	ZFA:0000161				GO:0031514-BFO:0000050-ZFA:0000161-PATO:0000462-0-0-0	ZP:0139928	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000066	GO:0090660	ZFA:0000161				GO:0090660-BFO:0000066-ZFA:0000161-PATO:0000297-0-0-0	ZP:0139929	PATO:0000297	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
		ZFA:0005929				0-0-ZFA:0005929-PATO:0000070-0-0-0	ZP:0139930	PATO:0000070	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0009316	ZFA:0005063				ZFA:0009316-BFO:0000050-ZFA:0005063-PATO:0000470-0-0-0	ZP:0139931	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009316	ZFA:0005063				ZFA:0009316-BFO:0000050-ZFA:0005063-PATO:0001997-0-0-0	ZP:0139932	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000114				0-0-ZFA:0000114-PATO:0000918-0-0-0	ZP:0139933	PATO:0000918	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001315				0-0-ZFA:0001315-PATO:0001154-0-0-0	ZP:0139934	PATO:0001154	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0009141	ZFA:0001094				ZFA:0009141-BFO:0000050-ZFA:0001094-PATO:0000470-0-0-0	ZP:0139935	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		GO:0072488				0-0-GO:0072488-PATO:0002302-0-0-0	ZP:0139936	PATO:0002302	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0009396	ZFA:0000778				ZFA:0009396-BFO:0000050-ZFA:0000778-PATO:0000070-0-0-0	ZP:0139937	PATO:0000070	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0000785	ZFA:0009316	BFO:0000050	GO:0031965	ZFA:0009316	GO:0000785-BFO:0000050-ZFA:0009316-PATO:0002261-GO:0031965-BFO:0000050-ZFA:0009316	ZP:0139938	PATO:0002261	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsPartOfThing.yaml
		ZFA:0001064				0-0-ZFA:0001064-PATO:0000574-0-0-0	ZP:0139939	PATO:0000574	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	GO:0043005	ZFA:0000109				GO:0043005-BFO:0000050-ZFA:0000109-PATO:0000628-0-0-0	ZP:0139940	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0043005	ZFA:0001108				GO:0043005-BFO:0000050-ZFA:0001108-PATO:0000937-0-0-0	ZP:0139941	PATO:0000937	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0005604	ZFA:0001284				GO:0005604-BFO:0000050-ZFA:0001284-PATO:0000462-0-0-0	ZP:0139942	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	BSPO:0000079	ZFA:0001115				BSPO:0000079-BFO:0000050-ZFA:0001115-PATO:0000470-0-0-0	ZP:0139943	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	BSPO:0000079	ZFA:0001114			ZFA:0009091	BSPO:0000079-BFO:0000050-ZFA:0001114-PATO:0002270-0-0-ZFA:0009091	ZP:0139944	PATO:0002270	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	ZFA:0009091	ZFA:0005221				ZFA:0009091-BFO:0000050-ZFA:0005221-PATO:0002050-0-0-0	ZP:0139945	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009091	ZFA:0005222				ZFA:0009091-BFO:0000050-ZFA:0005222-PATO:0002050-0-0-0	ZP:0139946	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009091	ZFA:0005223				ZFA:0009091-BFO:0000050-ZFA:0005223-PATO:0002050-0-0-0	ZP:0139947	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0005147	ZFA:0001550				ZFA:0005147-BFO:0000050-ZFA:0001550-PATO:0000060-0-0-0	ZP:0139948	PATO:0000060	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0005147	ZFA:0001550				ZFA:0005147-BFO:0000050-ZFA:0001550-PATO:0000587-0-0-0	ZP:0139949	PATO:0000587	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009031	ZFA:0005147				ZFA:0009031-BFO:0000050-ZFA:0005147-PATO:0000060-0-0-0	ZP:0139950	PATO:0000060	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		GO:0030282				0-0-GO:0030282-PATO:0002026-0-0-0	ZP:0139951	PATO:0002026	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:1990110				0-0-GO:1990110-PATO:0000502-0-0-0	ZP:0139952	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:1990110				0-0-GO:1990110-PATO:0001507-0-0-0	ZP:0139953	PATO:0001507	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001550				0-0-ZFA:0001550-PATO:0000639-0-0-0	ZP:0139954	PATO:0000639	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001550			ZFA:0001550	0-0-ZFA:0001550-PATO:0001505-0-0-ZFA:0001550	ZP:0139955	PATO:0001505	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0001550				0-0-ZFA:0001550-PATO:0040034-0-0-0	ZP:0139956	PATO:0040034	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0009047				0-0-ZFA:0009047-PATO:0000467-0-0-0	ZP:0139957	PATO:0000467	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0050673	ZFA:0005124				GO:0050673-BFO:0000066-ZFA:0005124-PATO:0001236-0-0-0	ZP:0139958	PATO:0001236	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
		ZFA:0000112				0-0-ZFA:0000112-PATO:0001577-0-0-0	ZP:0139959	PATO:0001577	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000112				0-0-ZFA:0000112-PATO:0002104-0-0-0	ZP:0139960	PATO:0002104	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
