affected_entity_1_super	defined_class	pato_id	quality
ZFA:0009140	ZP:0017784	PATO:0000470	
ZFA:0009285	ZP:0017785	PATO:0001511	
ZFA:0009285	ZP:0017788	PATO:0000937	
ZFA:0000008	ZP:0017790	PATO:0001851	
ZFA:0000622	ZP:0017791	PATO:0000586	
ZFA:0005035	ZP:0017794	PATO:0001501	
ZFA:0009316	ZP:0017803	PATO:0002472	
ZFA:0000667	ZP:0017807	PATO:0000051	
ZFA:0009111	ZP:0017813	PATO:0000117	
ZFA:0001306	ZP:0017815	PATO:0002303	
ZFA:0001606	ZP:0017820	PATO:0002303	
ZFA:0001607	ZP:0017821	PATO:0002303	
GO:0003094	ZP:0017828	PATO:0001624	
ZFA:0005254	ZP:0017829	PATO:0000586	
GO:0043400	ZP:0017834	PATO:0002304	
ZFA:0001320	ZP:0017841	PATO:0000585	
GO:0039020	ZP:0017842	PATO:0002302	
GO:0034672	ZP:0017845	PATO:0002302	
GO:0035778	ZP:0017846	PATO:0002302	
GO:0072112	ZP:0017847	PATO:0002051	
ZFA:0000151	ZP:0017848	PATO:0002106	
ZFA:0001620	ZP:0017851	PATO:0001715	
ZFA:0001622	ZP:0017853	PATO:0002106	
ZFA:0001673	ZP:0017854	PATO:0001922	
ZFA:0000180	ZP:0017856	PATO:0000592	
GO:0048568	ZP:0017857	PATO:0000911	
GO:0048668	ZP:0017864	PATO:0001507	
GO:1900206	ZP:0017865	PATO:0002302	
GO:0035777	ZP:0017871	PATO:0002052	
GO:0072112	ZP:0017872	PATO:0002052	
ZFA:0005309	ZP:0017874	PATO:0000051	
GO:0035777	ZP:0017875	PATO:0002051	
GO:0072015	ZP:0017878	PATO:0002302	
GO:0019827	ZP:0017881	PATO:0002052	
GO:0048839	ZP:0017882	PATO:0002302	
GO:0003179	ZP:0017886	PATO:0001507	
ZFA:0005065	ZP:0017888	PATO:0000051	
ZFA:0005309	ZP:0017889	PATO:0001714	
GO:0061360	ZP:0017891	PATO:0001507	
ZFA:0009306	ZP:0017894	PATO:0000051	
ZFA:0005285	ZP:0017895	PATO:0000051	
ZFA:0001572	ZP:0017899	PATO:0001241	
GO:0009299	ZP:0017905	PATO:0000057	
ZFA:0009250	ZP:0017906	PATO:0000051	
ZFA:0009256	ZP:0017907	PATO:0000411	
ZFA:0009353	ZP:0017908	PATO:0000470	
ZFA:0009309	ZP:0017909	PATO:0000470	
GO:0015838	ZP:0017910	PATO:0001507	
GO:0003358	ZP:0017912	PATO:0001507	
ZFA:0000450	ZP:0017913	PATO:0000587	
ZFA:0000553	ZP:0017914	PATO:0000587	
ZFA:0000114	ZP:0017917	PATO:0000648	
GO:0033336	ZP:0017920	PATO:0000502	
ZFA:0000539	ZP:0017922	PATO:0000462	
ZFA:0001261	ZP:0017924	PATO:0001853	
ZFA:0000368	ZP:0017932	PATO:0001444	
GO:0021871	ZP:0017933	PATO:0001507	
ZFA:0000079	ZP:0017934	PATO:0000462	
GO:0061298	ZP:0017943	PATO:0002304	
ZFA:0009046	ZP:0017952	PATO:0000470	
GO:0060319	ZP:0017959	PATO:0002302	
ZFA:0005850	ZP:0017960	PATO:0001997	
ZFA:0001315	ZP:0017965	PATO:0001847	
ZFA:0001374	ZP:0017966	PATO:0000462	
GO:0036486	ZP:0017969	PATO:0000297	
ZFA:0000180	ZP:0017974	PATO:0001928	
ZFA:0000088	ZP:0017975	PATO:0001617	
ZFA:0001115	ZP:0017976	PATO:0000337	
ZFA:0001194	ZP:0017980	PATO:0001997	
ZFA:0001205	ZP:0017989	PATO:0001154	
ZFA:0001507	ZP:0017990	PATO:0000600	
ZFA:0005850	ZP:0017991	PATO:0000140	
ZFA:0000669	ZP:0017992	PATO:0000141	
ZFA:0000669	ZP:0017993	PATO:0000937	
ZFA:0000669	ZP:0017994	PATO:0001602	
ZFA:0001094	ZP:0017995	PATO:0001779	
ZFA:0001643	ZP:0017996	PATO:0002105	
ZFA:0001656	ZP:0017997	PATO:0002011	
ZFA:0009111	ZP:0018001	PATO:0000462	
ZFA:0001089	ZP:0018010	PATO:0000141	
ZFA:0000123	ZP:0018011	PATO:0001241	
GO:0007049	ZP:0018015	PATO:0000078	
GO:0007623	ZP:0018016	PATO:0001507	
GO:0048589	ZP:0018017	PATO:0000912	
ZFA:0005633	ZP:0018021	PATO:0000573	
ZFA:0001466	ZP:0018022	PATO:0001997	
ZFA:0005778	ZP:0018026	PATO:0001997	
GO:0007634	ZP:0018031	PATO:0000080	
GO:0007634	ZP:0018032	PATO:0000381	
GO:0060005	ZP:0018033	PATO:0000080	
GO:0009790	ZP:0018037	PATO:0000304	
GO:0042745	ZP:0018038	PATO:0002302	
GO:0050802	ZP:0018039	PATO:0000462	
ZFA:0005025	ZP:0018049	PATO:0005013	
ZFA:0005037	ZP:0018050	PATO:0001450	
ZFA:0000108	ZP:0018051	PATO:0000117	
ZFA:0009015	ZP:0018052	PATO:0002050	
GO:0002537	ZP:0018053	PATO:0001507	
GO:0098508	ZP:0018054	PATO:0001507	
ZFA:0000118	ZP:0018063	PATO:0000586	
ZFA:0005035	ZP:0018066	PATO:0000574	
GO:0036268	ZP:0018067	PATO:0000504	
ZFA:0009223	ZP:0018068	PATO:0000584	
ZFA:0009224	ZP:0018069	PATO:0000584	
ZFA:0009363	ZP:0018073	PATO:0001997	
GO:0014012	ZP:0018075	PATO:0002302	
ZFA:0000152	ZP:0018079	PATO:0002038	
ZFA:0009262	ZP:0018080	PATO:0001241	
ZFA:0009275	ZP:0018081	PATO:0001241	
ZFA:0000151	ZP:0018082	PATO:0001501	
ZFA:0001288	ZP:0018083	PATO:0001501	
ZFA:0000477	ZP:0018090	PATO:0001334	
ZFA:0005597	ZP:0018091	PATO:0001928	
GO:0001649	ZP:0018092	PATO:0001507	
GO:0006487	ZP:0018093	PATO:0001507	
ZFA:0001227	ZP:0018095	PATO:0000936	
GO:0005975	ZP:0018109	PATO:0001507	
GO:0006520	ZP:0018110	PATO:0001507	
GO:0006631	ZP:0018111	PATO:0001507	
ZFA:0000014	ZP:0018117	PATO:0001714	
ZFA:0009256	ZP:0018118	PATO:0001487	
GO:0061648	ZP:0018123	PATO:0000428	
GO:0061648	ZP:0018124	PATO:0002052	
ZFA:0009309	ZP:0018130	PATO:0002037	
ZFA:0005124	ZP:0018144	PATO:0000644	
GO:0042541	ZP:0018146	PATO:0002302	
ZFA:0000114	ZP:0018151	PATO:0001896	
ZFA:0001318	ZP:0018152	PATO:0000591	
GO:0060872	ZP:0018154	PATO:0000502	
ZFA:0001157	ZP:0018155	PATO:0000141	
GO:0060856	ZP:0018156	PATO:0001507	
ZFA:0001267	ZP:0018157	PATO:0000984	
ZFA:0009366	ZP:0018160	PATO:0001624	
ZFA:0009367	ZP:0018161	PATO:0000639	
GO:0030182	ZP:0018164	PATO:0002302	
ZFA:0001321	ZP:0018168	PATO:0000936	
ZFA:0001405	ZP:0018169	PATO:0000936	
ZFA:0009354	ZP:0018178	PATO:0000470	
GO:0050900	ZP:0018181	PATO:0002302	
ZFA:0000155	ZP:0018183	PATO:0002182	
GO:1903800	ZP:0018185	PATO:0002051	
ZFA:0009301	ZP:0018189	PATO:0000462	
ZFA:0000737	ZP:0018202	PATO:0000937	
ZFA:0000092	ZP:0018204	PATO:0000617	
ZFA:0005145	ZP:0018205	PATO:0001562	
ZFA:0000089	ZP:0018209	PATO:0000591	
ZFA:0000089	ZP:0018210	PATO:0000617	
ZFA:0000089	ZP:0018211	PATO:0000628	
ZFA:0000144	ZP:0018213	PATO:0002037	
ZFA:0000252	ZP:0018214	PATO:0000640	
ZFA:0000435	ZP:0018215	PATO:0000640	
ZFA:0000435	ZP:0018216	PATO:0000937	
ZFA:0001466	ZP:0018217	PATO:0002037	
ZFA:0000089	ZP:0018222	PATO:0000052	
GO:0098508	ZP:0018228	PATO:0002302	
GO:0097621	ZP:0018233	PATO:0002304	
ZFA:0000099	ZP:0018236	PATO:0000462	
ZFA:0005777	ZP:0018243	PATO:0000462	
ZFA:0000123	ZP:0018244	PATO:0000947	
GO:0035733	ZP:0018245	PATO:0002051	
ZFA:0009279	ZP:0018246	PATO:0000470	
GO:0006096	ZP:0018247	PATO:0002304	
GO:0018158	ZP:0018250	PATO:0002302	
GO:0042776	ZP:0018251	PATO:0002302	
ZFA:0000155	ZP:0018252	PATO:0000921	
ZFA:0000035	ZP:0018255	PATO:0001715	
ZFA:0000152	ZP:0018256	PATO:0001715	
ZFA:0005010	ZP:0018266	PATO:0000051	
GO:1903409	ZP:0018267	PATO:0002304	
ZFA:0000094	ZP:0018276	PATO:0000117	
ZFA:0000111	ZP:0018286	PATO:0001899	
ZFA:0001486	ZP:0018288	PATO:0001598	
GO:0000266	ZP:0018290	PATO:0001507	
GO:0035479	ZP:0018298	PATO:0000297	
ZFA:0005110	ZP:0018301	PATO:0002290	
GO:0007250	ZP:0018314	PATO:0002304	
ZFA:0001486	ZP:0018329	PATO:0000140	
ZFA:0000123	ZP:0018333	PATO:0000595	
ZFA:0001301	ZP:0018336	PATO:0000587	
ZFA:0000100	ZP:0018347	PATO:0000141	
ZFA:0009183	ZP:0018348	PATO:0001629	
ZFA:0000012	ZP:0018349	PATO:0000592	
ZFA:0000006	ZP:0018350	PATO:0001714	
GO:0043970	ZP:0018355	PATO:0002304	
GO:0043974	ZP:0018356	PATO:0002304	
ZFA:0000005	ZP:0018357	PATO:0000586	
GO:0030218	ZP:0018359	PATO:0002304	
GO:0007585	ZP:0018360	PATO:0000912	
ZFA:0005277	ZP:0018361	PATO:0002462	
ZFA:0005605	ZP:0018373	PATO:0000574	
ZFA:0000360	ZP:0018374	PATO:0000467	
ZFA:0000360	ZP:0018375	PATO:0001199	
ZFA:0001000	ZP:0018377	PATO:0002254	
ZFA:0001161	ZP:0018379	PATO:0002031	
ZFA:0001109	ZP:0018380	PATO:0000467	
ZFA:0000242	ZP:0018386	PATO:0000956	
ZFA:0009133	ZP:0018387	PATO:0000937	
GO:0001556	ZP:0018388	PATO:0001507	
ZFA:0000403	ZP:0018390	PATO:0001997	
ZFA:0005605	ZP:0018397	PATO:0000573	
ZFA:0000303	ZP:0018399	PATO:0000956	
ZFA:0001565	ZP:0018400	PATO:0000639	
ZFA:0001566	ZP:0018401	PATO:0000639	
ZFA:0001115	ZP:0018408	PATO:0000462	
ZFA:0000012	ZP:0018409	PATO:0000587	
ZFA:0000054	ZP:0018410	PATO:0000587	
ZFA:0001115	ZP:0018411	PATO:0000591	
ZFA:0001606	ZP:0018415	PATO:0001714	
ZFA:0001161	ZP:0018419	PATO:0000770	
ZFA:0001161	ZP:0018420	PATO:0001906	
ZFA:0001227	ZP:0018421	PATO:0002282	
GO:0036060	ZP:0018422	PATO:0001507	
ZFA:0009154	ZP:0018429	PATO:0001501	
ZFA:0009223	ZP:0018430	PATO:0000462	
ZFA:0009224	ZP:0018431	PATO:0000462	
ZFA:0000119	ZP:0018436	PATO:0000638	
GO:0030237	ZP:0018437	PATO:0002302	
GO:0030237	ZP:0018438	PATO:0002304	
GO:0030238	ZP:0018439	PATO:0002302	
GO:0030238	ZP:0018440	PATO:0002304	
ZFA:0001329	ZP:0018441	PATO:0000591	
ZFA:0000242	ZP:0018442	PATO:0001696	
ZFA:0001117	ZP:0018445	PATO:0001794	
ZFA:0005285	ZP:0018447	PATO:0000591	
ZFA:0009256	ZP:0018448	PATO:0001926	
ZFA:0000477	ZP:0018449	PATO:0000646	
ZFA:0009044	ZP:0018450	PATO:0000328	
ZFA:0001634	ZP:0018452	PATO:0001450	
ZFA:0005781	ZP:0018454	PATO:0000600	
GO:0060271	ZP:0018462	PATO:0002302	
GO:0032367	ZP:0018463	PATO:0001507	
ZFA:0000075	ZP:0018465	PATO:0001997	
ZFA:0001329	ZP:0018467	PATO:0000411	
ZFA:0001706	ZP:0018469	PATO:0000051	
ZFA:0000543	ZP:0018470	PATO:0001997	
ZFA:0005864	ZP:0018471	PATO:0000051	
ZFA:0000024	ZP:0018477	PATO:0001608	
GO:0032222	ZP:0018482	PATO:0002302	
ZFA:0001624	ZP:0018485	PATO:0000060	
ZFA:0000151	ZP:0018486	PATO:0000060	
ZFA:0001620	ZP:0018487	PATO:0000060	
ZFA:0001557	ZP:0018488	PATO:0000060	
GO:0060047	ZP:0018489	PATO:0000380	
GO:0042311	ZP:0018490	PATO:0002051	
ZFA:0000005	ZP:0018491	PATO:0001714	
GO:0008015	ZP:0018492	PATO:0000595	
ZFA:0000014	ZP:0018498	PATO:0000470	
ZFA:0005044	ZP:0018499	PATO:0000470	
ZFA:0005084	ZP:0018500	PATO:0000470	
GO:0060973	ZP:0018501	PATO:0002052	
ZFA:0001051	ZP:0018502	PATO:0000600	
ZFA:0005081	ZP:0018507	PATO:0000600	
ZFA:0005005	ZP:0018509	PATO:0001847	
ZFA:0005005	ZP:0018513	PATO:0000051	
ZFA:0001054	ZP:0018517	PATO:0000470	
ZFA:0005005	ZP:0018519	PATO:0000470	
ZFA:0005081	ZP:0018520	PATO:0000470	
ZFA:0009102	ZP:0018521	PATO:0002058	
ZFA:0001260	ZP:0018522	PATO:0001672	
ZFA:0001463	ZP:0018524	PATO:0001444	
GO:1990791	ZP:0018527	PATO:0001507	
GO:0014003	ZP:0018529	PATO:0002302	
GO:0070444	ZP:0018535	PATO:0002052	
ZFA:0000175	ZP:0018537	PATO:0001997	
GO:0048794	ZP:0018540	PATO:0002302	
ZFA:0000037	ZP:0018541	PATO:0000462	
ZFA:0009051	ZP:0018542	PATO:0000462	
ZFA:0001135	ZP:0018543	PATO:0001997	
ZFA:0001094	ZP:0018546	PATO:0000470	
ZFA:0001078	ZP:0018547	PATO:0001997	
ZFA:0001464	ZP:0018555	PATO:0000628	
ZFA:0005041	ZP:0018558	PATO:0001671	
ZFA:0000028	ZP:0018559	PATO:0001671	
ZFA:0000028	ZP:0018560	PATO:0001672	
GO:0002244	ZP:0018561	PATO:0002302	
GO:0060218	ZP:0018563	PATO:0002302	
GO:0061515	ZP:0018566	PATO:0002302	
GO:0002573	ZP:0018567	PATO:0002302	
GO:0060215	ZP:0018568	PATO:0000462	
GO:0061515	ZP:0018569	PATO:0000462	
GO:0050883	ZP:0018571	PATO:0002052	
ZFA:0000396	ZP:0018572	PATO:0000615	
ZFA:0000152	ZP:0018573	PATO:0001997	
ZFA:0009102	ZP:0018574	PATO:0001562	
ZFA:0001094	ZP:0018575	PATO:0000462	
ZFA:0001094	ZP:0018576	PATO:0001997	
ZFA:0001157	ZP:0018583	PATO:0001671	
ZFA:0000014	ZP:0018584	PATO:0001847	
ZFA:0001057	ZP:0018585	PATO:0000608	
GO:0035912	ZP:0018586	PATO:0002302	
ZFA:0005025	ZP:0018587	PATO:0000608	
ZFA:0001260	ZP:0018589	PATO:0001671	
ZFA:0005028	ZP:0018592	PATO:0001997	
ZFA:0001616	ZP:0018594	PATO:0001997	
ZFA:0000028	ZP:0018595	PATO:0001997	
GO:0090162	ZP:0018596	PATO:0001507	
ZFA:0009139	ZP:0018597	PATO:0001672	
ZFA:0000028	ZP:0018598	PATO:0000645	
ZFA:0000029	ZP:0018599	PATO:0001997	
ZFA:0000029	ZP:0018602	PATO:0000470	
ZFA:0000948	ZP:0018605	PATO:0000574	
ZFA:0001032	ZP:0018606	PATO:0000574	
ZFA:0000099	ZP:0018610	PATO:0002055	
ZFA:0000037	ZP:0018612	PATO:0000470	
ZFA:0000470	ZP:0018615	PATO:0000462	
ZFA:0005028	ZP:0018621	PATO:0000470	
ZFA:0000155	ZP:0018622	PATO:0001623	
ZFA:0009052	ZP:0018626	PATO:0001362	
ZFA:0005743	ZP:0018628	PATO:0001997	
ZFA:0009105	ZP:0018629	PATO:0001672	
GO:0000045	ZP:0018633	PATO:0001507	
ZFA:0001315	ZP:0018636	PATO:0001671	
ZFA:0001315	ZP:0018637	PATO:0000628	
ZFA:0000114	ZP:0018639	PATO:0001671	
ZFA:0000471	ZP:0018640	PATO:0001671	
ZFA:0000009	ZP:0018641	PATO:0001671	
ZFA:0009183	ZP:0018644	PATO:0000628	
ZFA:0009041	ZP:0018645	PATO:0001629	
ZFA:0000089	ZP:0018646	PATO:0001445	
ZFA:0009041	ZP:0018651	PATO:0000411	
ZFA:0000105	ZP:0018652	PATO:0000470	
ZFA:0000105	ZP:0018653	PATO:0001671	
ZFA:0000041	ZP:0018662	PATO:0000628	
GO:0003140	ZP:0018665	PATO:0002052	
ZFA:0000037	ZP:0018666	PATO:0001997	
ZFA:0000737	ZP:0018671	PATO:0000470	
GO:0030282	ZP:0018672	PATO:0002052	
ZFA:0000126	ZP:0018673	PATO:0002078	
GO:0035469	ZP:0018674	PATO:0002052	
GO:0000278	ZP:0018676	PATO:0000498	
GO:0051298	ZP:0018677	PATO:0002052	
ZFA:0001390	ZP:0018680	PATO:0001997	
ZFA:0009102	ZP:0018683	PATO:0002057	
ZFA:0001249	ZP:0018684	PATO:0002058	
ZFA:0005064	ZP:0018685	PATO:0001671	
ZFA:0000159	ZP:0018686	PATO:0001602	
ZFA:0000445	ZP:0018687	PATO:0001672	
ZFA:0000152	ZP:0018688	PATO:0001672	
ZFA:0001115	ZP:0018689	PATO:0000470	
GO:0002320	ZP:0018690	PATO:0002051	
GO:0002318	ZP:0018691	PATO:0002052	
ZFA:0000303	ZP:0018695	PATO:0000384	
ZFA:0001109	ZP:0018698	PATO:0001997	
GO:0001556	ZP:0018700	PATO:0000297	
ZFA:0001109	ZP:0018702	PATO:0002037	
ZFA:0001702	ZP:0018704	PATO:0001997	
ZFA:0001565	ZP:0018705	PATO:0000060	
ZFA:0001565	ZP:0018706	PATO:0001671	
ZFA:0001567	ZP:0018707	PATO:0001671	
ZFA:0001567	ZP:0018708	PATO:0000060	
ZFA:0005558	ZP:0018709	PATO:0001847	
ZFA:0000691	ZP:0018712	PATO:0001602	
ZFA:0000473	ZP:0018718	PATO:0001869	
ZFA:0000559	ZP:0018722	PATO:0000462	
ZFA:0009052	ZP:0018723	PATO:0002353	
ZFA:0001365	ZP:0018729	PATO:0000628	
ZFA:0005731	ZP:0018730	PATO:0000937	
ZFA:0000387	ZP:0018731	PATO:0000628	
ZFA:0000106	ZP:0018734	PATO:0001241	
GO:0070836	ZP:0018738	PATO:0001507	
ZFA:0005277	ZP:0018739	PATO:0001997	
ZFA:0000242	ZP:0018742	PATO:0001562	
ZFA:0005277	ZP:0018747	PATO:0000470	
ZFA:0009115	ZP:0018749	PATO:0001715	
ZFA:0000303	ZP:0018750	PATO:0000574	
ZFA:0000242	ZP:0018751	PATO:0000574	
ZFA:0009115	ZP:0018752	PATO:0005020	
ZFA:0000303	ZP:0018753	PATO:0001562	
GO:0060216	ZP:0018754	PATO:0002052	
ZFA:0000071	ZP:0018756	PATO:0001671	
GO:0009953	ZP:0018760	PATO:0002052	
GO:0044332	ZP:0018762	PATO:0002051	
ZFA:0000604	ZP:0018767	PATO:0001714	
ZFA:0001078	ZP:0018768	PATO:0000462	
ZFA:0005309	ZP:0018769	PATO:0001602	
GO:0070212	ZP:0018770	PATO:0002051	
ZFA:0007043	ZP:0018772	PATO:0001671	
ZFA:0001285	ZP:0018776	PATO:0010001	
GO:0000278	ZP:0018777	PATO:0002052	
GO:0061026	ZP:0018779	PATO:0002052	
GO:0002244	ZP:0018780	PATO:0002052	
GO:0030223	ZP:0018782	PATO:0002052	
ZFA:0009327	ZP:0018783	PATO:0001501	
ZFA:0000123	ZP:0018785	PATO:0001672	
ZFA:0000121	ZP:0018794	PATO:0000060	
ZFA:0000360	ZP:0018802	PATO:0001924	
GO:0060971	ZP:0018803	PATO:0002052	
ZFA:0005740	ZP:0018805	PATO:0001997	
ZFA:0001115	ZP:0018807	PATO:0000060	
ZFA:0007085	ZP:0018808	PATO:0000628	
ZFA:0000131	ZP:0018810	PATO:0001997	
ZFA:0005730	ZP:0018811	PATO:0001997	
ZFA:0009135	ZP:0018812	PATO:0000470	
ZFA:0009135	ZP:0018813	PATO:0001672	
ZFA:0000045	ZP:0018815	PATO:0000470	
ZFA:0000155	ZP:0018820	PATO:0000470	
ZFA:0000818	ZP:0018825	PATO:0001997	
ZFA:0000045	ZP:0018828	PATO:0000060	
ZFA:0009125	ZP:0018829	PATO:0001997	
ZFA:0001634	ZP:0018830	PATO:0000937	
ZFA:0007082	ZP:0018831	PATO:0001997	
ZFA:0009359	ZP:0018833	PATO:0000937	
ZFA:0001634	ZP:0018835	PATO:0001997	
ZFA:0001499	ZP:0018836	PATO:0001997	
GO:0050910	ZP:0018837	PATO:0001507	
ZFA:0000144	ZP:0018842	PATO:0001623	
ZFA:0001338	ZP:0018843	PATO:0000646	
GO:0060319	ZP:0018851	PATO:0002051	
ZFA:0000041	ZP:0018852	PATO:0000470	
ZFA:0009324	ZP:0018853	PATO:0001671	
GO:0046427	ZP:0018854	PATO:0002051	
ZFA:0009021	ZP:0018856	PATO:0001671	
ZFA:0009275	ZP:0018867	PATO:0001672	
ZFA:0009262	ZP:0018869	PATO:0001672	
ZFA:0005165	ZP:0018876	PATO:0000051	
ZFA:0000036	ZP:0018879	PATO:0000060	
ZFA:0005165	ZP:0018883	PATO:0002286	
GO:0006479	ZP:0018884	PATO:0002052	
ZFA:0001086	ZP:0018892	PATO:0001671	
ZFA:0000610	ZP:0018897	PATO:0000462	
ZFA:0000610	ZP:0018898	PATO:0001997	
ZFA:0001056	ZP:0018902	PATO:0001623	
ZFA:0000014	ZP:0018907	PATO:0002287	
ZFA:0009114	ZP:0018930	PATO:0000941	
ZFA:0001202	ZP:0018932	PATO:0000462	
ZFA:0000155	ZP:0018939	PATO:0001672	
ZFA:0000035	ZP:0018943	PATO:0001997	
ZFA:0009141	ZP:0018948	PATO:0000304	
ZFA:0009141	ZP:0018951	PATO:0001499	
ZFA:0001329	ZP:0018953	PATO:0001997	
ZFA:0001477	ZP:0018954	PATO:0001444	
ZFA:0000008	ZP:0018956	PATO:0001997	
ZFA:0001058	ZP:0018957	PATO:0001997	
ZFA:0000084	ZP:0018958	PATO:0001786	
GO:0060026	ZP:0018966	PATO:0002051	
ZFA:0001094	ZP:0018971	PATO:0000628	
ZFA:0007029	ZP:0018972	PATO:0001672	
ZFA:0000255	ZP:0018974	PATO:0000060	
ZFA:0000003	ZP:0018975	PATO:0000060	
ZFA:0000132	ZP:0018976	PATO:0000060	
ZFA:0000135	ZP:0018977	PATO:0000060	
ZFA:0001175	ZP:0018978	PATO:0001997	
ZFA:0000279	ZP:0018979	PATO:0000060	
ZFA:0000088	ZP:0018980	PATO:0001997	
ZFA:0000144	ZP:0018981	PATO:0000462	
ZFA:0001094	ZP:0018983	PATO:0002274	
ZFA:0000734	ZP:0018985	PATO:0000574	
ZFA:0005350	ZP:0018986	PATO:0000574	
ZFA:0000263	ZP:0018987	PATO:0000574	
ZFA:0000126	ZP:0018988	PATO:0000051	
ZFA:0000317	ZP:0018989	PATO:0000051	
ZFA:0000326	ZP:0018990	PATO:0000574	
GO:0060349	ZP:0018991	PATO:0002302	
GO:0098868	ZP:0018992	PATO:0002302	
ZFA:0005349	ZP:0018993	PATO:0000574	
ZFA:0005351	ZP:0018994	PATO:0000574	
ZFA:0005354	ZP:0018995	PATO:0000574	
ZFA:0005353	ZP:0018996	PATO:0000574	
GO:0048883	ZP:0018997	PATO:0000297	
GO:0048232	ZP:0018999	PATO:0000694	
GO:0036268	ZP:0019002	PATO:0000303	
ZFA:0001621	ZP:0019003	PATO:0001671	
ZFA:0000151	ZP:0019004	PATO:0000615	
GO:0034672	ZP:0019005	PATO:0001507	
ZFA:0001624	ZP:0019006	PATO:0001672	
ZFA:0001622	ZP:0019007	PATO:0000628	
ZFA:0001620	ZP:0019008	PATO:0001671	
ZFA:0001161	ZP:0019010	PATO:0001997	
GO:0048813	ZP:0019011	PATO:0001507	
GO:0004465	ZP:0019017	PATO:0001507	
ZFA:0000453	ZP:0019018	PATO:0000937	
ZFA:0000453	ZP:0019020	PATO:0000629	
GO:1904888	ZP:0019021	PATO:0001507	
ZFA:0000093	ZP:0019029	PATO:0001958	
GO:0040016	ZP:0019030	PATO:0001303	
GO:0051301	ZP:0019032	PATO:0000498	
GO:0060471	ZP:0019034	PATO:0000502	
ZFA:0000084	ZP:0019040	PATO:0001332	
ZFA:0000143	ZP:0019049	PATO:0000628	
ZFA:0000547	ZP:0019055	PATO:0001476	
GO:1901836	ZP:0019057	PATO:0002302	
ZFA:0001115	ZP:0019059	PATO:0001467	
GO:0000398	ZP:0019061	PATO:0002052	
ZFA:0009014	ZP:0019063	PATO:0001672	
ZFA:0009115	ZP:0019065	PATO:0000141	
ZFA:0005061	ZP:0019067	PATO:0000060	
ZFA:0009115	ZP:0019068	PATO:0000587	
ZFA:0001260	ZP:0019071	PATO:0001997	
ZFA:0000140	ZP:0019072	PATO:0001997	
ZFA:0000118	ZP:0019075	PATO:0000470	
ZFA:0000123	ZP:0019076	PATO:0001997	
GO:0018991	ZP:0019077	PATO:0001507	
ZFA:0000076	ZP:0019078	PATO:0001624	
GO:0004800	ZP:0019079	PATO:0001507	
GO:0004800	ZP:0019080	PATO:0002302	
GO:0009416	ZP:0019084	PATO:0002052	
GO:0061551	ZP:0019089	PATO:0001507	
GO:0043473	ZP:0019090	PATO:0000470	
ZFA:0001094	ZP:0019091	PATO:0001418	
ZFA:0009303	ZP:0019093	PATO:0000060	
ZFA:0005277	ZP:0019096	PATO:0000141	
ZFA:0000303	ZP:0019097	PATO:0000470	
GO:0008584	ZP:0019099	PATO:0000297	
ZFA:0000598	ZP:0019100	PATO:0000937	
ZFA:0000413	ZP:0019101	PATO:0000628	
ZFA:0000598	ZP:0019102	PATO:0001896	
ZFA:0000640	ZP:0019108	PATO:0000639	
ZFA:0000035	ZP:0019110	PATO:0001154	
GO:0046661	ZP:0019111	PATO:0002051	
GO:0046660	ZP:0019112	PATO:0000462	
ZFA:0000598	ZP:0019113	PATO:0002290	
ZFA:0009016	ZP:0019115	PATO:0000628	
ZFA:0009115	ZP:0019116	PATO:0001714	
ZFA:0000155	ZP:0019117	PATO:0000645	
ZFA:0009115	ZP:0019118	PATO:0001997	
ZFA:0009324	ZP:0019120	PATO:0001672	
ZFA:0009256	ZP:0019121	PATO:0001672	
ZFA:0000140	ZP:0019122	PATO:0001672	
ZFA:0005164	ZP:0019124	PATO:0000051	
ZFA:0009111	ZP:0019125	PATO:0001672	
ZFA:0009256	ZP:0019127	PATO:0000646	
ZFA:0000011	ZP:0019132	PATO:0000586	
ZFA:0000180	ZP:0019134	PATO:0000586	
ZFA:0001175	ZP:0019138	PATO:0001948	
ZFA:0000093	ZP:0019142	PATO:0000586	
GO:0051301	ZP:0019143	PATO:0000297	
ZFA:0000093	ZP:0019144	PATO:0001617	
ZFA:0009154	ZP:0019154	PATO:0000941	
ZFA:0009154	ZP:0019157	PATO:0001672	
ZFA:0001611	ZP:0019172	PATO:0001997	
ZFA:0005738	ZP:0019176	PATO:0001593	
ZFA:0009398	ZP:0019177	PATO:0000052	
ZFA:0009398	ZP:0019178	PATO:0002490	
ZFA:0000124	ZP:0019179	PATO:0000646	
ZFA:0009398	ZP:0019180	PATO:0000462	
GO:0002194	ZP:0019182	PATO:0002052	
GO:0048566	ZP:0019184	PATO:0002302	
ZFA:0009398	ZP:0019187	PATO:0001924	
ZFA:0009398	ZP:0019188	PATO:0000628	
ZFA:0009398	ZP:0019191	PATO:0001922	
ZFA:0005059	ZP:0019192	PATO:0000462	
ZFA:0000114	ZP:0019193	PATO:0001997	
ZFA:0000023	ZP:0019195	PATO:0001630	
GO:0061386	ZP:0019204	PATO:0001507	
GO:0000184	ZP:0019208	PATO:0002304	
ZFA:0000152	ZP:0019209	PATO:0000470	
ZFA:0000128	ZP:0019211	PATO:0001997	
ZFA:0001558	ZP:0019212	PATO:0001672	
