affected_entity_1_sub	affected_entity_1_super	defined_class	pato_id
ZFA:0009356	ZFA:0000669	ZP:0015710	PATO:0002050
ZFA:0009091	ZFA:0001058	ZP:0015716	PATO:0002050
ZFA:0001486	ZFA:0001161	ZP:0015721	PATO:0000639
ZFA:0009091	ZFA:0001114	ZP:0015743	PATO:0000627
ZFA:0009048	ZFA:0000529	ZP:0015750	PATO:0000586
ZFA:0009141	ZFA:0000529	ZP:0015751	PATO:0000586
GO:0005634	ZFA:0009091	ZP:0015754	PATO:0001356
MPATH:359	ZFA:0009091	ZP:0015755	PATO:0002051
ZFA:0009091	ZFA:0001058	ZP:0015759	PATO:0002011
MPATH:219	ZFA:0001058	ZP:0015763	PATO:0002249
MPATH:358	ZFA:0001117	ZP:0015764	PATO:0000317
MPATH:359	ZFA:0000354	ZP:0015765	PATO:0002103
MPATH:359	ZFA:0000547	ZP:0015766	PATO:0000317
MPATH:359	ZFA:0001114	ZP:0015767	PATO:0000317
MPATH:359	ZFA:0001114	ZP:0015768	PATO:0002103
MPATH:360	ZFA:0000368	ZP:0015769	PATO:0001406
MPATH:360	ZFA:0000368	ZP:0015770	PATO:0001908
ZFA:0009091	ZFA:0005221	ZP:0015774	PATO:0000644
ZFA:0009091	ZFA:0001114	ZP:0015775	PATO:0000644
ZFA:0001462	ZFA:0000725	ZP:0015778	PATO:0001332
ZFA:0001462	ZFA:0000726	ZP:0015779	PATO:0001332
ZFA:0001462	ZFA:0000727	ZP:0015780	PATO:0001332
ZFA:0001462	ZFA:0000851	ZP:0015781	PATO:0001332
ZFA:0001462	ZFA:0000852	ZP:0015782	PATO:0001332
ZFA:0001462	ZFA:0000853	ZP:0015783	PATO:0000051
ZFA:0001462	ZFA:0000858	ZP:0015784	PATO:0000051
ZFA:0001462	ZFA:0000974	ZP:0015785	PATO:0001332
ZFA:0001462	ZFA:0000975	ZP:0015786	PATO:0001332
ZFA:0001462	ZFA:0000976	ZP:0015787	PATO:0001332
GO:0030424	ZFA:0009247	ZP:0015798	PATO:0000402
ZFA:0009366	ZFA:0000217	ZP:0015803	PATO:0001624
GO:0002140	ZFA:0000940	ZP:0015804	PATO:0000462
GO:0005764	ZFA:0009363	ZP:0015805	PATO:0000470
GO:0005764	ZFA:0009367	ZP:0015806	PATO:0000470
GO:0032420	ZFA:0000940	ZP:0015807	PATO:0001715
GO:0042995	ZFA:0000243	ZP:0015809	PATO:0002266
GO:0044297	ZFA:0000243	ZP:0015810	PATO:0000117
ZFA:0001477	ZFA:0000141	ZP:0015813	PATO:0002106
ZFA:0000184	ZFA:0001161	ZP:0015815	PATO:0000051
ZFA:0001455	ZFA:0001161	ZP:0015816	PATO:0000462
GO:0005813	ZFA:0007036	ZP:0015819	PATO:0000628
GO:0005874	ZFA:0007036	ZP:0015820	PATO:0000937
BSPO:0000071	ZFA:0001326	ZP:0015826	PATO:0000141
BSPO:0000079	ZFA:0000109	ZP:0015831	PATO:0001483
ZFA:0009000	ZFA:0001114	ZP:0015832	PATO:0002100
ZFA:0009116	ZFA:0001056	ZP:0015838	PATO:0000584
ZFA:0009116	ZFA:0001056	ZP:0015839	PATO:0000644
ZFA:0009117	ZFA:0001056	ZP:0015840	PATO:0000937
ZFA:0009117	ZFA:0001056	ZP:0015842	PATO:0000584
ZFA:0001501	ZFA:0000590	ZP:0015847	PATO:0000470
BSPO:0000026	ZFA:0007026	ZP:0015859	PATO:0000586
GO:0005739	ZFA:0009052	ZP:0015863	PATO:0000941
GO:0005739	ZFA:0009117	ZP:0015864	PATO:0001997
GO:0030061	ZFA:0009117	ZP:0015865	PATO:0000937
GO:0031594	ZFA:0009115	ZP:0015866	PATO:0001241
GO:0043195	ZFA:0009052	ZP:0015867	PATO:0001241
GO:0031594	ZFA:0009115	ZP:0015868	PATO:0002058
ZFA:0009396	ZFA:0000778	ZP:0015870	PATO:0001396
ZFA:0009052	ZFA:0000075	ZP:0015872	PATO:0001396
GO:0031594	ZFA:0009115	ZP:0015875	PATO:0000596
GO:0031594	ZFA:0009115	ZP:0015876	PATO:0000646
ZFA:0009310	ZFA:0000107	ZP:0015879	PATO:0001997
GO:0042995	ZFA:0009076	ZP:0015895	PATO:0000628
GO:0005604	ZFA:0000135	ZP:0015903	PATO:0000967
GO:0005773	ZFA:0000135	ZP:0015904	PATO:0000586
GO:0005604	ZFA:0000610	ZP:0015905	PATO:0000060
MPATH:268	ZFA:0000140	ZP:0015906	PATO:0002129
BSPO:0000075	ZFA:0001114	ZP:0015912	PATO:0001332
GO:0001917	ZFA:0009275	ZP:0015919	PATO:0000586
GO:0001750	ZFA:0009275	ZP:0015920	PATO:0000586
BSPO:0000079	ZFA:0005145	ZP:0015922	PATO:0000591
GO:0043292	ZFA:0005145	ZP:0015923	PATO:0002057
ZFA:0009327	ZFA:0000094	ZP:0015925	PATO:0001629
ZFA:0009327	ZFA:0000007	ZP:0015927	PATO:0000462
ZFA:0009327	ZFA:0001114	ZP:0015928	PATO:0001566
GO:0048788	ZFA:0009367	ZP:0015943	PATO:0000628
GO:0005891	ZFA:0009367	ZP:0015946	PATO:0000628
GO:0043195	ZFA:0000032	ZP:0015948	PATO:0000470
BSPO:0000072	ZFA:0001115	ZP:0015951	PATO:0000646
GO:0030424	ZFA:0009310	ZP:0015955	PATO:0001911
GO:0044297	ZFA:0009067	ZP:0015958	PATO:0000586
MPATH:359	ZFA:0001094	ZP:0015973	PATO:0000467
MPATH:359	ZFA:0000368	ZP:0015974	PATO:0000470
MPATH:359	ZFA:0001094	ZP:0015975	PATO:0002129
ZFA:0005604	ZFA:0001057	ZP:0015985	PATO:0001997
GO:0005635	ZFA:0009000	ZP:0015987	PATO:0001810
GO:0005776	ZFA:0005124	ZP:0015993	PATO:0000470
ZFA:0009000	ZFA:0000024	ZP:0015996	PATO:0000070
ZFA:0009031	ZFA:0001418	ZP:0016000	PATO:0002106
GO:0005783	ZFA:0009102	ZP:0016004	PATO:0001602
ZFA:0009104	ZFA:0005755	ZP:0016005	PATO:0000628
CARO:0000010	ZFA:0000155	ZP:0016006	PATO:0000051
GO:0030425	ZFA:0000197	ZP:0016009	PATO:0000595
BSPO:0000000	ZFA:0000197	ZP:0016010	PATO:0001241
GO:0000793	ZFA:0009005	ZP:0016018	PATO:0000051
ZFA:0009005	ZFA:0000598	ZP:0016019	PATO:0000467
ZFA:0009006	ZFA:0001268	ZP:0016020	PATO:0000462
ZFA:0009007	ZFA:0000598	ZP:0016021	PATO:0000070
ZFA:0009007	ZFA:0000598	ZP:0016022	PATO:0000467
GO:0000785	ZFA:0009005	ZP:0016026	PATO:0002262
ZFA:0009065	ZFA:0001285	ZP:0016029	PATO:0002050
GO:0031012	ZFA:0009084	ZP:0016043	PATO:0000025
GO:0001917	ZFA:0009275	ZP:0016044	PATO:0001241
GO:0030424	ZFA:0009052	ZP:0016053	PATO:0000140
GO:0001917	ZFA:0009275	ZP:0016056	PATO:0000639
GO:0014069	ZFA:0005673	ZP:0016061	PATO:0000573
GO:0014069	ZFA:0009070	ZP:0016062	PATO:0000122
GO:0043679	ZFA:0009125	ZP:0016064	PATO:0002057
GO:0014069	ZFA:0005673	ZP:0016065	PATO:0000122
GO:0043679	ZFA:0005673	ZP:0016066	PATO:0001323
GO:0005865	ZFA:0009116	ZP:0016067	PATO:0000051
GO:0030018	ZFA:0009116	ZP:0016068	PATO:0000051
GO:0032982	ZFA:0009116	ZP:0016069	PATO:0000051
GO:0005930	ZFA:0009154	ZP:0016073	PATO:0000122
GO:0031514	ZFA:0000022	ZP:0016077	PATO:0000122
GO:0042588	ZFA:0009277	ZP:0016079	PATO:0001997
ZFA:0009248	ZFA:0000008	ZP:0016089	PATO:0000051
BSPO:0000071	ZFA:0001115	ZP:0016094	PATO:0000592
BSPO:0000072	ZFA:0001115	ZP:0016095	PATO:0000600
BSPO:0000071	ZFA:0001115	ZP:0016096	PATO:0001798
BSPO:0000016	ZFA:0001114	ZP:0016097	PATO:0000570
BSPO:0000072	ZFA:0001115	ZP:0016098	PATO:0002210
MPATH:357	ZFA:0000123	ZP:0016102	PATO:0002129
ZFA:0009034	ZFA:0005169	ZP:0016104	PATO:0000937
ZFA:0001180	ZFA:0001269	ZP:0016108	PATO:0000462
ZFA:0001270	ZFA:0001269	ZP:0016109	PATO:0000462
ZFA:0009275	ZFA:0001464	ZP:0016140	PATO:0000470
ZFA:0005274	ZFA:0001338	ZP:0016154	PATO:0001579
ZFA:0001484	ZFA:0000086	ZP:0016167	PATO:0000411
BSPO:0000084	ZFA:0001117	ZP:0016168	PATO:0000587
BSPO:0000071	ZFA:0000135	ZP:0016170	PATO:0000639
BSPO:0000071	ZFA:0000060	ZP:0016179	PATO:0000638
GO:0005694	ZFA:0000008	ZP:0016191	PATO:0001444
GO:0005694	ZFA:0000075	ZP:0016192	PATO:0001444
GO:0005694	ZFA:0001120	ZP:0016193	PATO:0001444
ZFA:0000098	ZFA:0000077	ZP:0016194	PATO:0000638
BSPO:0000071	ZFA:0001120	ZP:0016198	PATO:0000638
BSPO:0000079	ZFA:0000029	ZP:0016204	PATO:0000639
BSPO:0000071	ZFA:0000008	ZP:0016217	PATO:0002105
ZFA:0009090	ZFA:0000107	ZP:0016238	PATO:0001997
GO:0030425	ZFA:0009198	ZP:0016241	PATO:0001566
GO:0048770	ZFA:0009198	ZP:0016242	PATO:0001485
GO:0043700	ZFA:0009198	ZP:0016250	PATO:0000025
ZFA:0009198	ZFA:0001114	ZP:0016251	PATO:0001286
ZFA:0009198	ZFA:0001114	ZP:0016252	PATO:0001759
ZFA:0009198	ZFA:0001114	ZP:0016254	PATO:0000952
ZFA:0009198	ZFA:0001114	ZP:0016255	PATO:0001272
GO:0042995	ZFA:0009091	ZP:0016262	PATO:0001997
BSPO:0000075	ZFA:0009091	ZP:0016263	PATO:0002251
BSPO:0000084	ZFA:0005222	ZP:0016268	PATO:0001608
ZFA:0009199	ZFA:0005224	ZP:0016270	PATO:0000330
MPATH:242	ZFA:0000008	ZP:0016276	PATO:0002051
MPATH:242	ZFA:0000107	ZP:0016277	PATO:0002051
GO:0005929	ZFA:0000047	ZP:0016280	PATO:0000462
GO:0005929	ZFA:0000386	ZP:0016281	PATO:0000462
ZFA:0009031	ZFA:0001227	ZP:0016282	PATO:0000937
ZFA:0009031	ZFA:0001227	ZP:0016283	PATO:0002057
MPATH:376	ZFA:0001345	ZP:0016298	PATO:0000467
ZFA:0009011	ZFA:0001345	ZP:0016299	PATO:0000638
ZFA:0009011	ZFA:0001345	ZP:0016301	PATO:0000470
BSPO:0000071	ZFA:0001115	ZP:0016302	PATO:0000617
ZFA:0009031	ZFA:0000737	ZP:0016303	PATO:0000628
GO:0030424	ZFA:0009052	ZP:0016304	PATO:0000573
ZFA:0009052	ZFA:0000075	ZP:0016306	PATO:0000402
ZFA:0009052	ZFA:0000075	ZP:0016307	PATO:0002285
MPATH:357	ZFA:0000123	ZP:0016312	PATO:0002305
MPATH:310	ZFA:0000598	ZP:0016315	PATO:0002011
ZFA:0001462	ZFA:0000857	ZP:0016326	PATO:0001332
GO:0030424	ZFA:0001442	ZP:0016333	PATO:0001997
BSPO:0000087	ZFA:0001128	ZP:0016345	PATO:0000462
MPATH:356	ZFA:0000123	ZP:0016347	PATO:0000467
ZFA:0009065	ZFA:0001615	ZP:0016354	PATO:0001872
ZFA:0009306	ZFA:0000152	ZP:0016357	PATO:0002364
BSPO:0000013	ZFA:0000107	ZP:0016361	PATO:0000587
BSPO:0000016	ZFA:0000107	ZP:0016362	PATO:0000587
BSPO:0001001	ZFA:0000107	ZP:0016363	PATO:0000587
ZFA:0009071	ZFA:0000029	ZP:0016371	PATO:0000060
ZFA:0009309	ZFA:0001338	ZP:0016373	PATO:0002050
GO:0031430	ZFA:0009116	ZP:0016374	PATO:0000051
GO:0005730	ZFA:0000123	ZP:0016375	PATO:0000470
GO:0030016	ZFA:0000155	ZP:0016377	PATO:0000938
GO:0031941	ZFA:0000114	ZP:0016379	PATO:0001997
GO:0030016	ZFA:0001319	ZP:0016381	PATO:0000141
GO:0030016	ZFA:0001319	ZP:0016382	PATO:0000574
GO:0030016	ZFA:0000114	ZP:0016383	PATO:0000937
MPATH:435	ZFA:0001094	ZP:0016387	PATO:0000470
ZFA:0000007	ZFA:0000303	ZP:0016397	PATO:0002114
ZFA:0005345	ZFA:0000473	ZP:0016398	PATO:0000628
ZFA:0005345	ZFA:0001058	ZP:0016399	PATO:0000628
ZFA:0005345	ZFA:0001136	ZP:0016400	PATO:0000628
ZFA:0005345	ZFA:0001306	ZP:0016401	PATO:0000628
ZFA:0005345	ZFA:0001559	ZP:0016402	PATO:0000628
ZFA:0005345	ZFA:0001656	ZP:0016403	PATO:0000595
ZFA:0009082	ZFA:0001656	ZP:0016404	PATO:0000117
ZFA:0009082	ZFA:0001656	ZP:0016405	PATO:0000470
GO:0005634	ZFA:0000093	ZP:0016414	PATO:0001367
GO:0061468	ZFA:0000093	ZP:0016415	PATO:0000050
GO:0061468	ZFA:0000093	ZP:0016416	PATO:0000051
GO:0061468	ZFA:0000093	ZP:0016417	PATO:0000470
GO:0045120	ZFA:0009000	ZP:0016418	PATO:0000467
MPATH:722	ZFA:0001115	ZP:0016422	PATO:0000470
MPATH:244	ZFA:0001115	ZP:0016423	PATO:0000470
MPATH:564	ZFA:0001114	ZP:0016424	PATO:0000470
ZFA:0009019	ZFA:0000079	ZP:0016429	PATO:0002102
ZFA:0009292	ZFA:0000079	ZP:0016430	PATO:0002102
ZFA:0000005	ZFA:0000152	ZP:0016439	PATO:0001989
GO:0030018	ZFA:0009316	ZP:0016447	PATO:0000574
GO:0030424	ZFA:0000295	ZP:0016448	PATO:0000402
GO:0005583	ZFA:0009084	ZP:0016450	PATO:0000462
ZFA:0009027	ZFA:0000095	ZP:0016452	PATO:0000462
ZFA:0009027	ZFA:0001611	ZP:0016454	PATO:0001997
ZFA:0009027	ZFA:0001612	ZP:0016455	PATO:0001997
ZFA:0009084	ZFA:0000095	ZP:0016456	PATO:0000462
ZFA:0009084	ZFA:0001611	ZP:0016457	PATO:0001997
ZFA:0009084	ZFA:0001612	ZP:0016458	PATO:0001997
GO:0005643	ZFA:0001338	ZP:0016460	PATO:0001629
GO:0005643	ZFA:0000152	ZP:0016461	PATO:0001629
GO:0005643	ZFA:0000445	ZP:0016462	PATO:0001629
GO:0005643	ZFA:0001306	ZP:0016463	PATO:0001629
GO:0005643	ZFA:0005145	ZP:0016464	PATO:0000060
MPATH:537	ZFA:0001078	ZP:0016473	PATO:0000165
MPATH:353	ZFA:0000123	ZP:0016475	PATO:0002051
MPATH:357	ZFA:0000123	ZP:0016476	PATO:0002051
MPATH:353	ZFA:0000123	ZP:0016477	PATO:0002122
ZFA:0009327	ZFA:0000151	ZP:0016478	PATO:0000628
ZFA:0009327	ZFA:0000634	ZP:0016479	PATO:0000628
GO:0072686	ZFA:0001115	ZP:0016482	PATO:0000051
ZFA:0005125	ZFA:0000242	ZP:0016492	PATO:0000122
GO:0030425	ZFA:0009319	ZP:0016503	PATO:0000122
GO:0044296	ZFA:0009319	ZP:0016504	PATO:0002364
GO:0031012	ZFA:0001115	ZP:0016510	PATO:0000051
GO:0044297	ZFA:0005179	ZP:0016511	PATO:0000140
GO:0044297	ZFA:0005180	ZP:0016512	PATO:0000140
GO:0044297	ZFA:0009243	ZP:0016513	PATO:0000140
GO:0044303	ZFA:0005180	ZP:0016514	PATO:0000628
GO:0044303	ZFA:0009243	ZP:0016515	PATO:0000628
GO:0005773	ZFA:0000135	ZP:0016517	PATO:0000585
ZFA:0005489	ZFA:0000115	ZP:0016527	PATO:0000628
ZFA:0005490	ZFA:0000115	ZP:0016528	PATO:0000628
GO:0005634	ZFA:0009183	ZP:0016530	PATO:0000140
GO:0005874	ZFA:0009183	ZP:0016531	PATO:0001241
GO:0005884	ZFA:0009183	ZP:0016532	PATO:0001241
GO:0045095	ZFA:0009183	ZP:0016533	PATO:0000060
GO:0005743	ZFA:0009367	ZP:0016535	PATO:0001462
GO:0030424	ZFA:0009060	ZP:0016539	PATO:0000574
GO:0031594	ZFA:0009060	ZP:0016540	PATO:0000141
ZFA:0001682	ZFA:0000075	ZP:0016544	PATO:0002182
ZFA:0001725	ZFA:0000944	ZP:0016548	PATO:0002099
ZFA:0009076	ZFA:0000012	ZP:0016549	PATO:0002106
ZFA:0009091	ZFA:0005223	ZP:0016551	PATO:0000060
GO:0043209	ZFA:0000075	ZP:0016552	PATO:0001802
ZFA:0009169	ZFA:0000075	ZP:0016555	PATO:0002102
MPATH:249	ZFA:0000008	ZP:0016557	PATO:0002011
MPATH:249	ZFA:0000556	ZP:0016558	PATO:0002011
MPATH:433	ZFA:0001115	ZP:0016559	PATO:0002011
GO:0005773	ZFA:0000135	ZP:0016562	PATO:0000051
BSPO:0000079	ZFA:0000029	ZP:0016580	PATO:0000937
BSPO:0000084	ZFA:0000109	ZP:0016581	PATO:0000141
GO:0005874	ZFA:0009248	ZP:0016582	PATO:0002182
ZFA:0009000	ZFA:0000022	ZP:0016583	PATO:0000586
ZFA:0009000	ZFA:0000031	ZP:0016585	PATO:0000586
ZFA:0009248	ZFA:0000012	ZP:0016587	PATO:0001997
GO:0005634	ZFA:0001094	ZP:0016589	PATO:0000586
GO:0030424	ZFA:0001692	ZP:0016592	PATO:0000937
GO:0030424	ZFA:0009149	ZP:0016593	PATO:0001997
GO:0030175	ZFA:0009243	ZP:0016595	PATO:0001997
GO:0030424	ZFA:0009243	ZP:0016596	PATO:0002286
GO:0030425	ZFA:0000543	ZP:0016597	PATO:0000574
GO:0030425	ZFA:0009052	ZP:0016598	PATO:0001997
ZFA:0005249	ZFA:0001271	ZP:0016605	PATO:0000051
ZFA:0000155	ZFA:0001094	ZP:0016611	PATO:0000462
ZFA:0009000	ZFA:0001320	ZP:0016615	PATO:0000937
ZFA:0009000	ZFA:0001320	ZP:0016617	PATO:0002334
ZFA:0009065	ZFA:0001069	ZP:0016627	PATO:0000937
GO:0045335	ZFA:0009141	ZP:0016628	PATO:0001624
ZFA:0009118	ZFA:0000173	ZP:0016642	PATO:0002099
ZFA:0009118	ZFA:0001338	ZP:0016643	PATO:0002099
BSPO:0000082	ZFA:0001405	ZP:0016644	PATO:0000051
BSPO:0000083	ZFA:0001405	ZP:0016645	PATO:0000646
BSPO:0000083	ZFA:0001405	ZP:0016646	PATO:0000051
GO:0005634	ZFA:0000135	ZP:0016654	PATO:0001499
GO:0005634	ZFA:0000135	ZP:0016655	PATO:0002452
GO:0005737	ZFA:0005746	ZP:0016656	PATO:0000595
GO:0005882	ZFA:0005746	ZP:0016658	PATO:0000051
ZFA:0001643	ZFA:0000135	ZP:0016659	PATO:0000628
ZFA:0009000	ZFA:0000135	ZP:0016660	PATO:0002102
GO:0005739	ZFA:0009248	ZP:0016662	PATO:0000627
GO:0005739	ZFA:0009248	ZP:0016663	PATO:0001154
ZFA:0005619	ZFA:0005509	ZP:0016670	PATO:0000462
GO:0005634	ZFA:0000135	ZP:0016671	PATO:0000470
ZFA:0009316	ZFA:0005062	ZP:0016675	PATO:0000628
GO:0042470	ZFA:0000144	ZP:0016685	PATO:0000462
ZFA:0005152	ZFA:0005569	ZP:0016686	PATO:0000462
ZFA:0009198	ZFA:0001162	ZP:0016687	PATO:0000467
BSPO:0000038	ZFA:0001463	ZP:0016694	PATO:0000019
GO:0042470	ZFA:0000144	ZP:0016695	PATO:0000467
ZFA:0005152	ZFA:0005569	ZP:0016696	PATO:0000467
ZFA:0005604	ZFA:0001285	ZP:0016711	PATO:0000574
MPATH:359	ZFA:0001114	ZP:0016713	PATO:0000467
MPATH:359	ZFA:0001173	ZP:0016714	PATO:0000467
MPATH:551	ZFA:0000107	ZP:0016715	PATO:0000467
MPATH:551	ZFA:0001094	ZP:0016716	PATO:0000467
ZFA:0009000	ZFA:0000529	ZP:0016717	PATO:0000638
ZFA:0009256	ZFA:0000436	ZP:0016718	PATO:0001997
ZFA:0009256	ZFA:0000529	ZP:0016719	PATO:0001997
ZFA:0009324	ZFA:0000436	ZP:0016720	PATO:0000470
ZFA:0009324	ZFA:0000529	ZP:0016721	PATO:0000470
ZFA:0009325	ZFA:0000123	ZP:0016722	PATO:0000470
ZFA:0009325	ZFA:0000436	ZP:0016723	PATO:0000470
ZFA:0009325	ZFA:0000529	ZP:0016724	PATO:0000470
ZFA:0009327	ZFA:0005124	ZP:0016733	PATO:0002050
MPATH:268	ZFA:0005659	ZP:0016739	PATO:0002106
MPATH:268	ZFA:0005659	ZP:0016740	PATO:0002110
MPATH:371	ZFA:0005659	ZP:0016741	PATO:0002011
GO:0005730	ZFA:0009111	ZP:0016765	PATO:0001482
MPATH:352	ZFA:0000123	ZP:0016768	PATO:0002051
MPATH:695	ZFA:0000123	ZP:0016770	PATO:0002051
ZFA:0009014	ZFA:0000393	ZP:0016775	PATO:0000470
ZFA:0009354	ZFA:0000393	ZP:0016776	PATO:0000470
GO:0005634	ZFA:0009111	ZP:0016778	PATO:0001617
MPATH:357	ZFA:0009111	ZP:0016781	PATO:0002051
ZFA:0009091	ZFA:0000107	ZP:0016792	PATO:0000462
ZFA:0009127	ZFA:0000152	ZP:0016795	PATO:0000462
BSPO:0000071	ZFA:0000107	ZP:0016796	PATO:0000460
ZFA:0009039	ZFA:0001499	ZP:0016798	PATO:0000587
ZFA:0009039	ZFA:0001499	ZP:0016799	PATO:0000937
ZFA:0009039	ZFA:0001499	ZP:0016800	PATO:0001997
MPATH:354	ZFA:0000123	ZP:0016804	PATO:0002051
GO:0005737	ZFA:0000123	ZP:0016806	PATO:0000941
ZFA:0009366	ZFA:0000050	ZP:0016821	PATO:0000937
ZFA:0009366	ZFA:0000050	ZP:0016822	PATO:0002181
GO:0005739	ZFA:0000114	ZP:0016825	PATO:0000639
GO:0030061	ZFA:0000114	ZP:0016826	PATO:0001617
BSPO:0000084	ZFA:0001376	ZP:0016836	PATO:0001241
BSPO:0000084	ZFA:0000016	ZP:0016837	PATO:0001241
GO:0043005	ZFA:0009238	ZP:0016839	PATO:0001997
MPATH:359	ZFA:0001094	ZP:0016840	PATO:0000587
MPATH:359	ZFA:0001117	ZP:0016841	PATO:0000467
MPATH:361	ZFA:0001117	ZP:0016842	PATO:0000467
ZFA:0009112	ZFA:0005297	ZP:0016844	PATO:0000470
ZFA:0009112	ZFA:0005297	ZP:0016845	PATO:0002050
ZFA:0009327	ZFA:0000008	ZP:0016852	PATO:0000628
ZFA:0009141	ZFA:0000006	ZP:0016856	PATO:0000638
ZFA:0009141	ZFA:0000006	ZP:0016857	PATO:0000941
ZFA:0009141	ZFA:0000006	ZP:0016859	PATO:0000628
ZFA:0009141	ZFA:0000006	ZP:0016860	PATO:0001629
GO:0030315	ZFA:0009117	ZP:0016863	PATO:0000937
GO:0030018	ZFA:0009116	ZP:0016865	PATO:0000938
GO:0030016	ZFA:0009115	ZP:0016866	PATO:0000330
GO:0098522	ZFA:0001056	ZP:0016868	PATO:0000060
GO:0030016	ZFA:0009115	ZP:0016874	PATO:0000060
ZFA:0009115	ZFA:0001056	ZP:0016875	PATO:0000938
GO:0005739	ZFA:0005145	ZP:0016878	PATO:0001509
GO:0043005	ZFA:0000641	ZP:0016880	PATO:0000462
ZFA:0001501	ZFA:0000737	ZP:0016881	PATO:0000462
GO:0030424	ZFA:0009052	ZP:0016891	PATO:0000639
MPATH:551	ZFA:0001094	ZP:0016894	PATO:0002305
MPATH:261	ZFA:0001094	ZP:0016895	PATO:0002305
ZFA:0000529	ZFA:0009324	ZP:0016897	PATO:0002103
MPATH:405	ZFA:0000135	ZP:0016924	PATO:0002051
GO:0005791	ZFA:0000135	ZP:0016925	PATO:0001482
GO:0030057	ZFA:0000135	ZP:0016926	PATO:0001482
BSPO:0000072	ZFA:0000473	ZP:0016931	PATO:0000462
BSPO:0000072	ZFA:0001257	ZP:0016933	PATO:0000462
BSPO:0000079	ZFA:0001135	ZP:0016936	PATO:0001241
MPATH:249	ZFA:0000107	ZP:0016952	PATO:0002305
MPATH:249	ZFA:0001127	ZP:0016953	PATO:0002305
MPATH:370	ZFA:0001127	ZP:0016954	PATO:0002305
ZFA:0009036	ZFA:0005034	ZP:0016959	PATO:0000470
GO:0005634	ZFA:0000013	ZP:0016967	PATO:0000585
GO:0005739	ZFA:0007067	ZP:0016968	PATO:0001167
GO:0030424	ZFA:0000013	ZP:0016970	PATO:0001167
GO:0030424	ZFA:0000295	ZP:0016971	PATO:0000639
GO:0030424	ZFA:0001291	ZP:0016972	PATO:0000639
GO:0030424	ZFA:0001301	ZP:0016973	PATO:0000639
GO:0030424	ZFA:0007067	ZP:0016974	PATO:0000639
GO:0043226	ZFA:0000013	ZP:0016975	PATO:0001167
GO:0044297	ZFA:0000013	ZP:0016976	PATO:0000639
GO:0005634	ZFA:0000013	ZP:0016977	PATO:0001799
GO:0005874	ZFA:0000013	ZP:0016978	PATO:0001609
GO:0032809	ZFA:0000013	ZP:0016979	PATO:0000052
GO:0032809	ZFA:0000013	ZP:0016980	PATO:0001444
ZFA:0009169	ZFA:0000075	ZP:0016982	PATO:0000470
GO:0030424	ZFA:0000013	ZP:0016985	PATO:0001959
GO:0030673	ZFA:0000013	ZP:0016986	PATO:0001167
ZFA:0009073	ZFA:0007067	ZP:0016987	PATO:0000462
ZFA:0000368	ZFA:0001161	ZP:0016997	PATO:0002011
ZFA:0009000	ZFA:0000368	ZP:0016999	PATO:0001485
GO:0005634	ZFA:0000368	ZP:0017000	PATO:0000051
ZFA:0009000	ZFA:0000368	ZP:0017002	PATO:0001629
GO:0005634	ZFA:0000368	ZP:0017003	PATO:0001377
ZFA:0009137	ZFA:0001106	ZP:0017021	PATO:0001396
ZFA:0009139	ZFA:0001106	ZP:0017022	PATO:0000330
ZFA:0000005	ZFA:0001115	ZP:0017025	PATO:0000645
ZFA:0000082	ZFA:0001115	ZP:0017026	PATO:0000644
ZFA:0009139	ZFA:0001106	ZP:0017034	PATO:0000052
GO:0097418	ZFA:0000143	ZP:0017039	PATO:0000462
GO:0097418	ZFA:0000143	ZP:0017041	PATO:0000470
BSPO:0000082	ZFA:0000029	ZP:0017049	PATO:0000646
ZFA:0009248	ZFA:0000075	ZP:0017050	PATO:0000646
GO:0097512	ZFA:0005060	ZP:0017059	PATO:0000613
GO:0005783	ZFA:0009262	ZP:0017061	PATO:0000051
GO:0005794	ZFA:0009183	ZP:0017062	PATO:0000141
GO:0005794	ZFA:0009306	ZP:0017063	PATO:0000141
ZFA:0000393	ZFA:0001612	ZP:0017064	PATO:0002057
GO:0005737	ZFA:0005772	ZP:0017068	PATO:0000628
GO:0070825	ZFA:0005772	ZP:0017069	PATO:0000470
GO:0032019	ZFA:0001567	ZP:0017070	PATO:0000462
ZFA:0005239	ZFA:0001566	ZP:0017071	PATO:0000470
GO:0032019	ZFA:0001109	ZP:0017072	PATO:0000470
ZFA:0009292	ZFA:0000075	ZP:0017075	PATO:0000051
GO:0030864	ZFA:0001285	ZP:0017080	PATO:0000937
ZFA:0009135	ZFA:0000944	ZP:0017087	PATO:0000411
ZFA:0009248	ZFA:0000200	ZP:0017089	PATO:0000070
GO:0033268	ZFA:0009052	ZP:0017090	PATO:0000921
GO:0043209	ZFA:0009052	ZP:0017091	PATO:0002010
ZFA:0001486	ZFA:0001287	ZP:0017093	PATO:0002254
ZFA:0009143	ZFA:0001558	ZP:0017094	PATO:0000592
ZFA:0009143	ZFA:0001558	ZP:0017095	PATO:0001769
GO:0005634	ZFA:0009111	ZP:0017096	PATO:0000051
ZFA:0005603	ZFA:0005110	ZP:0017099	PATO:0000470
ZFA:0009065	ZFA:0000385	ZP:0017100	PATO:0000470
GO:0005634	ZFA:0005060	ZP:0017102	PATO:0000947
