affected_entity_1_sub	affected_entity_1_super	defined_class	pato_id
GO:0036444	ZFA:0009262	ZP:0144072	PATO:0015003
GO:0051480	ZFA:0009262	ZP:0144073	PATO:0001507
GO:0008381	ZFA:0009065	ZP:0144074	PATO:0002302
GO:0071464	ZFA:0009065	ZP:0144075	PATO:0002302
GO:0060047	ZFA:0000114	ZP:0144091	PATO:0000911
GO:0047391	ZFA:0005654	ZP:0144093	PATO:0001236
GO:0042761	ZFA:0000107	ZP:0144115	PATO:0002052
GO:0042761	ZFA:0001094	ZP:0144117	PATO:0002052
GO:0035498	ZFA:0000008	ZP:0144124	PATO:0002052
GO:0060038	ZFA:0009316	ZP:0144130	PATO:0002051
GO:0060038	ZFA:0009316	ZP:0144131	PATO:0002052
GO:0006915	ZFA:0001319	ZP:0144140	PATO:0045086
GO:0001525	ZFA:0005004	ZP:0144147	PATO:0000502
GO:0001935	ZFA:0001639	ZP:0144149	PATO:0002052
GO:0001935	ZFA:0001639	ZP:0144166	PATO:0000057
GO:0051301	ZFA:0001615	ZP:0144167	PATO:0002052
GO:0002040	ZFA:0007057	ZP:0144171	PATO:0002304
GO:0035188	ZFA:0005772	ZP:0144186	PATO:0055004
GO:0009566	ZFA:0001109	ZP:0144192	PATO:0000911
GO:2000047	ZFA:0009316	ZP:0144207	PATO:0002302
GO:1905517	ZFA:0000029	ZP:0144210	PATO:0002302
GO:0042742	ZFA:0001115	ZP:0144211	PATO:0002302
GO:1905517	ZFA:0001058	ZP:0144212	PATO:0002302
GO:0035090	ZFA:0001319	ZP:0144213	PATO:0045073
GO:0061337	ZFA:0000009	ZP:0144221	PATO:0002302
GO:0061337	ZFA:0001315	ZP:0144222	PATO:0002302
GO:0035640	ZFA:0001094	ZP:0144245	PATO:0002052
GO:0036268	ZFA:0001094	ZP:0144246	PATO:0000912
GO:0036268	ZFA:0001094	ZP:0144247	PATO:0040032
GO:0036268	ZFA:0001094	ZP:0144248	PATO:0045000
GO:0036268	ZFA:0001094	ZP:0144249	PATO:0045086
GO:0009566	ZFA:0000242	ZP:0144256	PATO:0000911
GO:0009855	ZFA:0005730	ZP:0144258	PATO:0001507
GO:0031103	ZFA:0009053	ZP:0144259	PATO:0000912
GO:0008283	ZFA:0000818	ZP:0144260	PATO:0002052
GO:0030182	ZFA:0001338	ZP:0144262	PATO:0002302
GO:1903924	ZFA:0000403	ZP:0144268	PATO:0002302
GO:0006915	ZFA:0005164	ZP:0144271	PATO:0045073
GO:0008283	ZFA:0005164	ZP:0144272	PATO:0045073
GO:0032502	ZFA:0005164	ZP:0144273	PATO:0001507
GO:0006915	ZFA:0005126	ZP:0144277	PATO:0002304
GO:0030432	ZFA:0001076	ZP:0144278	PATO:0001236
GO:0006915	ZFA:0005126	ZP:0144285	PATO:0045073
GO:0030432	ZFA:0001076	ZP:0144286	PATO:0045073
GO:0052794	ZFA:0001094	ZP:0144290	PATO:0001236
GO:0052795	ZFA:0001094	ZP:0144291	PATO:0001236
GO:0004565	ZFA:0000008	ZP:0144293	PATO:0045073
GO:0016997	ZFA:0000008	ZP:0144294	PATO:0045073
GO:0016997	ZFA:0000123	ZP:0144295	PATO:0002302
GO:0016997	ZFA:0005145	ZP:0144296	PATO:0045073
GO:0016997	ZFA:0001094	ZP:0144299	PATO:0002302
GO:0003411	ZFA:0001202	ZP:0144323	PATO:0040033
GO:1902656	ZFA:0005277	ZP:0144324	PATO:0001236
GO:1902656	ZFA:0005277	ZP:0144331	PATO:0045073
GO:0035036	ZFA:0009006	ZP:0144332	PATO:0001507
GO:0072554	ZFA:0001285	ZP:0144339	PATO:0045086
GO:0072554	ZFA:0001285	ZP:0144340	PATO:0000502
GO:0008283	ZFA:0000107	ZP:0144364	PATO:0000057
GO:0022008	ZFA:0000152	ZP:0144365	PATO:0000502
GO:0070527	ZFA:0001063	ZP:0144371	PATO:0001507
GO:0072378	ZFA:0001063	ZP:0144372	PATO:0001507
GO:0070527	ZFA:0001063	ZP:0144373	PATO:0002302
GO:0072378	ZFA:0001063	ZP:0144374	PATO:0002302
GO:0021952	ZFA:0005874	ZP:0144375	PATO:0002302
GO:0006915	ZFA:0009036	ZP:0144388	PATO:0002304
GO:0031929	ZFA:0001094	ZP:0144397	PATO:0045086
GO:0030182	ZFA:0000075	ZP:0144401	PATO:0002052
GO:0031929	ZFA:0000396	ZP:0144402	PATO:0002052
GO:0043491	ZFA:0000396	ZP:0144403	PATO:0002052
GO:0048675	ZFA:0000175	ZP:0144404	PATO:0045073
GO:0048675	ZFA:0009244	ZP:0144406	PATO:0045073
GO:0002040	ZFA:0001285	ZP:0144424	PATO:0045073
GO:0098773	ZFA:0000277	ZP:0144431	PATO:0002302
GO:0006915	ZFA:0000402	ZP:0144436	PATO:0002304
GO:0001556	ZFA:0000303	ZP:0144437	PATO:0001507
GO:0002718	ZFA:0001094	ZP:0144438	PATO:0002302
GO:0032496	ZFA:0001094	ZP:0144439	PATO:0002302
GO:0001764	ZFA:0005731	ZP:0144441	PATO:0001507
GO:0030154	ZFA:0009280	ZP:0144444	PATO:0002052
GO:0048675	ZFA:0000435	ZP:0144450	PATO:0000911
GO:0036269	ZFA:0001094	ZP:0144459	PATO:0002304
GO:0030182	ZFA:0007042	ZP:0144460	PATO:0002302
GO:0030182	ZFA:0000075	ZP:0144461	PATO:0002302
GO:0001525	ZFA:0001286	ZP:0144474	PATO:0002302
GO:0001946	ZFA:0001115	ZP:0144475	PATO:0002302
GO:1905517	ZFA:0001058	ZP:0144479	PATO:0002051
GO:1990266	ZFA:0001058	ZP:0144480	PATO:0002051
GO:1905517	ZFA:0001058	ZP:0144503	PATO:0045000
GO:1990266	ZFA:0001058	ZP:0144504	PATO:0000911
GO:0007219	ZFA:0000123	ZP:0144514	PATO:0002052
GO:0007219	ZFA:0001338	ZP:0144515	PATO:0002051
GO:0002040	ZFA:0005934	ZP:0144519	PATO:0045086
GO:0007219	ZFA:0005934	ZP:0144520	PATO:0045086
GO:0007219	ZFA:0005934	ZP:0144521	PATO:0002051
GO:0008219	ZFA:0000079	ZP:0144528	PATO:0002304
GO:0008219	ZFA:0000075	ZP:0144534	PATO:0002304
GO:0008219	ZFA:0000029	ZP:0144542	PATO:0045073
GO:0008219	ZFA:0000079	ZP:0144543	PATO:0045073
GO:0008219	ZFA:0000107	ZP:0144544	PATO:0045073
GO:0008219	ZFA:0000128	ZP:0144545	PATO:0045073
GO:0006915	ZFA:0000075	ZP:0144547	PATO:0045073
GO:0006915	ZFA:0000107	ZP:0144548	PATO:0045073
GO:0006915	ZFA:0000128	ZP:0144549	PATO:0045073
GO:0008219	ZFA:0000075	ZP:0144550	PATO:0045073
GO:0008283	ZFA:0001094	ZP:0144557	PATO:0045073
GO:0003006	ZFA:0000303	ZP:0144563	PATO:0000502
GO:0030707	ZFA:0000303	ZP:0144564	PATO:0000502
GO:0007224	ZFA:0001115	ZP:0144565	PATO:0002052
GO:0007224	ZFA:0001056	ZP:0144567	PATO:0002302
GO:0016477	ZFA:0000140	ZP:0144569	PATO:0001507
GO:0019226	ZFA:0000008	ZP:0144571	PATO:0050001
GO:0007528	ZFA:0000671	ZP:0144576	PATO:0002302
GO:0099054	ZFA:0009243	ZP:0144580	PATO:0002302
GO:0019226	ZFA:0000008	ZP:0144581	PATO:0055005
GO:0071340	ZFA:0000155	ZP:0144586	PATO:0002302
GO:0008283	ZFA:0000101	ZP:0144589	PATO:0002302
GO:0008283	ZFA:0009301	ZP:0144590	PATO:0002302
GO:0007626	ZFA:0001094	ZP:0144592	PATO:0002304
GO:0048699	ZFA:0000012	ZP:0144614	PATO:0002051
GO:0002040	ZFA:0000014	ZP:0144656	PATO:0045073
GO:0008283	ZFA:0005604	ZP:0144657	PATO:0002304
GO:0051301	ZFA:0005604	ZP:0144658	PATO:0002304
GO:0002040	ZFA:0000477	ZP:0144660	PATO:0002302
GO:0030282	ZFA:0000407	ZP:0144697	PATO:0000502
GO:0030282	ZFA:0001058	ZP:0144698	PATO:0000502
GO:0030282	ZFA:0001114	ZP:0144699	PATO:0000502
GO:0051216	ZFA:0001058	ZP:0144700	PATO:0000502
GO:0051216	ZFA:0001114	ZP:0144701	PATO:0000502
GO:0051216	ZFA:0001161	ZP:0144702	PATO:0000502
GO:0006915	ZFA:0000640	ZP:0144706	PATO:0002051
GO:0060402	ZFA:0000019	ZP:0144724	PATO:0002051
GO:0060402	ZFA:0000079	ZP:0144725	PATO:0002051
GO:0060402	ZFA:0000215	ZP:0144726	PATO:0002051
GO:0060402	ZFA:0000304	ZP:0144727	PATO:0002051
GO:0060402	ZFA:0000402	ZP:0144728	PATO:0002051
GO:0060402	ZFA:0000470	ZP:0144729	PATO:0002051
GO:0060402	ZFA:0000539	ZP:0144730	PATO:0002051
GO:0060402	ZFA:0005146	ZP:0144731	PATO:0002052
GO:0060402	ZFA:0005873	ZP:0144732	PATO:0002052
GO:0060402	ZFA:0007010	ZP:0144733	PATO:0002051
GO:1990523	ZFA:0001585	ZP:0144735	PATO:0002302
GO:0031099	ZFA:0000114	ZP:0144738	PATO:0001236
GO:0060070	ZFA:0001554	ZP:0144741	PATO:0002304
GO:0003993	ZFA:0009047	ZP:0144742	PATO:0002304
GO:0030200	ZFA:0001094	ZP:0144757	PATO:0001507
GO:0001774	ZFA:0009077	ZP:0144759	PATO:0002304
GO:0001966	ZFA:0001094	ZP:0144760	PATO:0002302
GO:0030200	ZFA:0000008	ZP:0144763	PATO:0001507
GO:0150076	ZFA:0000128	ZP:0144764	PATO:0002304
GO:0150076	ZFA:0000008	ZP:0144769	PATO:0002304
GO:0030200	ZFA:0001094	ZP:0144774	PATO:0002302
GO:0030200	ZFA:0000008	ZP:0144775	PATO:0002302
GO:0043542	ZFA:0001285	ZP:0144781	PATO:0045073
GO:0043542	ZFA:0001285	ZP:0144784	PATO:0002302
GO:0006635	ZFA:0000123	ZP:0144793	PATO:0015003
GO:0006635	ZFA:0005145	ZP:0144794	PATO:0015003
GO:0090580	ZFA:0001094	ZP:0144801	PATO:0040059
GO:0090580	ZFA:0001094	ZP:0144802	PATO:0045073
GO:0090580	ZFA:0000112	ZP:0144803	PATO:0002302
GO:0007015	ZFA:0000086	ZP:0144805	PATO:0001507
GO:0008347	ZFA:0000075	ZP:0144808	PATO:0001236
GO:0008219	ZFA:0009169	ZP:0144809	PATO:0045086
GO:0048599	ZFA:0000303	ZP:0144816	PATO:0002302
GO:0006874	ZFA:0000114	ZP:0144820	PATO:0001236
GO:0008347	ZFA:0000075	ZP:0144821	PATO:0040032
GO:1905232	ZFA:0009169	ZP:0144823	PATO:0002302
GO:0001503	ZFA:0001189	ZP:0144842	PATO:0002304
GO:0001503	ZFA:0005563	ZP:0144843	PATO:0002304
GO:0008219	ZFA:0009091	ZP:0144852	PATO:0002051
GO:0019228	ZFA:0000008	ZP:0144853	PATO:0000380
GO:0048793	ZFA:0000151	ZP:0144860	PATO:0001236
GO:0061371	ZFA:0000114	ZP:0144874	PATO:0045073
GO:0016055	ZFA:0000128	ZP:0144876	PATO:0002051
GO:0008283	ZFA:0000030	ZP:0144883	PATO:0002304
GO:0008283	ZFA:0007000	ZP:0144884	PATO:0002304
GO:0036372	ZFA:0009154	ZP:0144889	PATO:0001507
GO:0048705	ZFA:0001559	ZP:0144894	PATO:0001507
GO:0000226	ZFA:0009063	ZP:0144897	PATO:0001507
GO:0006915	ZFA:0009165	ZP:0144903	PATO:0002304
GO:0008283	ZFA:0009165	ZP:0144904	PATO:0045073
GO:0030282	ZFA:0001585	ZP:0144908	PATO:0002302
GO:0008015	ZFA:0000082	ZP:0144915	PATO:0000911
GO:0008015	ZFA:0001058	ZP:0144916	PATO:0000911
GO:0001755	ZFA:0001424	ZP:0144928	PATO:0002302
GO:0050908	ZFA:0001094	ZP:0144929	PATO:0001236
GO:0009060	ZFA:0001094	ZP:0144932	PATO:0002302
GO:0072592	ZFA:0001094	ZP:0144933	PATO:0002302
GO:0006915	ZFA:0009288	ZP:0144935	PATO:0002304
GO:0021557	ZFA:0000405	ZP:0144937	PATO:0002302
GO:0007369	ZFA:0001094	ZP:0144946	PATO:0002302
GO:0003341	ZFA:0000051	ZP:0144951	PATO:0045087
GO:0003341	ZFA:0000130	ZP:0144952	PATO:0000380
GO:0003341	ZFA:0000130	ZP:0144953	PATO:0001236
GO:0021558	ZFA:0000600	ZP:0144954	PATO:0002302
GO:0021560	ZFA:0000310	ZP:0144955	PATO:0002302
GO:0007603	ZFA:0000152	ZP:0144959	PATO:0002302
GO:0007219	ZFA:0000014	ZP:0144962	PATO:0002018
GO:0043534	ZFA:0000014	ZP:0144986	PATO:0002051
GO:0010842	ZFA:0000152	ZP:0144995	PATO:0001507
GO:0018991	ZFA:0000303	ZP:0145015	PATO:0002052
GO:0030728	ZFA:0000303	ZP:0145016	PATO:0001507
GO:0048514	ZFA:0001285	ZP:0145017	PATO:0001507
GO:0004733	ZFA:0001094	ZP:0145036	PATO:0002302
GO:0001503	ZFA:0000268	ZP:0145037	PATO:0045073
GO:0001503	ZFA:0000947	ZP:0145038	PATO:0045073
GO:0001503	ZFA:0000135	ZP:0145049	PATO:0002302
GO:0001958	ZFA:0000257	ZP:0145052	PATO:0040059
GO:0002063	ZFA:0001058	ZP:0145067	PATO:0045073
GO:0002063	ZFA:0001162	ZP:0145068	PATO:0045073
GO:0002063	ZFA:0001173	ZP:0145069	PATO:0045073
GO:0007179	ZFA:0000173	ZP:0145074	PATO:0045073
GO:0007179	ZFA:0000173	ZP:0145075	PATO:0002304
GO:0019228	ZFA:0000213	ZP:0145084	PATO:0055004
GO:0019228	ZFA:0000215	ZP:0145085	PATO:0055004
GO:0019228	ZFA:0000949	ZP:0145086	PATO:0055003
GO:0019228	ZFA:0005146	ZP:0145087	PATO:0055003
GO:0019228	ZFA:0005865	ZP:0145088	PATO:0055004
GO:0019228	ZFA:0005866	ZP:0145089	PATO:0055004
GO:0060347	ZFA:0000009	ZP:0145090	PATO:0045073
GO:0048102	ZFA:0000123	ZP:0145102	PATO:0002304
GO:0008283	ZFA:0001270	ZP:0145113	PATO:0045073
GO:0008137	ZFA:0005277	ZP:0145121	PATO:0002018
GO:0043473	ZFA:0000368	ZP:0145126	PATO:0002302
GO:0008283	ZFA:0000563	ZP:0145127	PATO:0002051
GO:0006915	ZFA:0000563	ZP:0145128	PATO:0045086
GO:0030199	ZFA:0001119	ZP:0145150	PATO:0002302
GO:0030199	ZFA:0007119	ZP:0145151	PATO:0002302
GO:0030282	ZFA:0001189	ZP:0145155	PATO:0045073
GO:0004098	ZFA:0001094	ZP:0145158	PATO:0002302
GO:0043890	ZFA:0001094	ZP:0145159	PATO:0002302
GO:0004098	ZFA:0001094	ZP:0145161	PATO:0040059
GO:0004565	ZFA:0001094	ZP:0145162	PATO:0045073
GO:0016250	ZFA:0001094	ZP:0145166	PATO:0002302
GO:0043890	ZFA:0001094	ZP:0145167	PATO:0040059
GO:0004098	ZFA:0000008	ZP:0145173	PATO:0040059
GO:0043890	ZFA:0000008	ZP:0145176	PATO:0040059
GO:0001503	ZFA:0000737	ZP:0145181	PATO:0002302
GO:0050908	ZFA:0000107	ZP:0145193	PATO:0002302
GO:0060047	ZFA:0000114	ZP:0145202	PATO:0002302
GO:0042755	ZFA:0001094	ZP:0145203	PATO:0002302
GO:0120054	ZFA:0001094	ZP:0145204	PATO:0045073
GO:0006915	ZFA:0000144	ZP:0145205	PATO:0002304
GO:0060047	ZFA:0000114	ZP:0145206	PATO:0045000
GO:0060047	ZFA:0000114	ZP:0145207	PATO:0045073
GO:0030282	ZFA:0000656	ZP:0145208	PATO:0002302
GO:0030282	ZFA:0001205	ZP:0145209	PATO:0002302
GO:0030282	ZFA:0001399	ZP:0145210	PATO:0002302
GO:0030282	ZFA:0001405	ZP:0145211	PATO:0002302
GO:0007035	ZFA:0009367	ZP:0145215	PATO:0002302
GO:0004096	ZFA:0001094	ZP:0145217	PATO:0002302
GO:0019226	ZFA:0000418	ZP:0145218	PATO:0000381
GO:0019226	ZFA:0000418	ZP:0145219	PATO:0002304
GO:1905664	ZFA:0000418	ZP:0145220	PATO:0000381
GO:1905664	ZFA:0000418	ZP:0145221	PATO:0002304
GO:0006914	ZFA:0009367	ZP:0145223	PATO:0002302
GO:0071632	ZFA:0001094	ZP:0145225	PATO:0002302
GO:0001957	ZFA:0001635	ZP:0145234	PATO:0002302
GO:0001958	ZFA:0001591	ZP:0145235	PATO:0002302
GO:0035187	ZFA:0001094	ZP:0145237	PATO:0002302
GO:0030199	ZFA:0001189	ZP:0145240	PATO:0002302
GO:0045453	ZFA:0001189	ZP:0145242	PATO:0002304
GO:0045453	ZFA:0007118	ZP:0145243	PATO:0002304
GO:0060271	ZFA:0000107	ZP:0145251	PATO:0002302
GO:0010996	ZFA:0001094	ZP:0145254	PATO:0002302
GO:0050908	ZFA:0001094	ZP:0145255	PATO:0045073
GO:0006754	ZFA:0001094	ZP:0145260	PATO:0045073
GO:0007632	ZFA:0001094	ZP:0145261	PATO:0002302
GO:0007632	ZFA:0001094	ZP:0145262	PATO:0045073
GO:0045333	ZFA:0001094	ZP:0145263	PATO:0045073
GO:0006754	ZFA:0001094	ZP:0145273	PATO:0002302
GO:0045333	ZFA:0001094	ZP:0145274	PATO:0002302
GO:0008283	ZFA:0009324	ZP:0145275	PATO:0002052
GO:0000380	ZFA:0001094	ZP:0145290	PATO:0002304
GO:0006915	ZFA:0001161	ZP:0145295	PATO:0045073
GO:0007623	ZFA:0001094	ZP:0145299	PATO:0002302
GO:0045475	ZFA:0001094	ZP:0145300	PATO:0002302
GO:0014809	ZFA:0005277	ZP:0145311	PATO:0002302
GO:0014809	ZFA:0005277	ZP:0145312	PATO:0001236
GO:0002040	ZFA:0001286	ZP:0145313	PATO:0001507
GO:0007596	ZFA:0005898	ZP:0145316	PATO:0002302
GO:0007596	ZFA:0000354	ZP:0145317	PATO:0002302
GO:0007596	ZFA:0001058	ZP:0145318	PATO:0002302
GO:0008283	ZFA:0009351	ZP:0145319	PATO:0002302
GO:0019722	ZFA:0000008	ZP:0145326	PATO:0001507
GO:0014033	ZFA:0001194	ZP:0145329	PATO:0001507
GO:0051301	ZFA:0000123	ZP:0145337	PATO:0002051
GO:0007250	ZFA:0009115	ZP:0145354	PATO:0002304
GO:0000729	ZFA:0001094	ZP:0145356	PATO:0002304
GO:0043473	ZFA:0009091	ZP:0145357	PATO:0002052
GO:0007250	ZFA:0009115	ZP:0145359	PATO:0001236
GO:0097696	ZFA:0000123	ZP:0145360	PATO:0002052
GO:0006915	ZFA:0005882	ZP:0145366	PATO:0002304
GO:0007283	ZFA:0000242	ZP:0145367	PATO:0002302
GO:0051321	ZFA:0005882	ZP:0145368	PATO:0002302
GO:0000729	ZFA:0001094	ZP:0145371	PATO:0045073
GO:0043473	ZFA:0001114	ZP:0145372	PATO:0002052
GO:0043473	ZFA:0000107	ZP:0145373	PATO:0002052
GO:0048845	ZFA:0001286	ZP:0145374	PATO:0002302
GO:0031214	ZFA:0001189	ZP:0145394	PATO:0002051
GO:0031214	ZFA:0000317	ZP:0145395	PATO:0002304
GO:0031214	ZFA:0000317	ZP:0145396	PATO:0002051
GO:0043534	ZFA:0001286	ZP:0145397	PATO:0002302
GO:0002118	ZFA:0000242	ZP:0145400	PATO:0045073
GO:0002118	ZFA:0000303	ZP:0145401	PATO:0002304
GO:0035176	ZFA:0000242	ZP:0145404	PATO:0045073
GO:0035176	ZFA:0000303	ZP:0145405	PATO:0002304
GO:0001974	ZFA:0001286	ZP:0145413	PATO:0002302
GO:0045217	ZFA:0001286	ZP:0145415	PATO:0002302
GO:0007632	ZFA:0001094	ZP:0145420	PATO:0001236
GO:0031223	ZFA:0001094	ZP:0145421	PATO:0001236
GO:0031223	ZFA:0001094	ZP:0145423	PATO:0045073
GO:0030026	ZFA:0001094	ZP:0145428	PATO:0002302
GO:0030026	ZFA:0000008	ZP:0145430	PATO:0002302
GO:0030026	ZFA:0000339	ZP:0145431	PATO:0001236
GO:0055082	ZFA:0000144	ZP:0145435	PATO:0001507
GO:0097707	ZFA:0009154	ZP:0145444	PATO:0002304
GO:0006915	ZFA:0009367	ZP:0145461	PATO:0045073
GO:0003094	ZFA:0001557	ZP:0145474	PATO:0002302
GO:0003011	ZFA:0001058	ZP:0145487	PATO:0000380
GO:0007268	ZFA:0000008	ZP:0145488	PATO:0001845
GO:0006954	ZFA:0001114	ZP:0145489	PATO:0002051
GO:0012501	ZFA:0001114	ZP:0145490	PATO:0002051
GO:0007507	ZFA:0001724	ZP:0145497	PATO:0002302
GO:0022402	ZFA:0009325	ZP:0145500	PATO:0045073
GO:0007219	ZFA:0000243	ZP:0145503	PATO:0045073
GO:0031099	ZFA:0001058	ZP:0145504	PATO:0002304
GO:0007249	ZFA:0009363	ZP:0145510	PATO:0002017
GO:0030182	ZFA:0000112	ZP:0145519	PATO:0045073
GO:0030432	ZFA:0000112	ZP:0145520	PATO:0045000
GO:0120054	ZFA:0000112	ZP:0145521	PATO:0045000
GO:0008219	ZFA:0000009	ZP:0145548	PATO:0002051
GO:0009612	ZFA:0009367	ZP:0145551	PATO:0002052
GO:0014010	ZFA:0000175	ZP:0145552	PATO:0002052
GO:0007043	ZFA:0001285	ZP:0145562	PATO:0002302
GO:0042427	ZFA:0000475	ZP:0145576	PATO:0001236
GO:0042427	ZFA:0000475	ZP:0145577	PATO:0001507
GO:0042428	ZFA:0001429	ZP:0145578	PATO:0001236
GO:0060384	ZFA:0000009	ZP:0145594	PATO:0002304
GO:0060950	ZFA:0000114	ZP:0145595	PATO:0002302
GO:0060951	ZFA:0000114	ZP:0145596	PATO:0002302
GO:0006915	ZFA:0009076	ZP:0145601	PATO:0045073
GO:0006596	ZFA:0009141	ZP:0145603	PATO:0015004
GO:0035771	ZFA:0009141	ZP:0145604	PATO:0015004
GO:0042116	ZFA:0000243	ZP:0145605	PATO:0002304
GO:0043402	ZFA:0009141	ZP:0145606	PATO:0015004
GO:0140105	ZFA:0009141	ZP:0145607	PATO:0015004
GO:1904124	ZFA:0000128	ZP:0145617	PATO:0045000
GO:1904124	ZFA:0000128	ZP:0145618	PATO:0045073
GO:0007520	ZFA:0009117	ZP:0145622	PATO:0002302
GO:0019228	ZFA:0000008	ZP:0145624	PATO:0002304
GO:0044249	ZFA:0009243	ZP:0145638	PATO:0001507
GO:0021707	ZFA:0000100	ZP:0145640	PATO:0002302
GO:0021936	ZFA:0000100	ZP:0145641	PATO:0002302
GO:0030071	ZFA:0000100	ZP:0145642	PATO:0002302
GO:0030071	ZFA:0000445	ZP:0145643	PATO:0002302
GO:1901990	ZFA:0000100	ZP:0145645	PATO:0002302
GO:0008015	ZFA:0000477	ZP:0145647	PATO:0055004
GO:0008283	ZFA:0009234	ZP:0145654	PATO:0002051
GO:0006915	ZFA:0001115	ZP:0145661	PATO:0045086
GO:0097300	ZFA:0000008	ZP:0145679	PATO:0002051
GO:0043931	ZFA:0001189	ZP:0145680	PATO:0001236
GO:0030282	ZFA:0000135	ZP:0145700	PATO:0045073
GO:0032502	ZFA:0000277	ZP:0145713	PATO:0045073
GO:0060971	ZFA:0000360	ZP:0145716	PATO:0045073
GO:0006909	ZFA:0009077	ZP:0145756	PATO:0045073
GO:0006897	ZFA:0001323	ZP:0145761	PATO:0001236
GO:1903409	ZFA:0001094	ZP:0145765	PATO:0045073
GO:0001966	ZFA:0001094	ZP:0145773	PATO:0001236
GO:0010996	ZFA:0001094	ZP:0145774	PATO:0001236
GO:1990266	ZFA:0001058	ZP:0145782	PATO:0002052
GO:0003810	ZFA:0001094	ZP:0145784	PATO:0045086
GO:0004021	ZFA:0001094	ZP:0145785	PATO:0002017
GO:0004035	ZFA:0001094	ZP:0145786	PATO:0002018
GO:0004069	ZFA:0001094	ZP:0145787	PATO:0002017
GO:0004457	ZFA:0001094	ZP:0145788	PATO:0002016
GO:0004457	ZFA:0001094	ZP:0145789	PATO:0002017
GO:0030432	ZFA:0001338	ZP:0145792	PATO:0002052
GO:0030432	ZFA:0001338	ZP:0145793	PATO:0040059
GO:0006915	ZFA:0000402	ZP:0145804	PATO:0002051
GO:0006915	ZFA:0001613	ZP:0145805	PATO:0002051
GO:0004144	ZFA:0001094	ZP:0145807	PATO:0045086
GO:0004465	ZFA:0001094	ZP:0145808	PATO:0002051
GO:0004465	ZFA:0001094	ZP:0145809	PATO:0045086
GO:0031100	ZFA:0000403	ZP:0145810	PATO:0001236
GO:0030282	ZFA:0005619	ZP:0145813	PATO:0002302
GO:0006821	ZFA:0001094	ZP:0145820	PATO:0002051
GO:0006821	ZFA:0001094	ZP:0145821	PATO:0002052
GO:0032400	ZFA:0009091	ZP:0145828	PATO:0045073
GO:0043482	ZFA:0009091	ZP:0145830	PATO:0045073
GO:0120302	ZFA:0000368	ZP:0145831	PATO:0045073
GO:0006699	ZFA:0000123	ZP:0145833	PATO:0002304
GO:0006699	ZFA:0000123	ZP:0145834	PATO:0045073
GO:0070371	ZFA:0009397	ZP:0145837	PATO:0000912
GO:0070371	ZFA:0009397	ZP:0145838	PATO:0045000
GO:0009612	ZFA:0009367	ZP:0145842	PATO:0000057
GO:0003011	ZFA:0001094	ZP:0145846	PATO:0002051
GO:0051899	ZFA:0009301	ZP:0145852	PATO:0000911
GO:0007268	ZFA:0009149	ZP:0145857	PATO:0000380
GO:0007268	ZFA:0009149	ZP:0145858	PATO:0002017
GO:0010644	ZFA:0009149	ZP:0145859	PATO:0000381
GO:0010644	ZFA:0009149	ZP:0145860	PATO:0002018
GO:0006954	ZFA:0000008	ZP:0145868	PATO:0001236
GO:0004021	ZFA:0000123	ZP:0145881	PATO:0002304
GO:0004035	ZFA:0000123	ZP:0145882	PATO:0002304
GO:0004069	ZFA:0000123	ZP:0145883	PATO:0002304
GO:0019722	ZFA:0009158	ZP:0145891	PATO:0002304
GO:0007608	ZFA:0000047	ZP:0145892	PATO:0000297
GO:0050974	ZFA:0000243	ZP:0145893	PATO:0000297
GO:0014827	ZFA:0001338	ZP:0145901	PATO:0000911
GO:0120054	ZFA:0001338	ZP:0145902	PATO:0002302
GO:0019227	ZFA:0000445	ZP:0145903	PATO:0055005
GO:0008283	ZFA:0000024	ZP:0145906	PATO:0002304
GO:0008283	ZFA:0000024	ZP:0145907	PATO:0045073
GO:0008283	ZFA:0000119	ZP:0145908	PATO:0045073
GO:0008283	ZFA:0001464	ZP:0145909	PATO:0045073
GO:0035188	ZFA:0001094	ZP:0145918	PATO:0002302
GO:0006914	ZFA:0001094	ZP:0145919	PATO:0002304
GO:0070254	ZFA:0001338	ZP:0145920	PATO:0002052
GO:0008283	ZFA:0000008	ZP:0145930	PATO:0000057
GO:0001774	ZFA:0000152	ZP:0145933	PATO:0002302
GO:0070654	ZFA:0009262	ZP:0145934	PATO:0002304
GO:0070654	ZFA:0009275	ZP:0145935	PATO:0002304
GO:0072089	ZFA:0000119	ZP:0145936	PATO:0002304
GO:0072089	ZFA:0001464	ZP:0145937	PATO:0045073
GO:0006915	ZFA:0000051	ZP:0145944	PATO:0002051
GO:0006915	ZFA:0001611	ZP:0145945	PATO:0002051
GO:0006915	ZFA:0001612	ZP:0145946	PATO:0002051
GO:0006915	ZFA:0001238	ZP:0145955	PATO:0002051
GO:0150103	ZFA:0009280	ZP:0145990	PATO:0045073
GO:0030099	ZFA:0005898	ZP:0145995	PATO:0002051
GO:0030218	ZFA:0005898	ZP:0145996	PATO:0002051
GO:0002244	ZFA:0005898	ZP:0145998	PATO:0002051
GO:0007267	ZFA:0005898	ZP:0145999	PATO:0040045
GO:0030099	ZFA:0005898	ZP:0146000	PATO:0002052
GO:0030218	ZFA:0005898	ZP:0146001	PATO:0002052
GO:1901532	ZFA:0005898	ZP:0146002	PATO:0001529
