defined_class	anatomical_entity
ZP:0108129	http://purl.obolibrary.org/obo/ZFA_0005007
ZP:0108130	http://purl.obolibrary.org/obo/ZFA_0005497
ZP:0108131	http://purl.obolibrary.org/obo/ZFA_0005198
ZP:0108132	http://purl.obolibrary.org/obo/ZFA_0000822
ZP:0108133	http://purl.obolibrary.org/obo/ZFA_0001678
ZP:0108134	http://purl.obolibrary.org/obo/ZFA_0005012
ZP:0108135	http://purl.obolibrary.org/obo/ZFA_0009296
ZP:0108136	http://purl.obolibrary.org/obo/ZFA_0000783
ZP:0108137	http://purl.obolibrary.org/obo/ZFA_0001162
ZP:0108138	http://purl.obolibrary.org/obo/ZFA_0001316
ZP:0108139	http://purl.obolibrary.org/obo/ZFA_0009143
ZP:0108140	http://purl.obolibrary.org/obo/ZFA_0005486
ZP:0108141	http://purl.obolibrary.org/obo/ZFA_0005509
ZP:0108142	http://purl.obolibrary.org/obo/ZFA_0009170
ZP:0108143	http://purl.obolibrary.org/obo/ZFA_0000152
ZP:0108144	http://purl.obolibrary.org/obo/ZFA_0009266
ZP:0108145	http://purl.obolibrary.org/obo/ZFA_0009328
ZP:0108146	http://purl.obolibrary.org/obo/ZFA_0000619
ZP:0108147	http://purl.obolibrary.org/obo/ZFA_0000318
ZP:0108148	http://purl.obolibrary.org/obo/ZFA_0005676
ZP:0108149	http://purl.obolibrary.org/obo/ZFA_0000237
ZP:0108150	http://purl.obolibrary.org/obo/ZFA_0000803
ZP:0108151	http://purl.obolibrary.org/obo/ZFA_0005240
ZP:0108152	http://purl.obolibrary.org/obo/ZFA_0009044
ZP:0108153	http://purl.obolibrary.org/obo/ZFA_0005830
ZP:0108154	http://purl.obolibrary.org/obo/ZFA_0000160
ZP:0108155	http://purl.obolibrary.org/obo/ZFA_0005003
ZP:0108156	http://purl.obolibrary.org/obo/ZFA_0000149
ZP:0108157	http://purl.obolibrary.org/obo/ZFA_0005562
ZP:0108158	http://purl.obolibrary.org/obo/ZFA_0001507
ZP:0108159	http://purl.obolibrary.org/obo/ZFA_0009014
ZP:0108160	http://purl.obolibrary.org/obo/ZFA_0005369
ZP:0108161	http://purl.obolibrary.org/obo/ZFA_0001524
ZP:0108162	http://purl.obolibrary.org/obo/ZFA_0001522
ZP:0108163	http://purl.obolibrary.org/obo/ZFA_0001119
ZP:0108164	http://purl.obolibrary.org/obo/ZFA_0005112
ZP:0108165	http://purl.obolibrary.org/obo/ZFA_0000878
ZP:0108166	http://purl.obolibrary.org/obo/ZFA_0000153
ZP:0108167	http://purl.obolibrary.org/obo/ZFA_0009393
ZP:0108168	http://purl.obolibrary.org/obo/ZFA_0005020
ZP:0108169	http://purl.obolibrary.org/obo/ZFA_0000073
ZP:0108170	http://purl.obolibrary.org/obo/ZFA_0001624
ZP:0108171	http://purl.obolibrary.org/obo/ZFA_0007013
ZP:0108172	http://purl.obolibrary.org/obo/ZFA_0000186
ZP:0108173	http://purl.obolibrary.org/obo/ZFA_0005588
ZP:0108174	http://purl.obolibrary.org/obo/ZFA_0005469
ZP:0108175	http://purl.obolibrary.org/obo/ZFA_0001481
ZP:0108176	http://purl.obolibrary.org/obo/ZFA_0000999
ZP:0108177	http://purl.obolibrary.org/obo/ZFA_0005410
ZP:0108178	http://purl.obolibrary.org/obo/ZFA_0005552
ZP:0108179	http://purl.obolibrary.org/obo/ZFA_0005472
ZP:0108180	http://purl.obolibrary.org/obo/ZFA_0005904
ZP:0108181	http://purl.obolibrary.org/obo/ZFA_0005903
ZP:0108182	http://purl.obolibrary.org/obo/ZFA_0000008
ZP:0108183	http://purl.obolibrary.org/obo/ZFA_0005728
ZP:0108184	http://purl.obolibrary.org/obo/ZFA_0005671
ZP:0108185	http://purl.obolibrary.org/obo/ZFA_0000084
ZP:0108186	http://purl.obolibrary.org/obo/ZFA_0000211
ZP:0108187	http://purl.obolibrary.org/obo/ZFA_0001699
ZP:0108188	http://purl.obolibrary.org/obo/ZFA_0001697
ZP:0108189	http://purl.obolibrary.org/obo/ZFA_0000556
ZP:0108190	http://purl.obolibrary.org/obo/ZFA_0005795
ZP:0108191	http://purl.obolibrary.org/obo/ZFA_0000574
ZP:0108192	http://purl.obolibrary.org/obo/ZFA_0000109
ZP:0108193	http://purl.obolibrary.org/obo/ZFA_0000919
ZP:0108194	http://purl.obolibrary.org/obo/ZFA_0001205
ZP:0108195	http://purl.obolibrary.org/obo/ZFA_0007054
ZP:0108196	http://purl.obolibrary.org/obo/ZFA_0001717
ZP:0108197	http://purl.obolibrary.org/obo/ZFA_0001184
ZP:0108198	http://purl.obolibrary.org/obo/ZFA_0005596
ZP:0108199	http://purl.obolibrary.org/obo/ZFA_0007087
ZP:0108200	http://purl.obolibrary.org/obo/ZFA_0001707
ZP:0108201	http://purl.obolibrary.org/obo/ZFA_0000293
ZP:0108202	http://purl.obolibrary.org/obo/ZFA_0000853
ZP:0108203	http://purl.obolibrary.org/obo/ZFA_0007021
ZP:0108204	http://purl.obolibrary.org/obo/ZFA_0001081
ZP:0108205	http://purl.obolibrary.org/obo/ZFA_0007119
ZP:0108206	http://purl.obolibrary.org/obo/ZFA_0000585
ZP:0108207	http://purl.obolibrary.org/obo/ZFA_0000304
ZP:0108208	http://purl.obolibrary.org/obo/ZFA_0000759
ZP:0108209	http://purl.obolibrary.org/obo/ZFA_0005111
ZP:0108210	http://purl.obolibrary.org/obo/ZFA_0009293
ZP:0108211	http://purl.obolibrary.org/obo/ZFA_0005061
ZP:0108212	http://purl.obolibrary.org/obo/ZFA_0009220
ZP:0108213	http://purl.obolibrary.org/obo/ZFA_0009219
ZP:0108214	http://purl.obolibrary.org/obo/ZFA_0005304
ZP:0108215	http://purl.obolibrary.org/obo/ZFA_0009118
ZP:0108216	http://purl.obolibrary.org/obo/ZFA_0000541
ZP:0108217	http://purl.obolibrary.org/obo/ZFA_0005755
ZP:0108218	http://purl.obolibrary.org/obo/ZFA_0009329
ZP:0108219	http://purl.obolibrary.org/obo/ZFA_0005139
ZP:0108220	http://purl.obolibrary.org/obo/ZFA_0000634
ZP:0108221	http://purl.obolibrary.org/obo/ZFA_0009077
ZP:0108222	http://purl.obolibrary.org/obo/ZFA_0009141
ZP:0108223	http://purl.obolibrary.org/obo/ZFA_0005621
ZP:0108224	http://purl.obolibrary.org/obo/ZFA_0000156
ZP:0108225	http://purl.obolibrary.org/obo/ZFA_0001209
ZP:0108226	http://purl.obolibrary.org/obo/ZFA_0000324
ZP:0108227	http://purl.obolibrary.org/obo/ZFA_0005035
ZP:0108228	http://purl.obolibrary.org/obo/ZFA_0001065
ZP:0108229	http://purl.obolibrary.org/obo/ZFA_0009113
ZP:0108230	http://purl.obolibrary.org/obo/ZFA_0000861
ZP:0108231	http://purl.obolibrary.org/obo/ZFA_0000571
ZP:0108232	http://purl.obolibrary.org/obo/ZFA_0001466
ZP:0108233	http://purl.obolibrary.org/obo/ZFA_0009395
ZP:0108234	http://purl.obolibrary.org/obo/ZFA_0001220
ZP:0108235	http://purl.obolibrary.org/obo/ZFA_0005102
ZP:0108236	http://purl.obolibrary.org/obo/ZFA_0000931
ZP:0108237	http://purl.obolibrary.org/obo/ZFA_0000511
ZP:0108238	http://purl.obolibrary.org/obo/ZFA_0005365
ZP:0108239	http://purl.obolibrary.org/obo/ZFA_0001670
ZP:0108240	http://purl.obolibrary.org/obo/ZFA_0005160
ZP:0108241	http://purl.obolibrary.org/obo/ZFA_0000913
ZP:0108242	http://purl.obolibrary.org/obo/ZFA_0000768
ZP:0108243	http://purl.obolibrary.org/obo/ZFA_0000022
ZP:0108244	http://purl.obolibrary.org/obo/ZFA_0000001
ZP:0108245	http://purl.obolibrary.org/obo/ZFA_0000312
ZP:0108246	http://purl.obolibrary.org/obo/ZFA_0000809
ZP:0108247	http://purl.obolibrary.org/obo/ZFA_0007095
ZP:0108248	http://purl.obolibrary.org/obo/ZFA_0005783
ZP:0108249	http://purl.obolibrary.org/obo/ZFA_0000969
ZP:0108250	http://purl.obolibrary.org/obo/ZFA_0009169
ZP:0108251	http://purl.obolibrary.org/obo/ZFA_0000918
ZP:0108252	http://purl.obolibrary.org/obo/ZFA_0009345
ZP:0108253	http://purl.obolibrary.org/obo/ZFA_0009142
ZP:0108254	http://purl.obolibrary.org/obo/ZFA_0005838
ZP:0108255	http://purl.obolibrary.org/obo/ZFA_0007017
ZP:0108256	http://purl.obolibrary.org/obo/ZFA_0000417
ZP:0108257	http://purl.obolibrary.org/obo/ZFA_0000714
ZP:0108258	http://purl.obolibrary.org/obo/ZFA_0009371
ZP:0108259	http://purl.obolibrary.org/obo/ZFA_0009180
ZP:0108260	http://purl.obolibrary.org/obo/ZFA_0000024
ZP:0108261	http://purl.obolibrary.org/obo/ZFA_0005325
ZP:0108262	http://purl.obolibrary.org/obo/ZFA_0001667
ZP:0108263	http://purl.obolibrary.org/obo/ZFA_0005706
ZP:0108264	http://purl.obolibrary.org/obo/ZFA_0005587
ZP:0108265	http://purl.obolibrary.org/obo/ZFA_0005282
ZP:0108266	http://purl.obolibrary.org/obo/ZFA_0001265
ZP:0108267	http://purl.obolibrary.org/obo/ZFA_0001074
ZP:0108268	http://purl.obolibrary.org/obo/ZFA_0000173
ZP:0108269	http://purl.obolibrary.org/obo/ZFA_0001452
ZP:0108270	http://purl.obolibrary.org/obo/ZFA_0005630
ZP:0108271	http://purl.obolibrary.org/obo/ZFA_0005388
ZP:0108272	http://purl.obolibrary.org/obo/ZFA_0000113
ZP:0108273	http://purl.obolibrary.org/obo/ZFA_0001401
ZP:0108274	http://purl.obolibrary.org/obo/ZFA_0005632
ZP:0108275	http://purl.obolibrary.org/obo/ZFA_0001422
ZP:0108276	http://purl.obolibrary.org/obo/ZFA_0005490
ZP:0108277	http://purl.obolibrary.org/obo/ZFA_0000363
ZP:0108278	http://purl.obolibrary.org/obo/ZFA_0000383
ZP:0108279	http://purl.obolibrary.org/obo/ZFA_0000097
ZP:0108280	http://purl.obolibrary.org/obo/ZFA_0000705
ZP:0108281	http://purl.obolibrary.org/obo/ZFA_0000762
ZP:0108282	http://purl.obolibrary.org/obo/ZFA_0000813
ZP:0108283	http://purl.obolibrary.org/obo/ZFA_0001206
ZP:0108284	http://purl.obolibrary.org/obo/ZFA_0001427
ZP:0108285	http://purl.obolibrary.org/obo/ZFA_0000550
ZP:0108286	http://purl.obolibrary.org/obo/ZFA_0000222
ZP:0108287	http://purl.obolibrary.org/obo/ZFA_0005566
ZP:0108288	http://purl.obolibrary.org/obo/ZFA_0001377
ZP:0108289	http://purl.obolibrary.org/obo/ZFA_0005159
ZP:0108290	http://purl.obolibrary.org/obo/ZFA_0000862
ZP:0108291	http://purl.obolibrary.org/obo/ZFA_0001123
ZP:0108292	http://purl.obolibrary.org/obo/ZFA_0001372
ZP:0108293	http://purl.obolibrary.org/obo/ZFA_0009003
ZP:0108294	http://purl.obolibrary.org/obo/ZFA_0000635
ZP:0108295	http://purl.obolibrary.org/obo/ZFA_0000709
ZP:0108296	http://purl.obolibrary.org/obo/ZFA_0005050
ZP:0108297	http://purl.obolibrary.org/obo/ZFA_0000151
ZP:0108298	http://purl.obolibrary.org/obo/ZFA_0001566
ZP:0108299	http://purl.obolibrary.org/obo/ZFA_0000334
ZP:0108300	http://purl.obolibrary.org/obo/ZFA_0005409
ZP:0108301	http://purl.obolibrary.org/obo/ZFA_0000386
ZP:0108302	http://purl.obolibrary.org/obo/ZFA_0005267
ZP:0108303	http://purl.obolibrary.org/obo/ZFA_0005452
ZP:0108304	http://purl.obolibrary.org/obo/ZFA_0007059
ZP:0108305	http://purl.obolibrary.org/obo/ZFA_0000120
ZP:0108306	http://purl.obolibrary.org/obo/ZFA_0001174
ZP:0108307	http://purl.obolibrary.org/obo/ZFA_0000934
ZP:0108308	http://purl.obolibrary.org/obo/ZFA_0001444
ZP:0108309	http://purl.obolibrary.org/obo/ZFA_0005856
ZP:0108310	http://purl.obolibrary.org/obo/ZFA_0005849
ZP:0108311	http://purl.obolibrary.org/obo/ZFA_0005230
ZP:0108312	http://purl.obolibrary.org/obo/ZFA_0005231
ZP:0108313	http://purl.obolibrary.org/obo/ZFA_0000462
ZP:0108314	http://purl.obolibrary.org/obo/ZFA_0009124
ZP:0108315	http://purl.obolibrary.org/obo/ZFA_0001568
ZP:0108316	http://purl.obolibrary.org/obo/ZFA_0001351
ZP:0108317	http://purl.obolibrary.org/obo/ZFA_0005816
ZP:0108318	http://purl.obolibrary.org/obo/ZFA_0009137
ZP:0108319	http://purl.obolibrary.org/obo/ZFA_0009372
ZP:0108320	http://purl.obolibrary.org/obo/ZFA_0009153
ZP:0108321	http://purl.obolibrary.org/obo/ZFA_0009239
ZP:0108322	http://purl.obolibrary.org/obo/ZFA_0005442
ZP:0108323	http://purl.obolibrary.org/obo/ZFA_0005640
ZP:0108324	http://purl.obolibrary.org/obo/ZFA_0005638
ZP:0108325	http://purl.obolibrary.org/obo/ZFA_0000707
ZP:0108326	http://purl.obolibrary.org/obo/ZFA_0000444
ZP:0108327	http://purl.obolibrary.org/obo/ZFA_0001369
ZP:0108328	http://purl.obolibrary.org/obo/ZFA_0000435
ZP:0108329	http://purl.obolibrary.org/obo/ZFA_0000048
ZP:0108330	http://purl.obolibrary.org/obo/ZFA_0005008
ZP:0108331	http://purl.obolibrary.org/obo/ZFA_0000767
ZP:0108332	http://purl.obolibrary.org/obo/ZFA_0001079
ZP:0108333	http://purl.obolibrary.org/obo/ZFA_0005557
ZP:0108334	http://purl.obolibrary.org/obo/ZFA_0001552
ZP:0108335	http://purl.obolibrary.org/obo/ZFA_0009023
ZP:0108336	http://purl.obolibrary.org/obo/ZFA_0005892
ZP:0108337	http://purl.obolibrary.org/obo/ZFA_0000345
ZP:0108338	http://purl.obolibrary.org/obo/ZFA_0000525
ZP:0108339	http://purl.obolibrary.org/obo/ZFA_0000476
ZP:0108340	http://purl.obolibrary.org/obo/ZFA_0001000
ZP:0108341	http://purl.obolibrary.org/obo/ZFA_0007088
ZP:0108342	http://purl.obolibrary.org/obo/ZFA_0000137
ZP:0108343	http://purl.obolibrary.org/obo/ZFA_0009082
ZP:0108344	http://purl.obolibrary.org/obo/ZFA_0000692
ZP:0108345	http://purl.obolibrary.org/obo/ZFA_0001001
ZP:0108346	http://purl.obolibrary.org/obo/ZFA_0000927
ZP:0108347	http://purl.obolibrary.org/obo/ZFA_0007096
ZP:0108348	http://purl.obolibrary.org/obo/ZFA_0000038
ZP:0108349	http://purl.obolibrary.org/obo/ZFA_0000428
ZP:0108350	http://purl.obolibrary.org/obo/ZFA_0000982
ZP:0108351	http://purl.obolibrary.org/obo/ZFA_0005147
ZP:0108352	http://purl.obolibrary.org/obo/ZFA_0009212
ZP:0108353	http://purl.obolibrary.org/obo/ZFA_0000028
ZP:0108354	http://purl.obolibrary.org/obo/ZFA_0005532
ZP:0108355	http://purl.obolibrary.org/obo/ZFA_0000374
ZP:0108356	http://purl.obolibrary.org/obo/ZFA_0005118
ZP:0108357	http://purl.obolibrary.org/obo/ZFA_0005482
ZP:0108358	http://purl.obolibrary.org/obo/ZFA_0001423
ZP:0108359	http://purl.obolibrary.org/obo/ZFA_0005613
ZP:0108360	http://purl.obolibrary.org/obo/ZFA_0000532
ZP:0108361	http://purl.obolibrary.org/obo/ZFA_0000290
ZP:0108362	http://purl.obolibrary.org/obo/ZFA_0000967
ZP:0108363	http://purl.obolibrary.org/obo/ZFA_0000443
ZP:0108364	http://purl.obolibrary.org/obo/ZFA_0000817
ZP:0108365	http://purl.obolibrary.org/obo/ZFA_0000704
ZP:0108366	http://purl.obolibrary.org/obo/ZFA_0000981
ZP:0108367	http://purl.obolibrary.org/obo/ZFA_0000259
ZP:0108368	http://purl.obolibrary.org/obo/ZFA_0009369
ZP:0108369	http://purl.obolibrary.org/obo/ZFA_0005471
ZP:0108370	http://purl.obolibrary.org/obo/ZFA_0005082
ZP:0108371	http://purl.obolibrary.org/obo/ZFA_0001373
ZP:0108372	http://purl.obolibrary.org/obo/ZFA_0005642
ZP:0108373	http://purl.obolibrary.org/obo/ZFA_0000157
ZP:0108374	http://purl.obolibrary.org/obo/ZFA_0000685
ZP:0108375	http://purl.obolibrary.org/obo/ZFA_0001418
ZP:0108376	http://purl.obolibrary.org/obo/ZFA_0001429
ZP:0108377	http://purl.obolibrary.org/obo/ZFA_0000140
ZP:0108378	http://purl.obolibrary.org/obo/ZFA_0001055
ZP:0108379	http://purl.obolibrary.org/obo/ZFA_0001139
ZP:0108380	http://purl.obolibrary.org/obo/ZFA_0001213
ZP:0108381	http://purl.obolibrary.org/obo/ZFA_0000054
ZP:0108382	http://purl.obolibrary.org/obo/ZFA_0009292
ZP:0108383	http://purl.obolibrary.org/obo/ZFA_0009168
ZP:0108384	http://purl.obolibrary.org/obo/ZFA_0001274
ZP:0108385	http://purl.obolibrary.org/obo/ZFA_0000557
ZP:0108386	http://purl.obolibrary.org/obo/ZFA_0000480
ZP:0108387	http://purl.obolibrary.org/obo/ZFA_0007041
ZP:0108388	http://purl.obolibrary.org/obo/ZFA_0005709
ZP:0108389	http://purl.obolibrary.org/obo/ZFA_0005316
ZP:0108390	http://purl.obolibrary.org/obo/ZFA_0001161
ZP:0108391	http://purl.obolibrary.org/obo/ZFA_0001625
ZP:0108392	http://purl.obolibrary.org/obo/ZFA_0001639
ZP:0108393	http://purl.obolibrary.org/obo/ZFA_0001498
ZP:0108394	http://purl.obolibrary.org/obo/ZFA_0005555
ZP:0108395	http://purl.obolibrary.org/obo/ZFA_0009311
ZP:0108396	http://purl.obolibrary.org/obo/ZFA_0001233
ZP:0108397	http://purl.obolibrary.org/obo/ZFA_0000303
ZP:0108398	http://purl.obolibrary.org/obo/ZFA_0005635
ZP:0108399	http://purl.obolibrary.org/obo/ZFA_0005623
ZP:0108400	http://purl.obolibrary.org/obo/ZFA_0009129
ZP:0108401	http://purl.obolibrary.org/obo/ZFA_0009244
ZP:0108402	http://purl.obolibrary.org/obo/ZFA_0000804
ZP:0108403	http://purl.obolibrary.org/obo/ZFA_0000114
ZP:0108404	http://purl.obolibrary.org/obo/ZFA_0000124
ZP:0108405	http://purl.obolibrary.org/obo/ZFA_0001567
ZP:0108406	http://purl.obolibrary.org/obo/ZFA_0001039
ZP:0108407	http://purl.obolibrary.org/obo/ZFA_0000890
ZP:0108408	http://purl.obolibrary.org/obo/ZFA_0000471
ZP:0108409	http://purl.obolibrary.org/obo/ZFA_0000221
ZP:0108410	http://purl.obolibrary.org/obo/ZFA_0001455
ZP:0108411	http://purl.obolibrary.org/obo/ZFA_0000369
ZP:0108412	http://purl.obolibrary.org/obo/ZFA_0000674
ZP:0108413	http://purl.obolibrary.org/obo/ZFA_0000522
ZP:0108414	http://purl.obolibrary.org/obo/ZFA_0000358
ZP:0108415	http://purl.obolibrary.org/obo/ZFA_0005263
ZP:0108416	http://purl.obolibrary.org/obo/ZFA_0000540
ZP:0108417	http://purl.obolibrary.org/obo/ZFA_0001107
ZP:0108418	http://purl.obolibrary.org/obo/ZFA_0001022
ZP:0108419	http://purl.obolibrary.org/obo/ZFA_0001671
ZP:0108420	http://purl.obolibrary.org/obo/ZFA_0005546
ZP:0108421	http://purl.obolibrary.org/obo/ZFA_0009007
ZP:0108422	http://purl.obolibrary.org/obo/ZFA_0000072
ZP:0108423	http://purl.obolibrary.org/obo/ZFA_0005719
ZP:0108424	http://purl.obolibrary.org/obo/ZFA_0005669
ZP:0108425	http://purl.obolibrary.org/obo/ZFA_0000365
ZP:0108426	http://purl.obolibrary.org/obo/ZFA_0000661
ZP:0108427	http://purl.obolibrary.org/obo/ZFA_0005814
ZP:0108428	http://purl.obolibrary.org/obo/ZFA_0001447
ZP:0108429	http://purl.obolibrary.org/obo/ZFA_0009009
ZP:0108430	http://purl.obolibrary.org/obo/ZFA_0005392
ZP:0108431	http://purl.obolibrary.org/obo/ZFA_0001099
ZP:0108432	http://purl.obolibrary.org/obo/ZFA_0005806
ZP:0108433	http://purl.obolibrary.org/obo/ZFA_0000591
ZP:0108434	http://purl.obolibrary.org/obo/ZFA_0009092
ZP:0108435	http://purl.obolibrary.org/obo/ZFA_0005659
ZP:0108436	http://purl.obolibrary.org/obo/ZFA_0001626
ZP:0108437	http://purl.obolibrary.org/obo/ZFA_0001704
ZP:0108438	http://purl.obolibrary.org/obo/ZFA_0001175
ZP:0108439	http://purl.obolibrary.org/obo/ZFA_0005332
ZP:0108440	http://purl.obolibrary.org/obo/ZFA_0005681
ZP:0108441	http://purl.obolibrary.org/obo/ZFA_0001597
ZP:0108442	http://purl.obolibrary.org/obo/ZFA_0000050
ZP:0108443	http://purl.obolibrary.org/obo/ZFA_0000691
ZP:0108444	http://purl.obolibrary.org/obo/ZFA_0009368
ZP:0108445	http://purl.obolibrary.org/obo/ZFA_0000559
ZP:0108446	http://purl.obolibrary.org/obo/ZFA_0009375
ZP:0108447	http://purl.obolibrary.org/obo/ZFA_0000030
ZP:0108448	http://purl.obolibrary.org/obo/ZFA_0000416
ZP:0108449	http://purl.obolibrary.org/obo/ZFA_0000627
ZP:0108450	http://purl.obolibrary.org/obo/ZFA_0001057
ZP:0108451	http://purl.obolibrary.org/obo/ZFA_0000477
ZP:0108452	http://purl.obolibrary.org/obo/ZFA_0000663
ZP:0108453	http://purl.obolibrary.org/obo/ZFA_0000566
ZP:0108454	http://purl.obolibrary.org/obo/ZFA_0000470
ZP:0108455	http://purl.obolibrary.org/obo/ZFA_0001142
ZP:0108456	http://purl.obolibrary.org/obo/ZFA_0009304
ZP:0108457	http://purl.obolibrary.org/obo/ZFA_0009033
ZP:0108458	http://purl.obolibrary.org/obo/ZFA_0005577
ZP:0108459	http://purl.obolibrary.org/obo/ZFA_0000340
ZP:0108460	http://purl.obolibrary.org/obo/ZFA_0009091
ZP:0108461	http://purl.obolibrary.org/obo/ZFA_0001338
ZP:0108462	http://purl.obolibrary.org/obo/ZFA_0009338
ZP:0108463	http://purl.obolibrary.org/obo/ZFA_0005825
ZP:0108464	http://purl.obolibrary.org/obo/ZFA_0000053
ZP:0108465	http://purl.obolibrary.org/obo/ZFA_0000421
ZP:0108466	http://purl.obolibrary.org/obo/ZFA_0005826
ZP:0108467	http://purl.obolibrary.org/obo/ZFA_0005280
ZP:0108468	http://purl.obolibrary.org/obo/ZFA_0009131
ZP:0108469	http://purl.obolibrary.org/obo/ZFA_0009093
ZP:0108470	http://purl.obolibrary.org/obo/ZFA_0001666
ZP:0108471	http://purl.obolibrary.org/obo/ZFA_0001249
ZP:0108472	http://purl.obolibrary.org/obo/ZFA_0005358
ZP:0108473	http://purl.obolibrary.org/obo/ZFA_0009270
ZP:0108474	http://purl.obolibrary.org/obo/ZFA_0001051
ZP:0108475	http://purl.obolibrary.org/obo/ZFA_0000464
ZP:0108476	http://purl.obolibrary.org/obo/ZFA_0001711
ZP:0108477	http://purl.obolibrary.org/obo/ZFA_0001047
ZP:0108478	http://purl.obolibrary.org/obo/ZFA_0005454
ZP:0108479	http://purl.obolibrary.org/obo/ZFA_0005580
ZP:0108480	http://purl.obolibrary.org/obo/ZFA_0005900
ZP:0108481	http://purl.obolibrary.org/obo/ZFA_0001272
ZP:0108482	http://purl.obolibrary.org/obo/ZFA_0000602
ZP:0108483	http://purl.obolibrary.org/obo/ZFA_0005433
ZP:0108484	http://purl.obolibrary.org/obo/ZFA_0000142
ZP:0108485	http://purl.obolibrary.org/obo/ZFA_0005368
ZP:0108486	http://purl.obolibrary.org/obo/ZFA_0000842
ZP:0108487	http://purl.obolibrary.org/obo/ZFA_0000509
ZP:0108488	http://purl.obolibrary.org/obo/ZFA_0000978
ZP:0108489	http://purl.obolibrary.org/obo/ZFA_0005337
ZP:0108490	http://purl.obolibrary.org/obo/ZFA_0000474
ZP:0108491	http://purl.obolibrary.org/obo/ZFA_0001636
ZP:0108492	http://purl.obolibrary.org/obo/ZFA_0009380
ZP:0108493	http://purl.obolibrary.org/obo/ZFA_0000700
ZP:0108494	http://purl.obolibrary.org/obo/ZFA_0005291
ZP:0108495	http://purl.obolibrary.org/obo/ZFA_0000588
ZP:0108496	http://purl.obolibrary.org/obo/ZFA_0001497
ZP:0108497	http://purl.obolibrary.org/obo/ZFA_0007038
ZP:0108498	http://purl.obolibrary.org/obo/ZFA_0005273
ZP:0108499	http://purl.obolibrary.org/obo/ZFA_0005274
ZP:0108500	http://purl.obolibrary.org/obo/ZFA_0001016
ZP:0108501	http://purl.obolibrary.org/obo/ZFA_0001322
ZP:0108502	http://purl.obolibrary.org/obo/ZFA_0007032
ZP:0108503	http://purl.obolibrary.org/obo/ZFA_0005843
ZP:0108504	http://purl.obolibrary.org/obo/ZFA_0000730
ZP:0108505	http://purl.obolibrary.org/obo/ZFA_0005506
ZP:0108506	http://purl.obolibrary.org/obo/ZFA_0001583
ZP:0108507	http://purl.obolibrary.org/obo/ZFA_0001004
ZP:0108508	http://purl.obolibrary.org/obo/ZFA_0000791
ZP:0108509	http://purl.obolibrary.org/obo/ZFA_0009024
ZP:0108510	http://purl.obolibrary.org/obo/ZFA_0000394
ZP:0108511	http://purl.obolibrary.org/obo/ZFA_0005476
ZP:0108512	http://purl.obolibrary.org/obo/ZFA_0001581
ZP:0108513	http://purl.obolibrary.org/obo/ZFA_0000611
ZP:0108514	http://purl.obolibrary.org/obo/ZFA_0000193
ZP:0108515	http://purl.obolibrary.org/obo/ZFA_0000297
ZP:0108516	http://purl.obolibrary.org/obo/ZFA_0001238
ZP:0108517	http://purl.obolibrary.org/obo/ZFA_0001204
ZP:0108518	http://purl.obolibrary.org/obo/ZFA_0007072
ZP:0108519	http://purl.obolibrary.org/obo/ZFA_0000713
ZP:0108520	http://purl.obolibrary.org/obo/ZFA_0000966
ZP:0108521	http://purl.obolibrary.org/obo/ZFA_0000599
ZP:0108522	http://purl.obolibrary.org/obo/ZFA_0005302
ZP:0108523	http://purl.obolibrary.org/obo/ZFA_0005300
ZP:0108524	http://purl.obolibrary.org/obo/ZFA_0005023
ZP:0108525	http://purl.obolibrary.org/obo/ZFA_0001126
ZP:0108526	http://purl.obolibrary.org/obo/ZFA_0001426
ZP:0108527	http://purl.obolibrary.org/obo/ZFA_0001279
ZP:0108528	http://purl.obolibrary.org/obo/ZFA_0001651
ZP:0108529	http://purl.obolibrary.org/obo/ZFA_0009025
ZP:0108530	http://purl.obolibrary.org/obo/ZFA_0005208
ZP:0108531	http://purl.obolibrary.org/obo/ZFA_0005747
ZP:0108532	http://purl.obolibrary.org/obo/ZFA_0000174
ZP:0108533	http://purl.obolibrary.org/obo/ZFA_0001708
ZP:0108534	http://purl.obolibrary.org/obo/ZFA_0000379
ZP:0108535	http://purl.obolibrary.org/obo/ZFA_0001191
ZP:0108536	http://purl.obolibrary.org/obo/ZFA_0001609
ZP:0108537	http://purl.obolibrary.org/obo/ZFA_0000851
ZP:0108538	http://purl.obolibrary.org/obo/ZFA_0000534
ZP:0108539	http://purl.obolibrary.org/obo/ZFA_0000807
ZP:0108540	http://purl.obolibrary.org/obo/ZFA_0001518
ZP:0108541	http://purl.obolibrary.org/obo/ZFA_0009265
ZP:0108542	http://purl.obolibrary.org/obo/ZFA_0009088
ZP:0108543	http://purl.obolibrary.org/obo/ZFA_0005820
ZP:0108544	http://purl.obolibrary.org/obo/ZFA_0005221
ZP:0108545	http://purl.obolibrary.org/obo/ZFA_0009392
ZP:0108546	http://purl.obolibrary.org/obo/ZFA_0000513
ZP:0108547	http://purl.obolibrary.org/obo/ZFA_0000857
ZP:0108548	http://purl.obolibrary.org/obo/ZFA_0001285
ZP:0108549	http://purl.obolibrary.org/obo/ZFA_0005813
ZP:0108550	http://purl.obolibrary.org/obo/ZFA_0000636
ZP:0108551	http://purl.obolibrary.org/obo/ZFA_0000731
