defined_class	affected_entity_1_super	pato_id
ZP:0009675	ZFA:0000270	PATO:0000052
ZP:0009677	ZFA:0001276	PATO:0000937
ZP:0009678	ZFA:0001279	PATO:0001483
ZP:0009679	ZFA:0001280	PATO:0000587
ZP:0009680	ZFA:0001399	PATO:0000141
ZP:0009681	ZFA:0001422	PATO:0000141
ZP:0009682	ZFA:0001517	PATO:0001483
ZP:0009683	ZFA:0001520	PATO:0000936
ZP:0009684	ZFA:0001521	PATO:0000936
ZP:0009685	ZFA:0001591	PATO:0001483
ZP:0009686	ZFA:0001076	PATO:0001473
ZP:0009687	ZFA:0001390	PATO:0001473
ZP:0009690	GO:0030241	PATO:0001507
ZP:0009691	ZFA:0000115	PATO:0001483
ZP:0009693	ZFA:0000250	PATO:0001584
ZP:0009694	ZFA:0000250	PATO:0001602
ZP:0009696	ZFA:0000476	PATO:0002219
ZP:0009698	ZFA:0001056	PATO:0000596
ZP:0009699	ZFA:0001280	PATO:0001584
ZP:0009700	ZFA:0001400	PATO:0001786
ZP:0009702	ZFA:0009116	PATO:0001501
ZP:0009705	GO:0043589	PATO:0001236
ZP:0009706	ZFA:0000277	PATO:0000586
ZP:0009707	ZFA:0000277	PATO:0001608
ZP:0009708	GO:0035912	PATO:0001507
ZP:0009709	ZFA:0000007	PATO:0001694
ZP:0009712	ZFA:0001054	PATO:0001571
ZP:0009714	ZFA:0005064	PATO:0000462
ZP:0009715	GO:0007519	PATO:0000297
ZP:0009716	ZFA:0000328	PATO:0001483
ZP:0009717	ZFA:0005145	PATO:0001483
ZP:0009718	GO:0006783	PATO:0000297
ZP:0009719	GO:0030224	PATO:0002051
ZP:0009720	GO:0030225	PATO:0002051
ZP:0009721	ZFA:0009256	PATO:0000467
ZP:0009722	ZFA:0009324	PATO:0000470
ZP:0009723	GO:0048069	PATO:0002052
ZP:0009724	ZFA:0000107	PATO:0002112
ZP:0009728	ZFA:0001117	PATO:0000636
ZP:0009729	ZFA:0001205	PATO:0001500
ZP:0009731	GO:0021577	PATO:0001507
ZP:0009732	ZFA:0000029	PATO:0001617
ZP:0009733	ZFA:0001446	PATO:0000586
ZP:0009734	GO:0071599	PATO:0001507
ZP:0009738	GO:0022600	PATO:0001507
ZP:0009739	ZFA:0000547	PATO:0000608
ZP:0009742	GO:0042491	PATO:0000502
ZP:0009743	GO:0043049	PATO:0000502
ZP:0009744	GO:0048839	PATO:0001507
ZP:0009745	GO:0014812	PATO:0000502
ZP:0009746	ZFA:0000009	PATO:0000411
ZP:0009747	ZFA:0000360	PATO:0000052
ZP:0009748	ZFA:0000471	PATO:0000052
ZP:0009749	ZFA:0000471	PATO:0001499
ZP:0009750	ZFA:0000471	PATO:0001602
ZP:0009751	ZFA:0001261	PATO:0001851
ZP:0009752	ZFA:0001317	PATO:0001483
ZP:0009753	ZFA:0001374	PATO:0000586
ZP:0009754	ZFA:0001374	PATO:0000600
ZP:0009755	ZFA:0001374	PATO:0001571
ZP:0009756	ZFA:0001374	PATO:0001602
ZP:0009757	ZFA:0001374	PATO:0002210
ZP:0009758	ZFA:0005061	PATO:0000599
ZP:0009759	ZFA:0005061	PATO:0002364
ZP:0009761	GO:0007440	PATO:0001507
ZP:0009762	ZFA:0000006	PATO:0001847
ZP:0009763	ZFA:0000123	PATO:0001922
ZP:0009764	ZFA:0000140	PATO:0001922
ZP:0009765	ZFA:0001094	PATO:0001499
ZP:0009766	ZFA:0001200	PATO:0000587
ZP:0009767	ZFA:0001200	PATO:0001922
ZP:0009768	ZFA:0001249	PATO:0001922
ZP:0009769	ZFA:0001260	PATO:0001922
ZP:0009770	ZFA:0001620	PATO:0000573
ZP:0009771	ZFA:0001621	PATO:0000574
ZP:0009772	ZFA:0001622	PATO:0000574
ZP:0009773	ZFA:0001623	PATO:0000574
ZP:0009774	ZFA:0001624	PATO:0000574
ZP:0009775	ZFA:0009165	PATO:0001922
ZP:0009776	GO:0001707	PATO:0001507
ZP:0009777	ZFA:0000008	PATO:0002106
ZP:0009778	ZFA:0000063	PATO:0000615
ZP:0009779	ZFA:0000092	PATO:0001922
ZP:0009780	ZFA:0000109	PATO:0001482
ZP:0009781	ZFA:0000109	PATO:0001602
ZP:0009782	ZFA:0000155	PATO:0001483
ZP:0009783	ZFA:0001115	PATO:0001483
ZP:0009786	ZFA:0001377	PATO:0000620
ZP:0009787	ZFA:0009165	PATO:0000051
ZP:0009790	ZFA:0000938	PATO:0001896
ZP:0009791	ZFA:0001309	PATO:0000051
ZP:0009794	GO:0006826	PATO:0001507
ZP:0009795	ZFA:0000359	PATO:0000462
ZP:0009796	ZFA:0000359	PATO:0000592
ZP:0009797	ZFA:0000359	PATO:0000690
ZP:0009799	GO:0033334	PATO:0001236
ZP:0009800	ZFA:0001550	PATO:0002034
ZP:0009802	ZFA:0001551	PATO:0002034
ZP:0009804	ZFA:0001554	PATO:0002034
ZP:0009807	ZFA:0009091	PATO:0000937
ZP:0009808	GO:0060384	PATO:0001236
ZP:0009809	ZFA:0000035	PATO:0000941
ZP:0009812	ZFA:0000708	PATO:0000001
ZP:0009813	ZFA:0000708	PATO:0002291
ZP:0009814	ZFA:0001073	PATO:0002105
ZP:0009815	ZFA:0001284	PATO:0000051
ZP:0009816	ZFA:0001284	PATO:0000628
ZP:0009817	ZFA:0001400	PATO:0001924
ZP:0009819	ZFA:0001517	PATO:0001921
ZP:0009821	ZFA:0001520	PATO:0001921
ZP:0009823	ZFA:0001522	PATO:0000599
ZP:0009824	ZFA:0001522	PATO:0001495
ZP:0009825	ZFA:0009280	PATO:0000937
ZP:0009826	GO:0001889	PATO:0002302
ZP:0009828	ZFA:0001369	PATO:0000645
ZP:0009829	ZFA:0001369	PATO:0001483
ZP:0009830	GO:0050881	PATO:0002052
ZP:0009837	GO:0060836	PATO:0001507
ZP:0009841	ZFA:0000672	PATO:0001784
ZP:0009842	ZFA:0000672	PATO:0001873
ZP:0009845	GO:0021529	PATO:0000502
ZP:0009846	GO:0021530	PATO:0001236
ZP:0009847	GO:0048709	PATO:0000381
ZP:0009850	ZFA:0001260	PATO:0001241
ZP:0009852	ZFA:0009135	PATO:0000628
ZP:0009853	ZFA:0000022	PATO:0000574
ZP:0009854	ZFA:0000022	PATO:0000937
ZP:0009855	ZFA:0000022	PATO:0002100
ZP:0009857	ZFA:0000031	PATO:0000574
ZP:0009858	ZFA:0000031	PATO:0000937
ZP:0009859	ZFA:0000031	PATO:0001483
ZP:0009860	ZFA:0000091	PATO:0000599
ZP:0009861	ZFA:0000112	PATO:0001473
ZP:0009863	ZFA:0000255	PATO:0002057
ZP:0009865	ZFA:0001670	PATO:0000936
ZP:0009866	ZFA:0005170	PATO:0000462
ZP:0009867	GO:0060059	PATO:0002302
ZP:0009868	GO:0061304	PATO:0002302
ZP:0009870	ZFA:0001284	PATO:0000600
ZP:0009871	ZFA:0005045	PATO:0001847
ZP:0009872	ZFA:0005047	PATO:0001571
ZP:0009873	ZFA:0007057	PATO:0001571
ZP:0009874	ZFA:0007057	PATO:0001577
ZP:0009875	ZFA:0007057	PATO:0001714
ZP:0009876	ZFA:0000004	PATO:0000051
ZP:0009877	ZFA:0000060	PATO:0002106
ZP:0009878	ZFA:0000164	PATO:0001602
ZP:0009879	GO:0046777	PATO:0000297
ZP:0009882	ZFA:0000149	PATO:0001324
ZP:0009884	ZFA:0001670	PATO:0000462
ZP:0009885	GO:0030316	PATO:0000694
ZP:0009886	ZFA:0000107	PATO:0000141
ZP:0009887	ZFA:0000107	PATO:0001649
ZP:0009889	ZFA:0000137	PATO:0000628
ZP:0009890	ZFA:0000137	PATO:0001602
ZP:0009891	ZFA:0000137	PATO:0001798
ZP:0009892	ZFA:0000144	PATO:0002181
ZP:0009893	ZFA:0000152	PATO:0001598
ZP:0009894	ZFA:0000152	PATO:0002181
ZP:0009896	ZFA:0000445	PATO:0002102
ZP:0009903	ZFA:0001273	PATO:0002102
ZP:0009904	ZFA:0001466	PATO:0001598
ZP:0009908	GO:0097324	PATO:0000297
ZP:0009909	ZFA:0000112	PATO:0001581
ZP:0009910	ZFA:0000112	PATO:0001602
ZP:0009914	ZFA:0009091	PATO:0000052
ZP:0009915	ZFA:0009091	PATO:0000411
ZP:0009919	ZFA:0009249	PATO:0000470
ZP:0009921	GO:0060028	PATO:0001236
ZP:0009923	ZFA:0000050	PATO:0000628
ZP:0009924	ZFA:0000092	PATO:0000915
ZP:0009925	ZFA:0000150	PATO:0001483
ZP:0009928	GO:0001947	PATO:0002052
ZP:0009934	GO:0043363	PATO:0001507
ZP:0009935	ZFA:0001679	PATO:0000051
ZP:0009936	GO:0043542	PATO:0001507
ZP:0009940	ZFA:0005024	PATO:0000587
ZP:0009941	ZFA:0005037	PATO:0000587
ZP:0009942	ZFA:0000543	PATO:0001959
ZP:0009946	ZFA:0000058	PATO:0000573
ZP:0009947	ZFA:0000060	PATO:0000052
ZP:0009948	ZFA:0000060	PATO:0000586
ZP:0009949	GO:0021571	PATO:0001507
ZP:0009950	GO:0021572	PATO:0001507
ZP:0009951	GO:0060876	PATO:0001236
ZP:0009952	ZFA:0000069	PATO:0001483
ZP:0009963	GO:0050936	PATO:0001507
ZP:0009975	ZFA:0009165	PATO:0001514
ZP:0009976	ZFA:0000310	PATO:0000645
ZP:0009977	ZFA:0000453	PATO:0000645
ZP:0009978	ZFA:0000664	PATO:0000645
ZP:0009979	ZFA:0000668	PATO:0000645
ZP:0009980	ZFA:0000694	PATO:0000646
ZP:0009981	ZFA:0001306	PATO:0001923
ZP:0009982	GO:0030325	PATO:0001507
ZP:0009983	GO:0072114	PATO:0001507
ZP:0009984	ZFA:0000151	PATO:0000587
ZP:0009985	ZFA:0001346	PATO:0000587
ZP:0009986	ZFA:0001438	PATO:0001450
ZP:0009987	ZFA:0001652	PATO:0002106
ZP:0009995	ZFA:0009280	PATO:0002102
ZP:0009996	GO:0009880	PATO:0001236
ZP:0009997	ZFA:0000077	PATO:0001473
ZP:0009998	ZFA:0001058	PATO:0000628
ZP:0009999	ZFA:0001058	PATO:0001473
ZP:0010002	GO:0009826	PATO:0001507
ZP:0010005	ZFA:0000938	PATO:0000617
ZP:0010006	ZFA:0000938	PATO:0001798
ZP:0010007	ZFA:0001067	PATO:0000051
ZP:0010008	ZFA:0001067	PATO:0000587
ZP:0010010	ZFA:0001114	PATO:0000600
ZP:0010011	ZFA:0001114	PATO:0001485
ZP:0010012	ZFA:0001115	PATO:0001473
ZP:0010014	ZFA:0001400	PATO:0000586
ZP:0010015	ZFA:0001458	PATO:0000574
ZP:0010018	ZFA:0001670	PATO:0000617
ZP:0010019	ZFA:0005010	PATO:0000587
ZP:0010020	ZFA:0009137	PATO:0000411
ZP:0010022	GO:0042692	PATO:0001236
ZP:0010025	ZFA:0000066	PATO:0000646
ZP:0010026	ZFA:0000076	PATO:0000937
ZP:0010027	ZFA:0000100	PATO:0001241
ZP:0010028	ZFA:0000168	PATO:0000586
ZP:0010029	ZFA:0000186	PATO:0000600
ZP:0010030	ZFA:0000254	PATO:0000645
ZP:0010033	ZFA:0000447	PATO:0000587
ZP:0010034	ZFA:0000447	PATO:0000645
ZP:0010037	ZFA:0000530	PATO:0000587
ZP:0010040	ZFA:0001261	PATO:0000638
ZP:0010041	ZFA:0005274	PATO:0001483
ZP:0010042	ZFA:0007054	PATO:0000052
ZP:0010043	ZFA:0009040	PATO:0001566
ZP:0010044	ZFA:0009040	PATO:0001997
ZP:0010045	ZFA:0009096	PATO:0001997
ZP:0010046	ZFA:0009116	PATO:0000587
ZP:0010047	ZFA:0009116	PATO:0001483
ZP:0010049	GO:0030903	PATO:0001752
ZP:0010050	ZFA:0000112	PATO:0001593
ZP:0010052	ZFA:0000135	PATO:0001715
ZP:0010055	ZFA:0000330	PATO:0000051
ZP:0010056	ZFA:0001055	PATO:0000608
ZP:0010057	ZFA:0001082	PATO:0000587
ZP:0010058	ZFA:0005057	PATO:0000645
ZP:0010059	ZFA:0000135	PATO:0000599
ZP:0010061	ZFA:0000206	PATO:0000470
ZP:0010062	ZFA:0000297	PATO:0000470
ZP:0010063	ZFA:0001365	PATO:0000470
ZP:0010064	GO:0021903	PATO:0001507
ZP:0010065	GO:0030178	PATO:0001507
ZP:0010066	GO:0048592	PATO:0000297
ZP:0010067	GO:0048699	PATO:0001507
ZP:0010068	GO:0048853	PATO:0001507
ZP:0010070	ZFA:0000080	PATO:0001602
ZP:0010071	ZFA:0000109	PATO:0000630
ZP:0010074	GO:0048920	PATO:0000498
ZP:0010077	GO:0006006	PATO:0001507
ZP:0010078	GO:0035469	PATO:0001236
ZP:0010079	GO:0071910	PATO:0001236
ZP:0010080	ZFA:0000339	PATO:0001769
ZP:0010081	ZFA:0001260	PATO:0000645
ZP:0010082	ZFA:0001260	PATO:0001624
ZP:0010083	ZFA:0009277	PATO:0001997
ZP:0010086	GO:0031548	PATO:0001507
ZP:0010087	GO:0043476	PATO:0000502
ZP:0010088	ZFA:0000007	PATO:0000328
ZP:0010089	ZFA:0000048	PATO:0000025
ZP:0010095	ZFA:0001135	PATO:0000052
ZP:0010096	ZFA:0001400	PATO:0001467
ZP:0010098	ZFA:0001611	PATO:0000613
ZP:0010099	ZFA:0001611	PATO:0001920
ZP:0010100	ZFA:0001612	PATO:0000613
ZP:0010101	ZFA:0001612	PATO:0001920
ZP:0010116	ZFA:0000008	PATO:0000613
ZP:0010117	ZFA:0000019	PATO:0001786
ZP:0010118	ZFA:0000024	PATO:0000628
ZP:0010119	ZFA:0000029	PATO:0000592
ZP:0010122	ZFA:0000035	PATO:0000613
ZP:0010123	ZFA:0000077	PATO:0000941
ZP:0010129	ZFA:0000133	PATO:0000052
ZP:0010132	ZFA:0000144	PATO:0000140
ZP:0010137	ZFA:0000778	PATO:0000937
ZP:0010140	ZFA:0001120	PATO:0000646
ZP:0010142	ZFA:0001261	PATO:0000025
ZP:0010143	ZFA:0001329	PATO:0000141
ZP:0010144	ZFA:0001717	PATO:0000141
ZP:0010145	ZFA:0005209	PATO:0000937
ZP:0010146	ZFA:0007024	PATO:0000600
ZP:0010147	ZFA:0007029	PATO:0001358
ZP:0010148	ZFA:0007037	PATO:0001200
ZP:0010150	ZFA:0009138	PATO:0000628
ZP:0010151	ZFA:0009149	PATO:0000628
ZP:0010153	GO:0048916	PATO:0001507
ZP:0010154	ZFA:0000243	PATO:0000052
ZP:0010156	GO:0001764	PATO:0000297
ZP:0010157	GO:0048675	PATO:0000692
ZP:0010158	GO:0071698	PATO:0000502
ZP:0010159	GO:0071850	PATO:0000502
ZP:0010161	ZFA:0000175	PATO:0001483
ZP:0010162	ZFA:0000200	PATO:0000051
ZP:0010163	ZFA:0000243	PATO:0000628
ZP:0010164	ZFA:0000267	PATO:0000051
ZP:0010165	ZFA:0000357	PATO:0000051
ZP:0010167	ZFA:0001314	PATO:0000462
ZP:0010168	ZFA:0001481	PATO:0000587
ZP:0010169	ZFA:0001374	PATO:0000937
ZP:0010170	ZFA:0001374	PATO:0001851
ZP:0010172	ZFA:0005061	PATO:0000600
ZP:0010174	GO:0048593	PATO:0001507
ZP:0010176	ZFA:0000060	PATO:0000645
ZP:0010177	ZFA:0000071	PATO:0001483
ZP:0010178	ZFA:0000071	PATO:0001997
ZP:0010181	ZFA:0001678	PATO:0000646
ZP:0010182	ZFA:0001678	PATO:0001997
ZP:0010183	GO:0097150	PATO:0002052
ZP:0010186	GO:0001706	PATO:0001507
ZP:0010187	ZFA:0000004	PATO:0000591
ZP:0010188	ZFA:0000041	PATO:0000051
ZP:0010189	ZFA:0000041	PATO:0001483
ZP:0010190	ZFA:0000058	PATO:0000462
ZP:0010191	ZFA:0000060	PATO:0000587
ZP:0010192	ZFA:0000060	PATO:0001483
ZP:0010193	ZFA:0000112	PATO:0001241
ZP:0010194	ZFA:0000152	PATO:0001483
ZP:0010195	ZFA:0000152	PATO:0002067
ZP:0010196	ZFA:0000265	PATO:0000051
ZP:0010197	ZFA:0001032	PATO:0000051
ZP:0010200	ZFA:0001257	PATO:0001483
ZP:0010201	ZFA:0001295	PATO:0000051
ZP:0010202	ZFA:0001296	PATO:0000051
ZP:0010204	ZFA:0009151	PATO:0000462
ZP:0010208	GO:0000084	PATO:0000297
ZP:0010215	ZFA:0001114	PATO:0000957
ZP:0010216	ZFA:0009076	PATO:0001566
ZP:0010221	ZFA:0009080	PATO:0000470
ZP:0010223	ZFA:0001267	PATO:0002112
ZP:0010225	ZFA:0005509	PATO:0000645
ZP:0010226	ZFA:0007006	PATO:0000587
ZP:0010227	GO:0060828	PATO:0001507
ZP:0010228	ZFA:0000022	PATO:0000967
ZP:0010229	GO:0070935	PATO:0002052
ZP:0010230	ZFA:0000003	PATO:0000628
ZP:0010231	ZFA:0001513	PATO:0000470
ZP:0010232	ZFA:0009117	PATO:0001501
ZP:0010233	GO:0071707	PATO:0001507
ZP:0010236	ZFA:0009048	PATO:0000470
ZP:0010238	GO:0003404	PATO:0001236
ZP:0010239	GO:0021984	PATO:0001507
ZP:0010240	ZFA:0000046	PATO:0000001
ZP:0010241	ZFA:0001282	PATO:0001997
ZP:0010243	ZFA:0001094	PATO:0001878
ZP:0010244	ZFA:0005024	PATO:0001511
ZP:0010245	ZFA:0005037	PATO:0000141
ZP:0010246	ZFA:0005110	PATO:0001501
ZP:0010247	GO:0001503	PATO:0002051
ZP:0010248	ZFA:0000279	PATO:0002298
ZP:0010249	ZFA:0000317	PATO:0001448
ZP:0010250	GO:0000578	PATO:0001507
ZP:0010252	ZFA:0000019	PATO:0000946
ZP:0010253	ZFA:0000023	PATO:0000470
ZP:0010254	ZFA:0000060	PATO:0000001
ZP:0010256	ZFA:0000329	PATO:0000467
ZP:0010257	ZFA:0001114	PATO:0000944
ZP:0010258	ZFA:0001340	PATO:0000462
ZP:0010259	ZFA:0000345	PATO:0000051
ZP:0010260	ZFA:0000457	PATO:0000051
ZP:0010262	ZFA:0000738	PATO:0000051
ZP:0010263	ZFA:0000861	PATO:0000051
ZP:0010264	ZFA:0001683	PATO:0000591
ZP:0010265	GO:0007049	PATO:0000161
ZP:0010266	GO:0021879	PATO:0001507
ZP:0010267	GO:0030182	PATO:0000297
ZP:0010268	GO:0042428	PATO:0001507
ZP:0010269	GO:0050832	PATO:0001236
ZP:0010270	GO:0060221	PATO:0000502
ZP:0010271	GO:0060221	PATO:0001236
ZP:0010272	GO:0090402	PATO:0002052
ZP:0010277	ZFA:0000112	PATO:0002011
ZP:0010279	ZFA:0000142	PATO:0002097
ZP:0010281	ZFA:0000249	PATO:0001959
ZP:0010283	ZFA:0000354	PATO:0002011
ZP:0010284	ZFA:0000357	PATO:0000587
ZP:0010285	ZFA:0000368	PATO:0002011
ZP:0010287	ZFA:0000477	PATO:0000141
ZP:0010288	ZFA:0000706	PATO:0002011
ZP:0010293	ZFA:0001117	PATO:0002011
ZP:0010294	ZFA:0001625	PATO:0000587
ZP:0010296	ZFA:0001657	PATO:0000592
ZP:0010297	ZFA:0001657	PATO:0002013
ZP:0010298	ZFA:0005337	PATO:0000462
ZP:0010299	ZFA:0005337	PATO:0000587
ZP:0010302	GO:0070374	PATO:0002018
ZP:0010303	GO:1900748	PATO:0002052
ZP:0010305	ZFA:0001315	PATO:0000587
ZP:0010307	ZFA:0000445	PATO:0000645
ZP:0010308	ZFA:0001216	PATO:0000574
ZP:0010309	ZFA:0001511	PATO:0000462
ZP:0010310	ZFA:0000001	PATO:0000618
ZP:0010311	ZFA:0000001	PATO:0000625
ZP:0010314	ZFA:0000040	PATO:0000470
ZP:0010315	ZFA:0000040	PATO:0001473
ZP:0010316	ZFA:0000051	PATO:0001924
ZP:0010317	ZFA:0000072	PATO:0000587
ZP:0010318	ZFA:0000073	PATO:0000587
ZP:0010319	ZFA:0000077	PATO:0000052
ZP:0010320	ZFA:0000077	PATO:0000591
ZP:0010321	ZFA:0000077	PATO:0000615
ZP:0010322	ZFA:0000077	PATO:0001597
ZP:0010323	ZFA:0000094	PATO:0000470
ZP:0010324	ZFA:0000094	PATO:0000600
ZP:0010325	ZFA:0000106	PATO:0000586
ZP:0010326	ZFA:0000121	PATO:0000600
ZP:0010327	ZFA:0000132	PATO:0000592
ZP:0010328	ZFA:0000149	PATO:0000618
ZP:0010329	ZFA:0000149	PATO:0000625
ZP:0010331	ZFA:0000180	PATO:0000936
ZP:0010332	ZFA:0000725	PATO:0000586
ZP:0010334	ZFA:0000726	PATO:0000586
ZP:0010336	ZFA:0000728	PATO:0000587
ZP:0010337	ZFA:0000732	PATO:0000587
ZP:0010338	ZFA:0000851	PATO:0000586
ZP:0010340	ZFA:0000852	PATO:0000586
ZP:0010342	ZFA:0000857	PATO:0000587
ZP:0010343	ZFA:0000975	PATO:0000586
ZP:0010345	ZFA:0001058	PATO:0000470
ZP:0010346	ZFA:0001069	PATO:0002118
ZP:0010347	ZFA:0001114	PATO:0000592
ZP:0010351	ZFA:0001117	PATO:0001910
ZP:0010355	GO:0070121	PATO:0000297
ZP:0010356	ZFA:0000208	PATO:0002178
ZP:0010357	ZFA:0001390	PATO:0002178
ZP:0010358	ZFA:0000471	PATO:0000591
ZP:0010360	ZFA:0005341	PATO:0000586
ZP:0010361	GO:0033059	PATO:0001507
ZP:0010363	ZFA:0001057	PATO:0000936
ZP:0010365	GO:0035775	PATO:0000502
ZP:0010366	GO:0048793	PATO:0001236
ZP:0010367	ZFA:0001557	PATO:0000645
ZP:0010369	GO:0008543	PATO:0001236
ZP:0010370	GO:0046850	PATO:0000057
ZP:0010371	ZFA:0000095	PATO:0000937
ZP:0010372	ZFA:0000115	PATO:0000587
ZP:0010373	ZFA:0000250	PATO:0001324
ZP:0010374	ZFA:0000431	PATO:0000936
ZP:0010375	ZFA:0000539	PATO:0001483
ZP:0010377	ZFA:0001031	PATO:0000051
ZP:0010378	ZFA:0001273	PATO:0001324
ZP:0010379	ZFA:0001357	PATO:0000051
ZP:0010380	ZFA:0001424	PATO:0001324
ZP:0010381	ZFA:0007032	PATO:0000051
ZP:0010382	ZFA:0007032	PATO:0000591
ZP:0010383	ZFA:0007032	PATO:0001482
ZP:0010384	ZFA:0007046	PATO:0000051
ZP:0010385	GO:0035122	PATO:0002302
ZP:0010386	GO:0043589	PATO:0002302
ZP:0010387	GO:0090497	PATO:0002302
ZP:0010388	ZFA:0000040	PATO:0000569
ZP:0010394	ZFA:0000912	PATO:0000628
ZP:0010401	GO:0003160	PATO:0001507
ZP:0010402	GO:0021982	PATO:0001507
ZP:0010405	ZFA:0001058	PATO:0001241
ZP:0010408	GO:0021547	PATO:0001236
ZP:0010409	GO:0021554	PATO:0001507
ZP:0010410	GO:0030917	PATO:0000297
ZP:0010412	ZFA:0000019	PATO:0000599
ZP:0010413	ZFA:0000046	PATO:0000609
ZP:0010414	ZFA:0000051	PATO:0001241
ZP:0010415	ZFA:0000101	PATO:0001602
ZP:0010416	ZFA:0000144	PATO:0000609
ZP:0010417	ZFA:0000150	PATO:0000462
ZP:0010418	ZFA:0000150	PATO:0001241
ZP:0010422	ZFA:0000151	PATO:0000462
ZP:0010423	ZFA:0000151	PATO:0001241
ZP:0010424	ZFA:0000320	PATO:0000586
ZP:0010425	ZFA:0000445	PATO:0000646
ZP:0010429	ZFA:0000490	PATO:0001483
ZP:0010432	ZFA:0000600	PATO:0001483
ZP:0010433	ZFA:0000618	PATO:0000587
ZP:0010434	ZFA:0001072	PATO:0001483
ZP:0010437	ZFA:0005123	PATO:0001450
ZP:0010438	GO:0080135	PATO:0002304
ZP:0010441	ZFA:0001107	PATO:0000574
ZP:0010442	ZFA:0001107	PATO:0001997
ZP:0010444	ZFA:0001624	PATO:0002303
ZP:0010445	ZFA:0000236	PATO:0001372
ZP:0010457	GO:0005260	PATO:0002051
ZP:0010458	GO:0031017	PATO:0001236
ZP:0010459	ZFA:0000112	PATO:0001851
ZP:0010460	ZFA:0005123	PATO:0002254
ZP:0010461	ZFA:0005125	PATO:0002254
ZP:0010462	ZFA:0009269	PATO:0000569
ZP:0010464	GO:0021501	PATO:0001507
ZP:0010466	ZFA:0000058	PATO:0000587
ZP:0010467	ZFA:0000058	PATO:0001154
ZP:0010468	ZFA:0000058	PATO:0002024
ZP:0010469	ZFA:0000058	PATO:0002254
ZP:0010472	ZFA:0000135	PATO:0001598
ZP:0010474	ZFA:0001204	PATO:0000574
ZP:0010475	ZFA:0001227	PATO:0001617
ZP:0010476	ZFA:0001378	PATO:0000574
ZP:0010477	ZFA:0001378	PATO:0000600
ZP:0010478	GO:0008016	PATO:0000498
ZP:0010481	GO:0001712	PATO:0001507
ZP:0010482	ZFA:0000029	PATO:0001485
ZP:0010483	ZFA:0000151	PATO:0000600
ZP:0010485	ZFA:0000330	PATO:0001396
ZP:0010486	ZFA:0000823	PATO:0000573
ZP:0010488	ZFA:0001069	PATO:0002254
ZP:0010489	ZFA:0001069	PATO:0002267
ZP:0010491	ZFA:0001120	PATO:0000639
ZP:0010492	ZFA:0001162	PATO:0000645
ZP:0010493	ZFA:0001205	PATO:0000140
ZP:0010496	GO:0051301	PATO:0000911
ZP:0010497	ZFA:0000488	PATO:0000646
ZP:0010499	ZFA:0009084	PATO:0000586
ZP:0010503	GO:0001662	PATO:0000297
ZP:0010504	GO:0006585	PATO:0002052
ZP:0010505	GO:0033555	PATO:0000297
ZP:0010506	GO:0003729	PATO:0001507
ZP:0010507	ZFA:0000121	PATO:0000616
ZP:0010509	ZFA:0000295	PATO:0001630
ZP:0010510	GO:0007224	PATO:0002052
ZP:0010511	GO:0021634	PATO:0001507
ZP:0010512	GO:0055002	PATO:0000297
ZP:0010513	GO:0060129	PATO:0001236
ZP:0010515	ZFA:0000161	PATO:0000586
ZP:0010516	ZFA:0000671	PATO:0000051
ZP:0010517	ZFA:0001108	PATO:0000587
ZP:0010518	ZFA:0001613	PATO:0001920
ZP:0010520	ZFA:0009218	PATO:0001997
ZP:0010521	GO:0007369	PATO:0002062
ZP:0010522	GO:0042074	PATO:0000912
ZP:0010523	GO:0016055	PATO:0001236
ZP:0010524	GO:0021532	PATO:0001507
ZP:0010526	ZFA:0005341	PATO:0000587
ZP:0010527	ZFA:0009098	PATO:0002106
ZP:0010528	ZFA:0009301	PATO:0000937
ZP:0010530	GO:0048745	PATO:0001507
ZP:0010532	ZFA:0005132	PATO:0000937
ZP:0010533	GO:0021984	PATO:0001749
ZP:0010534	ZFA:0000051	PATO:0000638
ZP:0010535	ZFA:0000051	PATO:0000946
ZP:0010536	ZFA:0000166	PATO:0000462
ZP:0010537	ZFA:0000236	PATO:0000645
ZP:0010538	ZFA:0000247	PATO:0000573
ZP:0010539	ZFA:0000247	PATO:0000592
ZP:0010540	ZFA:0000386	PATO:0000052
ZP:0010541	ZFA:0000566	PATO:0000462
ZP:0010542	ZFA:0000619	PATO:0000462
ZP:0010544	ZFA:0001157	PATO:0000638
ZP:0010545	ZFA:0001227	PATO:0000411
ZP:0010546	ZFA:0001271	PATO:0000001
ZP:0010547	ZFA:0001282	PATO:0002106
ZP:0010549	ZFA:0009100	PATO:0000141
ZP:0010550	ZFA:0009155	PATO:0000462
ZP:0010551	ZFA:0009204	PATO:0000628
ZP:0010552	ZFA:0009218	PATO:0000462
ZP:0010553	GO:0032776	PATO:0002051
ZP:0010554	ZFA:0000035	PATO:0002106
ZP:0010558	ZFA:0009111	PATO:0000639
ZP:0010559	ZFA:0009111	PATO:0001629
ZP:0010560	ZFA:0009111	PATO:0001922
ZP:0010561	GO:0007601	PATO:0001236
ZP:0010562	GO:0043476	PATO:0001236
ZP:0010571	GO:0016055	PATO:0002302
ZP:0010572	GO:0021979	PATO:0001507
ZP:0010573	GO:0033333	PATO:0002302
ZP:0010574	GO:0060784	PATO:0002302
ZP:0010578	ZFA:0000175	PATO:0000936
ZP:0010580	ZFA:0000255	PATO:0000587
