defined_class	affected_entity_1_sub	affected_entity_1_super	pato_id
ZP:0005439	ZFA:0009366	ZFA:0000166	PATO:0001997
ZP:0005443	ZFA:0009366	ZFA:0000566	PATO:0001997
ZP:0005444	ZFA:0009366	ZFA:0000619	PATO:0001997
ZP:0005448	ZFA:0009366	ZFA:0007000	PATO:0001997
ZP:0005451	GO:0060091	ZFA:0009367	PATO:0000936
ZP:0005453	BSPO:0000084	ZFA:0000101	PATO:0000141
ZP:0005454	GO:0005813	ZFA:0000133	PATO:0000628
ZP:0005455	GO:0005930	ZFA:0000133	PATO:0000330
ZP:0005456	GO:0005813	ZFA:0001135	PATO:0000628
ZP:0005458	GO:0005913	ZFA:0000086	PATO:0000141
ZP:0005473	GO:0000221	ZFA:0009367	PATO:0000628
ZP:0005474	GO:0034592	ZFA:0009367	PATO:0001843
ZP:0005477	ZFA:0005245	ZFA:0000092	PATO:0001924
ZP:0005478	ZFA:0009165	ZFA:0000092	PATO:0001924
ZP:0005479	ZFA:0009249	ZFA:0000092	PATO:0001924
ZP:0005480	ZFA:0005284	ZFA:0000151	PATO:0001571
ZP:0005481	BSPO:0000010	ZFA:0001094	PATO:0001468
ZP:0005482	GO:0042995	ZFA:0001673	PATO:0000462
ZP:0005485	ZFA:0009248	ZFA:0000008	PATO:0002100
ZP:0005492	ZFA:0009316	ZFA:0000009	PATO:0000052
ZP:0005498	GO:0030016	ZFA:0000471	PATO:0000937
ZP:0005517	ZFA:0000007	ZFA:0000014	PATO:0001838
ZP:0005520	BSPO:0000079	ZFA:0000100	PATO:0000406
ZP:0005521	BSPO:0000079	ZFA:0000100	PATO:0000586
ZP:0005522	BSPO:0000084	ZFA:0000100	PATO:0000592
ZP:0005535	BSPO:0000071	ZFA:0001120	PATO:0000587
ZP:0005552	GO:0005929	ZFA:0000001	PATO:0000060
ZP:0005553	GO:0005929	ZFA:0000001	PATO:0000300
ZP:0005554	GO:0005903	ZFA:0000150	PATO:0000330
ZP:0005555	GO:0005903	ZFA:0000150	PATO:0000587
ZP:0005556	GO:0005929	ZFA:0000151	PATO:0000300
ZP:0005557	GO:0005930	ZFA:0000151	PATO:0000141
ZP:0005559	MPATH:310	ZFA:0000598	PATO:0000470
ZP:0005560	MPATH:310	ZFA:0000598	PATO:0002102
ZP:0005561	ZFA:0009007	ZFA:0000598	PATO:0000470
ZP:0005562	GO:0060091	ZFA:0001469	PATO:0000574
ZP:0005563	GO:0060091	ZFA:0001469	PATO:0001997
ZP:0005570	ZFA:0009000	ZFA:0001157	PATO:0000573
ZP:0005579	ZFA:0009036	ZFA:0001061	PATO:0000470
ZP:0005594	ZFA:0009248	ZFA:0000200	PATO:0000462
ZP:0005596	ZFA:0009248	ZFA:0001576	PATO:0000462
ZP:0005604	ZFA:0009114	ZFA:0000155	PATO:0000574
ZP:0005612	GO:0005833	ZFA:0000007	PATO:0000462
ZP:0005614	GO:0005634	ZFA:0009256	PATO:0001444
ZP:0005617	GO:0005929	ZFA:0007037	PATO:0000937
ZP:0005618	GO:0005929	ZFA:0007037	PATO:0001602
ZP:0005633	GO:0005903	ZFA:0001094	PATO:0000141
ZP:0005639	GO:0046930	ZFA:0000105	PATO:0000462
ZP:0005640	ZFA:0005325	ZFA:0000368	PATO:0000462
ZP:0005641	GO:0046930	ZFA:0000105	PATO:0001997
ZP:0005650	GO:0048770	ZFA:0000144	PATO:0001997
ZP:0005651	ZFA:0009091	ZFA:0000368	PATO:0001997
ZP:0005661	GO:0005634	ZFA:0000123	PATO:0000586
ZP:0005662	GO:0005811	ZFA:0000123	PATO:0000467
ZP:0005667	GO:0005739	ZFA:0009111	PATO:0000141
ZP:0005668	GO:0030061	ZFA:0009111	PATO:0001485
ZP:0005672	ZFA:0009036	ZFA:0000477	PATO:0000628
ZP:0005682	ZFA:0009000	ZFA:0000008	PATO:0000647
ZP:0005702	ZFA:0005604	ZFA:0001286	PATO:0001997
ZP:0005704	ZFA:0000092	ZFA:0001094	PATO:0002251
ZP:0005710	ZFA:0005105	ZFA:0001115	PATO:0001483
ZP:0005723	GO:0030424	ZFA:0009052	PATO:0000629
ZP:0005725	GO:0030478	ZFA:0000018	PATO:0000140
ZP:0005726	GO:0072686	ZFA:0000018	PATO:0000140
ZP:0005735	BSPO:0000084	ZFA:0000152	PATO:0002396
ZP:0005752	GO:0030424	ZFA:0005179	PATO:0000628
ZP:0005753	GO:0030424	ZFA:0005179	PATO:0000936
ZP:0005754	ZFA:0009096	ZFA:0005346	PATO:0001997
ZP:0005769	GO:0005634	ZFA:0000035	PATO:0000411
ZP:0005770	GO:0005634	ZFA:0000035	PATO:0001921
ZP:0005771	GO:0005634	ZFA:0000035	PATO:0001997
ZP:0005776	GO:0005884	ZFA:0000086	PATO:0000937
ZP:0005777	GO:0005923	ZFA:0000086	PATO:0000330
ZP:0005778	GO:0030054	ZFA:0000086	PATO:0001501
ZP:0005779	GO:0005615	ZFA:0000711	PATO:0002058
ZP:0005782	GO:0030424	ZFA:0000152	PATO:0000646
ZP:0005785	ZFA:0009327	ZFA:0000033	PATO:0000462
ZP:0005787	GO:0022627	ZFA:0001094	PATO:0001997
ZP:0005788	ZFA:0009327	ZFA:0005039	PATO:0000462
ZP:0005799	GO:0005929	ZFA:0000047	PATO:0000574
ZP:0005801	GO:0005929	ZFA:0000130	PATO:0001997
ZP:0005804	GO:0005929	ZFA:0000150	PATO:0000051
ZP:0005806	BSPO:0000075	ZFA:0000152	PATO:0000638
ZP:0005810	GO:0001750	ZFA:0000152	PATO:0000587
ZP:0005811	GO:0001750	ZFA:0000152	PATO:0000937
ZP:0005812	BSPO:0000013	ZFA:0001094	PATO:0000405
ZP:0005813	GO:0005929	ZFA:0001094	PATO:0000051
ZP:0005818	GO:0005634	ZFA:0009154	PATO:0001485
ZP:0005819	GO:0005929	ZFA:0000001	PATO:0000596
ZP:0005820	ZFA:0009000	ZFA:0000001	PATO:0000628
ZP:0005824	ZFA:0009076	ZFA:0000029	PATO:0001997
ZP:0005829	GO:0000262	ZFA:0001094	PATO:0001997
ZP:0005830	BSPO:0000016	ZFA:0001114	PATO:0000574
ZP:0005836	GO:0031514	ZFA:0000001	PATO:0000574
ZP:0005837	GO:0031514	ZFA:0000001	PATO:0001997
ZP:0005838	ZFA:0009000	ZFA:0000001	PATO:0001997
ZP:0005839	GO:0031514	ZFA:0000150	PATO:0000574
ZP:0005841	GO:0005929	ZFA:0000048	PATO:0000763
ZP:0005842	GO:0005929	ZFA:0000151	PATO:0001858
ZP:0005844	GO:0031514	ZFA:0000150	PATO:0001997
ZP:0005845	GO:0005930	ZFA:0000554	PATO:0001851
ZP:0005847	GO:0001750	ZFA:0009127	PATO:0000574
ZP:0005848	GO:0030990	ZFA:0009127	PATO:0000628
ZP:0005849	GO:0032391	ZFA:0009127	PATO:0001851
ZP:0005850	GO:0042622	ZFA:0009127	PATO:0000937
ZP:0005851	GO:0042622	ZFA:0009127	PATO:0000941
ZP:0005857	GO:0005634	ZFA:0005237	PATO:0000586
ZP:0005863	ZFA:0009052	ZFA:0000075	PATO:0000937
ZP:0005870	BSPO:0000071	ZFA:0000109	PATO:0001483
ZP:0005873	BSPO:0000071	ZFA:0001114	PATO:0002254
ZP:0005878	GO:0001750	ZFA:0001466	PATO:0001617
ZP:0005879	GO:0001750	ZFA:0001466	PATO:0001997
ZP:0005881	GO:0043204	ZFA:0009280	PATO:0000628
ZP:0005889	BSPO:0000084	ZFA:0000084	PATO:0001450
ZP:0005899	ZFA:0009036	ZFA:0001267	PATO:0000937
ZP:0005916	GO:0042995	ZFA:0009036	PATO:0000470
ZP:0005917	GO:0042995	ZFA:0009036	PATO:0000573
ZP:0005919	ZFA:0001486	ZFA:0000099	PATO:0000592
ZP:0005922	GO:0015629	ZFA:0009115	PATO:0001477
ZP:0005923	GO:0042383	ZFA:0009115	PATO:0001477
ZP:0005932	ZFA:0001319	ZFA:0000154	PATO:0002106
ZP:0005947	GO:0031514	ZFA:0000001	PATO:0001906
ZP:0005948	GO:0005929	ZFA:0000130	PATO:0000574
ZP:0005949	GO:0005929	ZFA:0000386	PATO:0000574
ZP:0005950	ZFA:0009366	ZFA:0000940	PATO:0001997
ZP:0005951	ZFA:0009084	ZFA:0001460	PATO:0001997
ZP:0005952	GO:0005929	ZFA:0001472	PATO:0000574
ZP:0005953	GO:0001750	ZFA:0009154	PATO:0001997
ZP:0005955	ZFA:0009248	ZFA:0000075	PATO:0000639
ZP:0005956	GO:0044303	ZFA:0009244	PATO:0002286
ZP:0005958	GO:0005777	ZFA:0000084	PATO:0001997
ZP:0005959	GO:0005777	ZFA:0000150	PATO:0001997
ZP:0005960	GO:0005777	ZFA:0009111	PATO:0001997
ZP:0005977	GO:0005713	ZFA:0009005	PATO:0000462
ZP:0005987	ZFA:0009158	ZFA:0000105	PATO:0000051
ZP:0005992	GO:0005623	ZFA:0000119	PATO:0001997
ZP:0005995	ZFA:0009127	ZFA:0000152	PATO:0000639
ZP:0005998	GO:0001750	ZFA:0009154	PATO:0000051
ZP:0006005	GO:0001750	ZFA:0009275	PATO:0000051
ZP:0006007	GO:0005634	ZFA:0009318	PATO:0002181
ZP:0006008	GO:0030424	ZFA:0009318	PATO:0002181
ZP:0006010	GO:0030424	ZFA:0009319	PATO:0000470
ZP:0006011	GO:0030424	ZFA:0009319	PATO:0000573
ZP:0006013	GO:0030425	ZFA:0009319	PATO:0000470
ZP:0006014	GO:0030425	ZFA:0009319	PATO:0000573
ZP:0006019	ZFA:0009000	ZFA:0000035	PATO:0000638
ZP:0006023	ZFA:0005237	ZFA:0000033	PATO:0000470
ZP:0006028	GO:0005840	ZFA:0001094	PATO:0001997
ZP:0006031	BSPO:0000071	ZFA:0001094	PATO:0000647
ZP:0006032	GO:0005833	ZFA:0009044	PATO:0001997
ZP:0006033	ZFA:0009036	ZFA:0000014	PATO:0001997
ZP:0006034	ZFA:0009036	ZFA:0000477	PATO:0001997
ZP:0006035	ZFA:0001079	ZFA:0001114	PATO:0001997
ZP:0006075	ZFA:0000243	ZFA:0001115	PATO:0000470
ZP:0006076	GO:0036156	ZFA:0000048	PATO:0000462
ZP:0006077	GO:0036157	ZFA:0000048	PATO:0000462
ZP:0006078	GO:0005929	ZFA:0000075	PATO:0000574
ZP:0006081	GO:0005903	ZFA:0000151	PATO:0000462
ZP:0006082	GO:0036156	ZFA:0000151	PATO:0000462
ZP:0006083	GO:0036157	ZFA:0000151	PATO:0000462
ZP:0006088	BSPO:0000079	ZFA:0001135	PATO:0000647
ZP:0006090	ZFA:0009166	ZFA:0001306	PATO:0001997
ZP:0006096	GO:0030424	ZFA:0000405	PATO:0000628
ZP:0006100	GO:0005929	ZFA:0000150	PATO:0000462
ZP:0006101	GO:0005929	ZFA:0000150	PATO:0001617
ZP:0006102	ZFA:0001466	ZFA:0000152	PATO:0000462
ZP:0006103	GO:0005929	ZFA:0000243	PATO:0000462
ZP:0006105	ZFA:0001288	ZFA:0000529	PATO:0001673
ZP:0006106	GO:0005634	ZFA:0001464	PATO:0001997
ZP:0006107	GO:0005929	ZFA:0005242	PATO:0000462
ZP:0006111	GO:0042588	ZFA:0000140	PATO:0001997
ZP:0006116	GO:0005737	ZFA:0005169	PATO:0000025
ZP:0006117	GO:0005790	ZFA:0005169	PATO:0001571
ZP:0006118	GO:0005794	ZFA:0009269	PATO:0001571
ZP:0006129	GO:0043186	ZFA:0009288	PATO:0000117
ZP:0006130	GO:0030016	ZFA:0005145	PATO:0001715
ZP:0006133	ZFA:0009000	ZFA:0000024	PATO:0001997
ZP:0006134	ZFA:0009000	ZFA:0000119	PATO:0001997
ZP:0006135	ZFA:0009000	ZFA:0001329	PATO:0001997
ZP:0006136	ZFA:0009000	ZFA:0001464	PATO:0001997
ZP:0006139	ZFA:0009084	ZFA:0001613	PATO:0000586
ZP:0006151	ZFA:0009158	ZFA:0001180	PATO:0001629
ZP:0006160	ZFA:0009060	ZFA:0000046	PATO:0001997
ZP:0006166	ZFA:0000368	ZFA:0000077	PATO:0001629
ZP:0006168	GO:0001726	ZFA:0000086	PATO:0000462
ZP:0006171	GO:0001750	ZFA:0001466	PATO:0000462
ZP:0006172	GO:0001750	ZFA:0009262	PATO:0000462
ZP:0006178	ZFA:0009117	ZFA:0000155	PATO:0000937
ZP:0006185	GO:0030016	ZFA:0009117	PATO:0000140
ZP:0006191	BSPO:0000079	ZFA:0000101	PATO:0001241
ZP:0006193	ZFA:0009046	ZFA:0001078	PATO:0000462
ZP:0006204	GO:0030016	ZFA:0000473	PATO:0000587
ZP:0006205	BSPO:0000013	ZFA:0001094	PATO:0000592
ZP:0006208	GO:0030016	ZFA:0009114	PATO:0001997
ZP:0006209	GO:0030424	ZFA:0009244	PATO:0000574
ZP:0006210	GO:0043005	ZFA:0009244	PATO:0001997
ZP:0006217	ZFA:0009091	ZFA:0001114	PATO:0001997
ZP:0006218	ZFA:0009198	ZFA:0001114	PATO:0001997
ZP:0006219	ZFA:0009249	ZFA:0001114	PATO:0001997
ZP:0006220	ZFA:0009198	ZFA:0001115	PATO:0001997
ZP:0006221	ZFA:0009249	ZFA:0001115	PATO:0001997
ZP:0006228	GO:0005923	ZFA:0009306	PATO:0001577
ZP:0006229	GO:0005813	ZFA:0000150	PATO:0001997
ZP:0006231	GO:0030424	ZFA:0000029	PATO:0001997
ZP:0006232	GO:0030424	ZFA:0000107	PATO:0001997
ZP:0006233	GO:0030424	ZFA:0000109	PATO:0001997
ZP:0006234	GO:0030424	ZFA:0000128	PATO:0001997
ZP:0006240	GO:0005865	ZFA:0005145	PATO:0000937
ZP:0006241	GO:0016529	ZFA:0005145	PATO:0000937
ZP:0006242	GO:0030016	ZFA:0005145	PATO:0000937
ZP:0006243	GO:0030016	ZFA:0005145	PATO:0000967
ZP:0006251	GO:0005791	ZFA:0009111	PATO:0000470
ZP:0006256	ZFA:0009000	ZFA:0000035	PATO:0000937
ZP:0006257	ZFA:0009000	ZFA:0000035	PATO:0002106
ZP:0006260	ZFA:0005314	ZFA:0000123	PATO:0000051
ZP:0006265	ZFA:0009154	ZFA:0000143	PATO:0000937
ZP:0006266	ZFA:0009154	ZFA:0000143	PATO:0001501
ZP:0006267	ZFA:0009262	ZFA:0000143	PATO:0000937
ZP:0006268	ZFA:0009275	ZFA:0000143	PATO:0000937
ZP:0006275	ZFA:0009094	ZFA:0001323	PATO:0001997
ZP:0006277	ZFA:0009038	ZFA:0001326	PATO:0000051
ZP:0006278	ZFA:0009038	ZFA:0001326	PATO:0000052
ZP:0006279	ZFA:0009038	ZFA:0001326	PATO:0000937
ZP:0006281	GO:0070701	ZFA:0001338	PATO:0000592
ZP:0006282	ZFA:0009309	ZFA:0001338	PATO:0000470
ZP:0006285	GO:0005788	ZFA:0005739	PATO:0001602
ZP:0006290	GO:0000794	ZFA:0009094	PATO:0000470
ZP:0006291	GO:0005856	ZFA:0009094	PATO:0000937
ZP:0006292	GO:0070382	ZFA:0009094	PATO:0000051
ZP:0006293	GO:0005776	ZFA:0009097	PATO:0000470
ZP:0006297	GO:0005634	ZFA:0009111	PATO:0000628
ZP:0006298	GO:0005739	ZFA:0009111	PATO:0000051
ZP:0006299	GO:0005788	ZFA:0009111	PATO:0000941
ZP:0006300	GO:0005788	ZFA:0009111	PATO:0001851
ZP:0006301	GO:0000790	ZFA:0009154	PATO:0001485
ZP:0006307	GO:0005737	ZFA:0009399	PATO:0001501
ZP:0006308	GO:0005739	ZFA:0009399	PATO:0000051
ZP:0006309	GO:0005739	ZFA:0009399	PATO:0001997
ZP:0006310	GO:0005776	ZFA:0009399	PATO:0000470
ZP:0006311	GO:0005783	ZFA:0009399	PATO:0001602
ZP:0006312	GO:0005788	ZFA:0009399	PATO:0000941
ZP:0006313	GO:0005788	ZFA:0009399	PATO:0001602
ZP:0006314	GO:0005794	ZFA:0009399	PATO:0001602
ZP:0006315	GO:0005903	ZFA:0009399	PATO:0000051
ZP:0006316	GO:0005903	ZFA:0009399	PATO:0000592
ZP:0006317	GO:0005903	ZFA:0009399	PATO:0001623
ZP:0006320	GO:0030864	ZFA:0009399	PATO:0000592
ZP:0006321	GO:0031982	ZFA:0009399	PATO:0000470
ZP:0006322	GO:0031982	ZFA:0009399	PATO:0000586
ZP:0006335	ZFA:0009000	ZFA:0000107	PATO:0000638
ZP:0006340	ZFA:0009306	ZFA:0000144	PATO:0000937
ZP:0006342	GO:0005634	ZFA:0000152	PATO:0001485
ZP:0006343	GO:0005783	ZFA:0005124	PATO:0001571
ZP:0006344	GO:0005783	ZFA:0005124	PATO:0001602
ZP:0006345	GO:0030054	ZFA:0005124	PATO:0001802
ZP:0006352	GO:0031012	ZFA:0009084	PATO:0001790
ZP:0006353	GO:0005783	ZFA:0009111	PATO:0000051
ZP:0006354	GO:0005783	ZFA:0009111	PATO:0000941
ZP:0006355	GO:0005783	ZFA:0009154	PATO:0001571
ZP:0006361	ZFA:0009301	ZFA:0000101	PATO:0000060
ZP:0006365	GO:0030424	ZFA:0009243	PATO:0002285
ZP:0006374	GO:0005634	ZFA:0000093	PATO:0000586
ZP:0006375	GO:0005813	ZFA:0000093	PATO:0001997
ZP:0006377	GO:0005694	ZFA:0001094	PATO:0000470
ZP:0006378	GO:0005814	ZFA:0009006	PATO:0000025
ZP:0006390	GO:0001750	ZFA:0009275	PATO:0000462
ZP:0006401	ZFA:0001194	ZFA:0001306	PATO:0000628
ZP:0006406	ZFA:0009003	ZFA:0000069	PATO:0001997
ZP:0006434	GO:0030425	ZFA:0009255	PATO:0002286
ZP:0006436	GO:0045202	ZFA:0009255	PATO:0001485
ZP:0006438	GO:0097447	ZFA:0009255	PATO:0000574
ZP:0006439	GO:0097447	ZFA:0009255	PATO:0002058
ZP:0006441	ZFA:0009053	ZFA:0000075	PATO:0001997
ZP:0006451	GO:0005783	ZFA:0000123	PATO:0000613
ZP:0006452	GO:0005783	ZFA:0000123	PATO:0001851
ZP:0006456	GO:0005929	ZFA:0000001	PATO:0000470
ZP:0006457	GO:0005929	ZFA:0007000	PATO:0000574
ZP:0006458	GO:0005929	ZFA:0007000	PATO:0001997
ZP:0006459	ZFA:0009000	ZFA:0007000	PATO:0001997
ZP:0006465	GO:0001750	ZFA:0009262	PATO:0001997
ZP:0006472	GO:0005773	ZFA:0000135	PATO:0000470
ZP:0006480	ZFA:0009310	ZFA:0000152	PATO:0001997
ZP:0006481	GO:0030424	ZFA:0009310	PATO:0000051
ZP:0006484	ZFA:0009036	ZFA:0000014	PATO:0001769
ZP:0006488	ZFA:0009036	ZFA:0000477	PATO:0000141
ZP:0006491	GO:0005923	ZFA:0009036	PATO:0000470
ZP:0006492	GO:0005923	ZFA:0009036	PATO:0000628
ZP:0006495	GO:0032421	ZFA:0009121	PATO:0001785
ZP:0006498	GO:0043005	ZFA:0009238	PATO:0001502
ZP:0006499	GO:0043005	ZFA:0009238	PATO:0002292
ZP:0006503	ZFA:0009000	ZFA:0000008	PATO:0000051
ZP:0006506	GO:0031514	ZFA:0000022	PATO:0001997
ZP:0006508	GO:0031514	ZFA:0000051	PATO:0000462
ZP:0006513	BSPO:0000072	ZFA:0001089	PATO:0000051
ZP:0006514	GO:0005930	ZFA:0001094	PATO:0000462
ZP:0006522	GO:0060091	ZFA:0009121	PATO:0000462
ZP:0006525	GO:0001750	ZFA:0000152	PATO:0000574
ZP:0006526	GO:0001750	ZFA:0009154	PATO:0001605
ZP:0006527	GO:0012506	ZFA:0009154	PATO:0000467
ZP:0006538	GO:0005923	ZFA:0009183	PATO:0000574
ZP:0006541	ZFA:0000368	ZFA:0000006	PATO:0001241
ZP:0006542	ZFA:0000368	ZFA:0000106	PATO:0001241
ZP:0006544	ZFA:0000368	ZFA:0000354	PATO:0001241
ZP:0006556	ZFA:0009354	ZFA:0000033	PATO:0001997
ZP:0006560	GO:0043005	ZFA:0000013	PATO:0000574
ZP:0006569	GO:0001518	ZFA:0009150	PATO:0000628
ZP:0006575	BSPO:0000071	ZFA:0005563	PATO:0000592
ZP:0006576	BSPO:0000072	ZFA:0005563	PATO:0000592
ZP:0006577	ZFA:0009026	ZFA:0005563	PATO:0001997
ZP:0006596	GO:0005634	ZFA:0009177	PATO:0000586
ZP:0006597	GO:0005634	ZFA:0009177	PATO:0001997
ZP:0006606	GO:0005863	ZFA:0009316	PATO:0000937
ZP:0006607	GO:0005865	ZFA:0009316	PATO:0000937
ZP:0006608	GO:0030016	ZFA:0009316	PATO:0001609
ZP:0006609	GO:0030017	ZFA:0009316	PATO:0000573
ZP:0006612	ZFA:0009036	ZFA:0001073	PATO:0001997
ZP:0006619	ZFA:0009256	ZFA:0000007	PATO:0000470
ZP:0006628	GO:0005929	ZFA:0000001	PATO:0001511
ZP:0006629	GO:0005879	ZFA:0000150	PATO:0000470
ZP:0006630	GO:0005879	ZFA:0000150	PATO:0000587
ZP:0006631	GO:0005930	ZFA:0000150	PATO:0000051
ZP:0006643	BSPO:0000027	ZFA:0000029	PATO:0000638
ZP:0006644	ZFA:0009361	ZFA:0000029	PATO:0001997
ZP:0006646	ZFA:0009248	ZFA:0000119	PATO:0001997
ZP:0006647	ZFA:0009248	ZFA:0000152	PATO:0001997
ZP:0006650	GO:0042470	ZFA:0009091	PATO:0001671
ZP:0006655	ZFA:0009199	ZFA:0001117	PATO:0001997
ZP:0006663	GO:0005911	ZFA:0009036	PATO:0000574
ZP:0006666	ZFA:0009367	ZFA:0000944	PATO:0001997
ZP:0006667	GO:0030426	ZFA:0009052	PATO:0000586
ZP:0006669	GO:0030424	ZFA:0009248	PATO:0000574
ZP:0006670	GO:0030424	ZFA:0009248	PATO:0002286
ZP:0006674	ZFA:0009248	ZFA:0000008	PATO:0000638
ZP:0006675	ZFA:0009061	ZFA:0000109	PATO:0001997
ZP:0006677	ZFA:0009061	ZFA:0000402	PATO:0001997
ZP:0006680	ZFA:0009061	ZFA:0000418	PATO:0001997
ZP:0006683	ZFA:0009061	ZFA:0000470	PATO:0001997
ZP:0006684	ZFA:0009061	ZFA:0000633	PATO:0001997
ZP:0006693	GO:0030424	ZFA:0009244	PATO:0000141
ZP:0006696	GO:0005634	ZFA:0000119	PATO:0000638
ZP:0006697	ZFA:0009000	ZFA:0000119	PATO:0000639
ZP:0006699	GO:0030424	ZFA:0000435	PATO:0000574
ZP:0006700	GO:0030424	ZFA:0000435	PATO:0001959
ZP:0006704	GO:0005634	ZFA:0009310	PATO:0000638
ZP:0006706	ZFA:0009091	ZFA:0000144	PATO:0000587
ZP:0006707	ZFA:0009091	ZFA:0000144	PATO:0001617
ZP:0006708	ZFA:0009091	ZFA:0001119	PATO:0000587
ZP:0006709	ZFA:0009091	ZFA:0001119	PATO:0001617
ZP:0006713	GO:0005929	ZFA:0000150	PATO:0000300
ZP:0006714	GO:0036156	ZFA:0000150	PATO:0000462
ZP:0006715	GO:0036157	ZFA:0000150	PATO:0000462
ZP:0006716	GO:0005929	ZFA:0000402	PATO:0000300
ZP:0006717	BSPO:0000010	ZFA:0001115	PATO:0000406
ZP:0006721	ZFA:0009000	ZFA:0000152	PATO:0001997
ZP:0006727	GO:0030424	ZFA:0000075	PATO:0000051
ZP:0006728	GO:0033268	ZFA:0000075	PATO:0000051
ZP:0006729	GO:0033268	ZFA:0000075	PATO:0001997
ZP:0006730	GO:0005739	ZFA:0000123	PATO:0000587
ZP:0006731	GO:0005783	ZFA:0000123	PATO:0001444
ZP:0006732	GO:0005788	ZFA:0000123	PATO:0000051
ZP:0006733	GO:0030061	ZFA:0000123	PATO:0000600
ZP:0006734	ZFA:0005163	ZFA:0000123	PATO:0000937
ZP:0006735	GO:0033268	ZFA:0000175	PATO:0000051
ZP:0006736	GO:0033268	ZFA:0000175	PATO:0001997
ZP:0006737	GO:0005783	ZFA:0009076	PATO:0001851
ZP:0006738	GO:0005783	ZFA:0009135	PATO:0001851
ZP:0006743	BSPO:0000079	ZFA:0001135	PATO:0000639
ZP:0006750	GO:0005912	ZFA:0005257	PATO:0002303
ZP:0006751	GO:0005923	ZFA:0005257	PATO:0002303
ZP:0006753	ZFA:0005105	ZFA:0001115	PATO:0000462
ZP:0006754	ZFA:0009065	ZFA:0001115	PATO:0001997
ZP:0006759	GO:0030175	ZFA:0005559	PATO:0000462
ZP:0006765	ZFA:0009034	ZFA:0001078	PATO:0000592
ZP:0006766	GO:0005688	ZFA:0001094	PATO:0001997
ZP:0006773	GO:0031012	ZFA:0000737	PATO:0000596
ZP:0006774	ZFA:0001630	ZFA:0000737	PATO:0000644
ZP:0006777	BSPO:0000071	ZFA:0001580	PATO:0000645
ZP:0006796	ZFA:0000092	ZFA:0001094	PATO:0002364
ZP:0006797	BSPO:0000079	ZFA:0000144	PATO:0001483
ZP:0006804	ZFA:0009000	ZFA:0001338	PATO:0000585
ZP:0006836	GO:0042383	ZFA:0005145	PATO:0001167
ZP:0006842	ZFA:0005145	ZFA:0001117	PATO:0002364
ZP:0006846	ZFA:0009256	ZFA:0000010	PATO:0000462
ZP:0006857	GO:0005911	ZFA:0001614	PATO:0000587
ZP:0006858	GO:0005911	ZFA:0001614	PATO:0001997
ZP:0006862	ZFA:0009036	ZFA:0001285	PATO:0002212
ZP:0006869	GO:0005819	ZFA:0001289	PATO:0000141
ZP:0006870	GO:0005819	ZFA:0001289	PATO:0000470
ZP:0006871	GO:0005819	ZFA:0001289	PATO:0002023
ZP:0006879	GO:0005929	ZFA:0000048	PATO:0001629
ZP:0006884	GO:0005929	ZFA:0000130	PATO:0000936
ZP:0006885	GO:0005929	ZFA:0000130	PATO:0002364
ZP:0006888	GO:0005814	ZFA:0009154	PATO:0002181
ZP:0006893	GO:0005929	ZFA:0000001	PATO:0001509
ZP:0006894	GO:0005929	ZFA:0000022	PATO:0001509
ZP:0006898	ZFA:0009138	ZFA:0000255	PATO:0000613
ZP:0006899	GO:0005929	ZFA:0000330	PATO:0001509
ZP:0006900	GO:0031514	ZFA:0000554	PATO:0000304
ZP:0006901	GO:0005929	ZFA:0001135	PATO:0001509
ZP:0006903	GO:0005929	ZFA:0001558	PATO:0001509
ZP:0006904	GO:0005929	ZFA:0001558	PATO:0001997
ZP:0006906	GO:0031514	ZFA:0001623	PATO:0000304
ZP:0006917	BSPO:0000078	ZFA:0000150	PATO:0000648
ZP:0006918	BSPO:0000071	ZFA:0000151	PATO:0000141
ZP:0006919	BSPO:0000071	ZFA:0000151	PATO:0000936
ZP:0006921	GO:0005929	ZFA:0000330	PATO:0000574
ZP:0006922	GO:0005929	ZFA:0000330	PATO:0001997
ZP:0006927	ZFA:0001079	ZFA:0000029	PATO:0000402
ZP:0006931	ZFA:0009000	ZFA:0001285	PATO:0000470
ZP:0006941	ZFA:0009019	ZFA:0000075	PATO:0000638
ZP:0006945	GO:0030424	ZFA:0009052	PATO:0000937
ZP:0006950	ZFA:0001596	ZFA:0001306	PATO:0000462
ZP:0006966	GO:0005923	ZFA:0000001	PATO:0000937
ZP:0006972	GO:0005929	ZFA:0000150	PATO:0000646
ZP:0006973	GO:0005739	ZFA:0009052	PATO:0000628
ZP:0006974	GO:0030424	ZFA:0009052	PATO:0000414
ZP:0006975	GO:0043679	ZFA:0009052	PATO:0001997
ZP:0006978	ZFA:0009327	ZFA:0000094	PATO:0000470
ZP:0006982	ZFA:0000007	ZFA:0000114	PATO:0000462
ZP:0006983	ZFA:0000007	ZFA:0005314	PATO:0000462
ZP:0006986	GO:0005929	ZFA:0000001	PATO:0000763
ZP:0006988	GO:0036157	ZFA:0009358	PATO:0000462
ZP:0006992	BSPO:0000013	ZFA:0000155	PATO:0001485
ZP:0006993	BSPO:0001001	ZFA:0000155	PATO:0000600
ZP:0006994	BSPO:0001001	ZFA:0001094	PATO:0000600
ZP:0006998	ZFA:0000105	ZFA:0001115	PATO:0000051
