defined_class	affected_entity_1_sub	affected_entity_1_super	pato_id
http://purl.obolibrary.org/obo/ZP_0100341	ZFA:0009248	ZFA:0000032	PATO:0001672
http://purl.obolibrary.org/obo/ZP_0100342	ZFA:0001637	ZFA:0001399	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100343	ZFA:0001501	ZFA:0000692	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100344	GO:0005929	ZFA:0000151	PATO:0000613
http://purl.obolibrary.org/obo/ZP_0100345	GO:0005929	ZFA:0000151	PATO:0002364
http://purl.obolibrary.org/obo/ZP_0100346	ZFA:0009248	ZFA:0000445	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100347	GO:0031674	ZFA:0009316	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100348	BSPO:0000112	ZFA:0000051	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100349	BSPO:0000112	ZFA:0000051	PATO:0001671
http://purl.obolibrary.org/obo/ZP_0100350	GO:0045178	ZFA:0007068	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100351	GO:0005892	ZFA:0001056	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100352	GO:0005892	ZFA:0001056	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100353	ZFA:0009034	ZFA:0000368	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100354	GO:0045495	ZFA:0001567	PATO:0001671
http://purl.obolibrary.org/obo/ZP_0100355	ZFA:0009000	ZFA:0001069	PATO:0000411
http://purl.obolibrary.org/obo/ZP_0100356	ZFA:0009327	ZFA:0000054	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100357	GO:0030424	ZFA:0009150	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100358	GO:0030424	ZFA:0009053	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0100359	GO:1901589	ZFA:0009150	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100360	ZFA:0001270	ZFA:0001269	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0100361	ZFA:0009091	ZFA:0001117	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0100362	ZFA:0001648	ZFA:0000114	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100363	GO:0030057	ZFA:0000114	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0100364	ZFA:0005097	ZFA:0001269	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0100365	GO:0043005	ZFA:0001269	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100366	GO:0005903	ZFA:0005123	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0100367	ZFA:0009000	ZFA:0000119	PATO:0002100
http://purl.obolibrary.org/obo/ZP_0100368	GO:0005769	ZFA:0000150	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100369	GO:0042470	ZFA:0001117	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100370	ZFA:0009186	ZFA:0000101	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100371	ZFA:0009065	ZFA:0001616	PATO:0001804
http://purl.obolibrary.org/obo/ZP_0100372	ZFA:0009256	ZFA:0000033	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100373	MPATH:310	ZFA:0000598	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0100374	ZFA:0001550	ZFA:0001269	PATO:0000573
http://purl.obolibrary.org/obo/ZP_0100375	ZFA:0005633	ZFA:0001269	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0100376	ZFA:0009143	ZFA:0001558	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100377	GO:0043679	ZFA:0009052	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0100378	GO:0005902	ZFA:0001558	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100379	ZFA:0009137	ZFA:0001106	PATO:0001396
http://purl.obolibrary.org/obo/ZP_0100380	ZFA:0009139	ZFA:0001106	PATO:0000330
http://purl.obolibrary.org/obo/ZP_0100381	ZFA:0000005	ZFA:0001115	PATO:0000645
http://purl.obolibrary.org/obo/ZP_0100382	ZFA:0000082	ZFA:0001115	PATO:0000644
http://purl.obolibrary.org/obo/ZP_0100383	ZFA:0009027	ZFA:0001400	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100384	BSPO:0000010	ZFA:0001115	PATO:0001592
http://purl.obolibrary.org/obo/ZP_0100385	BSPO:0000013	ZFA:0000092	PATO:0002364
http://purl.obolibrary.org/obo/ZP_0100386	BSPO:0000013	ZFA:0000092	PATO:0001154
http://purl.obolibrary.org/obo/ZP_0100387	GO:0030061	ZFA:0001319	PATO:0002285
http://purl.obolibrary.org/obo/ZP_0100388	ZFA:0009139	ZFA:0001106	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0100389	GO:0097418	ZFA:0000143	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100390	GO:0005912	ZFA:0009036	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0100391	ZFA:0009027	ZFA:0001306	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100392	BSPO:0000036	ZFA:0001114	PATO:0000936
http://purl.obolibrary.org/obo/ZP_0100393	GO:0030424	ZFA:0000534	PATO:0001959
http://purl.obolibrary.org/obo/ZP_0100394	ZFA:0005314	ZFA:0001338	PATO:0002286
http://purl.obolibrary.org/obo/ZP_0100395	GO:0097418	ZFA:0000143	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100396	BSPO:0000082	ZFA:0000029	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0100397	GO:0030175	ZFA:0001285	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0100398	ZFA:0005604	ZFA:0001285	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0100399	GO:0005604	ZFA:0000368	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0100400	GO:0005954	ZFA:0000001	PATO:0001922
http://purl.obolibrary.org/obo/ZP_0100401	ZFA:0009248	ZFA:0000075	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0100402	GO:0097512	ZFA:0005060	PATO:0000613
http://purl.obolibrary.org/obo/ZP_0100403	ZFA:0009248	ZFA:0001202	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100404	ZFA:0009316	ZFA:0000360	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0100405	ZFA:0009316	ZFA:0001315	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100406	ZFA:0001320	ZFA:0001315	PATO:0000573
http://purl.obolibrary.org/obo/ZP_0100407	BSPO:0000689	ZFA:0000250	PATO:0000573
http://purl.obolibrary.org/obo/ZP_0100408	GO:0005783	ZFA:0009262	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100409	GO:0005794	ZFA:0009183	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0100410	GO:0005794	ZFA:0009306	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0100411	ZFA:0000393	ZFA:0001612	PATO:0002057
http://purl.obolibrary.org/obo/ZP_0100412	GO:0005737	ZFA:0005772	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100413	GO:0070825	ZFA:0005772	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100414	GO:0031594	ZFA:0001056	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0100415	GO:0005764	ZFA:0000944	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100416	GO:0030424	ZFA:0000543	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0100417	BSPO:0000084	ZFA:0001115	PATO:0000591
http://purl.obolibrary.org/obo/ZP_0100418	BSPO:0000031	ZFA:0001455	PATO:0001483
http://purl.obolibrary.org/obo/ZP_0100419	GO:0032019	ZFA:0001109	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100420	ZFA:0009292	ZFA:0000075	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100421	GO:0030425	ZFA:0000302	PATO:0000596
http://purl.obolibrary.org/obo/ZP_0100422	GO:0030425	ZFA:0000213	PATO:0000596
http://purl.obolibrary.org/obo/ZP_0100423	GO:0030425	ZFA:0000213	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100424	GO:0030425	ZFA:0000197	PATO:0000596
http://purl.obolibrary.org/obo/ZP_0100425	GO:0043679	ZFA:0009280	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0100426	GO:0030864	ZFA:0001285	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100427	ZFA:0009248	ZFA:0001032	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100428	ZFA:0009135	ZFA:0000944	PATO:0000411
http://purl.obolibrary.org/obo/ZP_0100429	ZFA:0009248	ZFA:0000200	PATO:0000070
http://purl.obolibrary.org/obo/ZP_0100430	ZFA:0009073	ZFA:0001314	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100431	GO:0032432	ZFA:0009316	PATO:0000592
http://purl.obolibrary.org/obo/ZP_0100432	GO:0043209	ZFA:0009052	PATO:0002010
http://purl.obolibrary.org/obo/ZP_0100433	ZFA:0001486	ZFA:0001287	PATO:0002254
http://purl.obolibrary.org/obo/ZP_0100434	ZFA:0009143	ZFA:0001558	PATO:0000592
http://purl.obolibrary.org/obo/ZP_0100435	ZFA:0009143	ZFA:0001558	PATO:0001769
http://purl.obolibrary.org/obo/ZP_0100436	GO:0005634	ZFA:0009111	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100437	ZFA:0005603	ZFA:0005110	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100438	ZFA:0001285	ZFA:0000155	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100439	ZFA:0001285	ZFA:0000155	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100440	ZFA:0009115	ZFA:0000473	PATO:0001477
http://purl.obolibrary.org/obo/ZP_0100441	BSPO:0000092	ZFA:0000155	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0100442	GO:0005886	ZFA:0009084	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100443	GO:0031012	ZFA:0001458	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100444	GO:0032982	ZFA:0009117	PATO:0000070
http://purl.obolibrary.org/obo/ZP_0100445	GO:0030016	ZFA:0009114	PATO:0000938
http://purl.obolibrary.org/obo/ZP_0100446	GO:0005892	ZFA:0009114	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100447	GO:0005859	ZFA:0009114	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0100448	GO:0005927	ZFA:0001056	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0100449	GO:0005927	ZFA:0001056	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100450	GO:0005927	ZFA:0001056	PATO:0001879
http://purl.obolibrary.org/obo/ZP_0100451	GO:0005737	ZFA:0000001	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100452	GO:0044303	ZFA:0009310	PATO:0000122
http://purl.obolibrary.org/obo/ZP_0100453	GO:0030424	ZFA:0009310	PATO:0002009
http://purl.obolibrary.org/obo/ZP_0100454	GO:0015629	ZFA:0000088	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0100455	GO:0030017	ZFA:0005145	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100456	GO:0030017	ZFA:0005145	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100457	ZFA:0009316	ZFA:0000115	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100458	GO:0005911	ZFA:0009316	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0100459	GO:0045178	ZFA:0009306	PATO:0001847
http://purl.obolibrary.org/obo/ZP_0100460	ZFA:0009244	ZFA:0001115	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100461	ZFA:0009147	ZFA:0001083	PATO:0000070
http://purl.obolibrary.org/obo/ZP_0100462	ZFA:0009301	ZFA:0000470	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100463	ZFA:0009301	ZFA:0000418	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100464	GO:0030016	ZFA:0009114	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100465	ZFA:0009301	ZFA:0000079	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100466	ZFA:0009301	ZFA:0000539	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0100467	ZFA:0009301	ZFA:0000079	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0100468	GO:0030016	ZFA:0009117	PATO:0000915
http://purl.obolibrary.org/obo/ZP_0100469	GO:0044303	ZFA:0009247	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100470	GO:0044303	ZFA:0009052	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100471	ZFA:0009096	ZFA:0001370	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100472	ZFA:0009100	ZFA:0001260	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100473	ZFA:0009092	ZFA:0001249	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100474	GO:0042995	ZFA:0009036	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0100475	GO:0001917	ZFA:0009275	PATO:0000586
http://purl.obolibrary.org/obo/ZP_0100476	GO:0042995	ZFA:0009036	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100477	GO:0030017	ZFA:0005061	PATO:0002264
http://purl.obolibrary.org/obo/ZP_0100478	ZFA:0009014	ZFA:0001558	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0100479	ZFA:0009065	ZFA:0000180	PATO:0001154
http://purl.obolibrary.org/obo/ZP_0100480	ZFA:0009115	ZFA:0000204	PATO:0002099
http://purl.obolibrary.org/obo/ZP_0100481	GO:0005643	ZFA:0005124	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100482	ZFA:0009135	ZFA:0001470	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100483	ZFA:0009135	ZFA:0000944	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100484	GO:0045202	ZFA:0009149	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100485	ZFA:0009325	ZFA:0005040	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100486	ZFA:0009355	ZFA:0001078	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100487	GO:0030424	ZFA:0009063	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100488	ZFA:0009104	ZFA:0005754	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100489	GO:0005739	ZFA:0000008	PATO:0001624
http://purl.obolibrary.org/obo/ZP_0100490	ZFA:0009141	ZFA:0000123	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100491	ZFA:0009076	ZFA:0000075	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0100492	ZFA:0009135	ZFA:0000944	PATO:0000070
http://purl.obolibrary.org/obo/ZP_0100493	BSPO:0000071	ZFA:0000032	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100494	BSPO:0000071	ZFA:0000634	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100495	BSPO:0000071	ZFA:0000634	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100496	GO:0030018	ZFA:0005277	PATO:0001444
http://purl.obolibrary.org/obo/ZP_0100497	GO:0005739	ZFA:0005277	PATO:0002103
http://purl.obolibrary.org/obo/ZP_0100498	ZFA:0001486	ZFA:0001117	PATO:0001928
http://purl.obolibrary.org/obo/ZP_0100499	BSPO:0000013	ZFA:0001273	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0100500	ZFA:0000098	ZFA:0000107	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100501	ZFA:0000098	ZFA:0000107	PATO:0000586
http://purl.obolibrary.org/obo/ZP_0100502	GO:0043296	ZFA:0000046	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100503	GO:0031982	ZFA:0009084	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0100504	ZFA:0009052	ZFA:0000697	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100505	GO:0043025	ZFA:0000697	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0100506	BSPO:0000071	ZFA:0000029	PATO:0000936
http://purl.obolibrary.org/obo/ZP_0100507	GO:0005929	ZFA:0009032	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0100508	GO:0042995	ZFA:0005731	PATO:0002497
http://purl.obolibrary.org/obo/ZP_0100509	ZFA:0009073	ZFA:0000295	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100510	ZFA:0009248	ZFA:0000029	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100511	ZFA:0009065	ZFA:0000385	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0100512	GO:0005634	ZFA:0005060	PATO:0000947
http://purl.obolibrary.org/obo/ZP_0100513	GO:0042995	ZFA:0000117	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100514	GO:0042995	ZFA:0000060	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100515	GO:0032059	ZFA:0000038	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0100516	GO:0036053	ZFA:0005313	PATO:0001714
http://purl.obolibrary.org/obo/ZP_0100517	GO:0042995	ZFA:0001673	PATO:0000600
http://purl.obolibrary.org/obo/ZP_0100518	GO:0042995	ZFA:0001673	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100519	ZFA:0009000	ZFA:0000009	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0100520	ZFA:0009032	ZFA:0000151	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100521	ZFA:0009036	ZFA:0000180	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100522	GO:0005929	ZFA:0000150	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0100523	BSPO:0000050	ZFA:0000017	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0100524	BSPO:0000071	ZFA:0000017	PATO:0001396
http://purl.obolibrary.org/obo/ZP_0100525	GO:0043679	ZFA:0009125	PATO:0000586
http://purl.obolibrary.org/obo/ZP_0100526	GO:0043679	ZFA:0009125	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0100527	GO:0008021	ZFA:0009125	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100528	BSPO:0000084	ZFA:0000008	PATO:0001485
http://purl.obolibrary.org/obo/ZP_0100529	ZFA:0009000	ZFA:0001083	PATO:0000638
http://purl.obolibrary.org/obo/ZP_0100530	ZFA:0009306	ZFA:0000029	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0100531	ZFA:0009034	ZFA:0001270	PATO:0000941
http://purl.obolibrary.org/obo/ZP_0100532	ZFA:0001558	ZFA:0001557	PATO:0001714
http://purl.obolibrary.org/obo/ZP_0100533	ZFA:0009065	ZFA:0001615	PATO:0001872
http://purl.obolibrary.org/obo/ZP_0100534	BSPO:0000006	ZFA:0000086	PATO:0001889
http://purl.obolibrary.org/obo/ZP_0100535	GO:0005739	ZFA:0009248	PATO:0000628
