defined_class	affected_entity_1_sub	affected_entity_1_super	pato_id
http://purl.obolibrary.org/obo/ZP_0125343	GO:0030198	ZFA:0001462	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125344	GO:0035282	ZFA:0001559	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125345	GO:0031099	ZFA:0009102	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125346	GO:0007049	ZFA:0009102	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125347	GO:0098958	ZFA:0009301	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125348	GO:0098957	ZFA:0009301	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125349	GO:0001568	ZFA:0005024	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125350	GO:0001568	ZFA:0001306	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125351	GO:0008219	ZFA:0001678	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125352	GO:0008219	ZFA:0001115	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125353	GO:0008219	ZFA:0001114	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125354	GO:0008219	ZFA:0000131	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125355	GO:0008219	ZFA:0000113	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125356	GO:0060012	ZFA:0009149	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125357	GO:0016055	ZFA:0001315	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125358	GO:0008015	ZFA:0005064	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125359	GO:0008283	ZFA:0000094	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125360	GO:0007049	ZFA:0000094	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125361	GO:0006915	ZFA:0005028	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125362	GO:0003341	ZFA:0000001	PATO:0000381
http://purl.obolibrary.org/obo/ZP_0125363	GO:0072378	ZFA:0000477	PATO:0002325
http://purl.obolibrary.org/obo/ZP_0125364	GO:0072378	ZFA:0000477	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0125365	GO:0072378	ZFA:0000477	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0125366	GO:0071679	ZFA:0000109	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125367	GO:0007219	ZFA:0000505	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125368	GO:0007411	ZFA:0000109	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125369	GO:0048812	ZFA:0000505	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125370	GO:0007219	ZFA:0001083	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125371	GO:0008543	ZFA:0000255	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125372	GO:0072378	ZFA:0000477	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125373	GO:0007596	ZFA:0000114	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125374	GO:0008356	ZFA:0009310	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125375	GO:0008283	ZFA:0005759	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125376	GO:0030199	ZFA:0005759	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125377	GO:0008283	ZFA:0009082	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125378	GO:0007219	ZFA:0000031	PATO:0002302
